,Player,Season,Stage,True shooting percentage
4137,Chris Bosh,2004,Regular_Season,54.73
4138,Larry Hughes,2004,Regular_Season,52.32
4139,Tim Duncan,2004,Regular_Season,54.02
4140,Antawn Jamison,2004,Regular_Season,50.56
4141,Tony Parker,2004,Regular_Season,52.81
4142,Peja Stojakovic,2004,Regular_Season,58.44
4143,Zydrunas Ilgauskas,2004,Regular_Season,54.99
4144,Chauncey Billups,2004,Regular_Season,60.87
4145,Ricky Davis,2004,Regular_Season,54.75
4146,Chris Webber,2004,Regular_Season,47.21
4147,Damon Stoudamire,2004,Regular_Season,50.98
4148,Wally Szczerbiak,2004,Regular_Season,59.51
4149,Jamal Crawford,2004,Regular_Season,52.05
4150,Ben Gordon,2004,Regular_Season,52.56
4151,Bobby Simmons,2004,Regular_Season,54.04
4152,Tayshaun Prince,2004,Regular_Season,55.65
4153,Kirk Hinrich,2004,Regular_Season,49.55
4154,Caron Butler,2004,Regular_Season,52.81
4155,Manu Ginobili,2004,Regular_Season,60.85
4156,Drew Gooden,2004,Regular_Season,54.85
4157,Quentin Richardson,2004,Regular_Season,52.22
4158,Steve Nash,2004,Regular_Season,60.57
4159,Rasheed Wallace,2004,Regular_Season,49.88
4160,Rafer Alston,2004,Regular_Season,52.23
4161,Cuttino Mobley,2004,Regular_Season,55.47
4162,Chucky Atkins,2004,Regular_Season,55.79
4163,Andre Miller,2004,Regular_Season,54.14
4164,Emeka Okafor,2004,Regular_Season,47.88
4165,Matt Harpring,2004,Regular_Season,54.85
4166,Kenyon Martin,2004,Regular_Season,52.13
4167,Troy Murphy,2004,Regular_Season,49.48
4168,Mike Dunleavy,2004,Regular_Season,53.89
4169,Mehmet Okur,2004,Regular_Season,56.89
4170,Morris Peterson,2004,Regular_Season,54.3
4171,Mike Miller,2004,Regular_Season,61.42
4172,Latrell Sprewell,2004,Regular_Season,48.91
4173,Eddie Jones,2004,Regular_Season,55.63
4174,Earl Boykins,2004,Regular_Season,53.01
4175,Michael Finley,2004,Regular_Season,51.87
4176,Jason Terry,2004,Regular_Season,60.61
4177,Dwight Howard,2004,Regular_Season,57.12
4178,Jeff McInnis,2004,Regular_Season,49.47
4179,Reggie Miller,2004,Regular_Season,58.19
4180,Marc Jackson,2004,Regular_Season,54.83
4181,Josh Howard,2004,Regular_Season,53.51
4182,Damon Jones,2004,Regular_Season,62.51
4183,Jason Kidd,2004,Regular_Season,50.61
4184,David Wesley,2004,Regular_Season,51.35
4185,Kyle Korver,2004,Regular_Season,58.78
4186,Primoz Brezec,2004,Regular_Season,55.0
4187,Kurt Thomas,2004,Regular_Season,48.83
4188,Kenny Thomas,2004,Regular_Season,51.54
4189,Dan Dickau,2004,Regular_Season,51.79
4190,P.J. Brown,2004,Regular_Season,51.22
4191,Raef LaFrentz,2004,Regular_Season,58.69
4192,Derek Fisher,2004,Regular_Season,51.94
4193,Gary Payton,2004,Regular_Season,53.66
4194,Mike James,2004,Regular_Season,53.45
4195,Udonis Haslem,2004,Regular_Season,58.78
4196,Tim Thomas,2004,Regular_Season,53.58
4197,Antonio Daniels,2004,Regular_Season,55.7
4198,Luke Ridnour,2004,Regular_Season,50.35
4199,Mo Williams,2004,Regular_Season,50.41
4200,Joe Smith,2004,Regular_Season,56.36
4201,Fred Jones,2004,Regular_Season,55.08
4202,Ruben Patterson,2004,Regular_Season,55.79
4203,Josh Childress,2004,Regular_Season,54.26
4204,Shane Battier,2004,Regular_Season,55.52
4205,Tyronn Lue,2004,Regular_Season,54.16
4206,J.R. Smith,2004,Regular_Season,47.75
4207,Gerald Wallace,2004,Regular_Season,51.04
4208,Lorenzen Wright,2004,Regular_Season,50.06
4209,Mark Blount,2004,Regular_Season,55.86
4210,Nenad Krstic,2004,Regular_Season,54.75
4211,Andre Iguodala,2004,Regular_Season,58.04
4212,Antonio McDyess,2004,Regular_Season,54.21
4213,Corliss Williamson,2004,Regular_Season,53.52
4214,Chris Mihm,2004,Regular_Season,55.22
4215,Nazr Mohammed,2004,Regular_Season,52.07
4216,Ben Wallace,2004,Regular_Season,45.94
4217,Bonzi Wells,2004,Regular_Season,51.52
4218,Jason Williams,2004,Regular_Season,52.22
4219,Josh Smith,2004,Regular_Season,50.62
4220,Gordan Giricek,2004,Regular_Season,51.64
4221,Keith Bogans,2004,Regular_Season,46.45
4222,Jason Hart,2004,Regular_Season,53.4
4223,Troy Hudson,2004,Regular_Season,49.1
4224,Jameer Nelson,2004,Regular_Season,51.03
4225,Jason Kapono,2004,Regular_Season,48.56
4226,Marcus Camby,2004,Regular_Season,50.51
4227,Andres Nocioni,2004,Regular_Season,48.45
4228,Bruce Bowen,2004,Regular_Season,52.14
4229,Jim Jackson,2004,Regular_Season,55.31
4230,Mike Sweetney,2004,Regular_Season,59.16
4231,Austin Croshere,2004,Regular_Season,53.06
4232,Tyson Chandler,2004,Regular_Season,56.45
4233,Brendan Haywood,2004,Regular_Season,58.78
4234,Earl Watson,2004,Regular_Season,50.02
4235,Darius Songaila,2004,Regular_Season,56.63
4236,Brent Barry,2004,Regular_Season,57.97
4237,Peja Drobnjak,2004,Regular_Season,50.1
4238,Dan Gadzuric,2004,Regular_Season,55.05
4239,Samuel Dalembert,2004,Regular_Season,54.32
4240,Matt Bonner,2004,Regular_Season,59.59
4241,Jumaine Jones,2004,Regular_Season,55.59
4242,Melvin Ely,2004,Regular_Season,46.51
4243,Othella Harrington,2004,Regular_Season,55.89
4244,Casey Jacobsen,2004,Regular_Season,55.54
4245,Marquis Daniels,2004,Regular_Season,48.44
4246,Erick Dampier,2004,Regular_Season,57.99
4247,Trenton Hassell,2004,Regular_Season,51.51
4248,Malik Rose,2004,Regular_Season,51.07
4249,Cliff Robinson,2004,Regular_Season,47.11
4250,Anthony Johnson,2004,Regular_Season,52.6
4251,Eddie Griffin,2004,Regular_Season,47.36
4252,Jared Jeffries,2004,Regular_Season,51.26
4253,Travis Best,2004,Regular_Season,50.82
4254,Jason Collins,2004,Regular_Season,47.06
4255,Juan Dixon,2004,Regular_Season,51.77
4256,DerMarr Johnson,2004,Regular_Season,60.54
4257,Antonio Davis,2004,Regular_Season,51.56
4258,Devin Brown,2004,Regular_Season,52.98
4259,Bostjan Nachbar,2004,Regular_Season,53.41
4260,Tony Allen,2004,Regular_Season,54.2
4261,Joel Przybilla,2004,Regular_Season,59.58
4262,Chris Duhon,2004,Regular_Season,47.05
4263,Al Jefferson,2004,Regular_Season,55.44
4264,Beno Udrih,2004,Regular_Season,54.87
4265,Trevor Ariza,2004,Regular_Season,50.26
4266,Milt Palacio,2004,Regular_Season,50.74
4267,Nick Collison,2004,Regular_Season,57.03
4268,Danny Fortson,2004,Regular_Season,68.18
4269,Carlos Arroyo,2004,Regular_Season,46.61
4270,Jiri Welsch,2004,Regular_Season,51.76
4271,Zaza Pachulia,2004,Regular_Season,52.6
4272,Brian Cook,2004,Regular_Season,52.25
4273,Jon Barry,2004,Regular_Season,56.98
4274,Robert Horry,2004,Regular_Season,53.31
4275,Leandro Barbosa,2004,Regular_Season,57.5
4276,Ira Newble,2004,Regular_Season,48.2
4277,Rick Brunson,2004,Regular_Season,46.04
4278,Fred Hoiberg,2004,Regular_Season,66.44
4279,Devin Harris,2004,Regular_Season,53.0
4280,Greg Buckner,2004,Regular_Season,63.78
4281,Jeff Foster,2004,Regular_Season,55.11
4282,Rasual Butler,2004,Regular_Season,48.82
4283,Howard Eisley,2004,Regular_Season,47.0
4284,Rasho Nesterovic,2004,Regular_Season,46.25
4285,Robert Traylor,2004,Regular_Season,46.07
4286,Jason Collier,2004,Regular_Season,49.36
4287,Quinton Ross,2004,Regular_Season,47.1
4288,Eddie House,2004,Regular_Season,52.53
4289,Mikki Moore,2004,Regular_Season,57.09
4290,Jerome James,2004,Regular_Season,53.29
4291,Tony Battie,2004,Regular_Season,49.83
4292,Reggie Evans,2004,Regular_Season,51.2
4293,Keyon Dooling,2004,Regular_Season,48.61
4294,Jacque Vaughn,2004,Regular_Season,51.09
4295,Marcus Banks,2004,Regular_Season,52.0
4296,James Jones,2004,Regular_Season,53.72
4297,Jerome Williams,2004,Regular_Season,56.33
4298,Eduardo Najera,2004,Regular_Season,48.89
4299,Adonal Foyle,2004,Regular_Season,51.36
4300,Steven Hunter,2004,Regular_Season,59.65
4301,Tierre Brown,2004,Regular_Season,43.7
4302,Eric Piatkowski,2004,Regular_Season,57.32
4303,Pat Garrity,2004,Regular_Season,50.54
4304,Dikembe Mutombo,2004,Regular_Season,57.52
4305,Eric Snow,2004,Regular_Season,44.45
4306,Michael Doleac,2004,Regular_Season,45.98
4307,Lucious Harris,2004,Regular_Season,47.52
4308,Bryon Russell,2004,Regular_Season,53.69
4309,Lindsey Hunter,2004,Regular_Season,43.51
4310,Dale Davis,2004,Regular_Season,51.16
4311,Scott Padgett,2004,Regular_Season,54.87
4312,Alan Henderson,2004,Regular_Season,53.86
4313,Eddie Gill,2004,Regular_Season,48.44
4314,Darrell Armstrong,2004,Regular_Season,43.01
4315,Walter McCarty,2004,Regular_Season,52.47
4316,Shandon Anderson,2004,Regular_Season,51.82
4317,Shawn Bradley,2004,Regular_Season,49.36
4318,Tony Massenburg,2004,Regular_Season,46.73
4319,Aaron McKie,2004,Regular_Season,50.99
4320,Adrian Griffin,2004,Regular_Season,41.86
4321,Michael Ruffin,2004,Regular_Season,43.2
4322,Ryan Bowen,2004,Regular_Season,46.16
4323,Tim Duncan,2004,Playoffs,52.6
4324,Richard Hamilton,2004,Playoffs,51.19
4325,Manu Ginobili,2004,Playoffs,65.19
4326,Chauncey Billups,2004,Playoffs,57.72
4327,Amar'e Stoudemire,2004,Playoffs,61.59
4328,Tony Parker,2004,Playoffs,48.98
4329,Dwyane Wade,2004,Playoffs,56.11
4330,Steve Nash,2004,Playoffs,60.42
4331,Rasheed Wallace,2004,Playoffs,51.08
4332,Tayshaun Prince,2004,Playoffs,50.39
4333,Dirk Nowitzki,2004,Playoffs,50.52
4334,Ray Allen,2004,Playoffs,59.95
4335,Shawn Marion,2004,Playoffs,54.96
4336,Shaquille O'Neal,2004,Playoffs,55.35
4337,Ben Wallace,2004,Playoffs,48.86
4338,Gilbert Arenas,2004,Playoffs,50.14
4339,Jason Terry,2004,Playoffs,63.44
4340,Tracy McGrady,2004,Playoffs,55.57
4341,Robert Horry,2004,Playoffs,59.1
4342,Jerry Stackhouse,2004,Playoffs,50.97
4343,Stephen Jackson,2004,Playoffs,51.13
4344,Jermaine O'Neal,2004,Playoffs,44.7
4345,Larry Hughes,2004,Playoffs,48.17
4346,Eddie Jones,2004,Playoffs,58.75
4347,Antonio McDyess,2004,Playoffs,51.06
4348,Josh Howard,2004,Playoffs,56.08
4349,Reggie Miller,2004,Playoffs,58.33
4350,Antawn Jamison,2004,Playoffs,52.53
4351,Damon Jones,2004,Playoffs,63.64
4352,Quentin Richardson,2004,Playoffs,52.7
4353,Michael Finley,2004,Playoffs,52.82
4354,Joe Johnson,2004,Playoffs,60.56
4355,Jim Jackson,2004,Playoffs,62.25
4356,Nazr Mohammed,2004,Playoffs,55.94
4357,Paul Pierce,2004,Playoffs,65.08
4358,Allen Iverson,2004,Playoffs,56.21
4359,Antonio Daniels,2004,Playoffs,60.9
4360,Yao Ming,2004,Playoffs,69.32
4361,Brent Barry,2004,Playoffs,61.71
4362,Udonis Haslem,2004,Playoffs,54.66
4363,Jerome James,2004,Playoffs,55.15
4364,Rashard Lewis,2004,Playoffs,52.73
4365,Bruce Bowen,2004,Playoffs,48.72
4366,Kirk Hinrich,2004,Playoffs,56.31
4367,Juan Dixon,2004,Playoffs,50.89
4368,Peja Stojakovic,2004,Playoffs,59.34
4369,Keyon Dooling,2004,Playoffs,57.15
4370,Luke Ridnour,2004,Playoffs,46.2
4371,Vince Carter,2004,Playoffs,47.84
4372,Brendan Haywood,2004,Playoffs,58.01
4373,Antoine Walker,2004,Playoffs,45.94
4374,Mike Bibby,2004,Playoffs,47.17
4375,Lindsey Hunter,2004,Playoffs,39.13
4376,Carmelo Anthony,2004,Playoffs,49.44
4377,Chris Webber,2004,Playoffs,46.55
4378,Nick Collison,2004,Playoffs,63.12
4379,Erick Dampier,2004,Playoffs,57.36
4380,Alonzo Mourning,2004,Playoffs,68.03
4381,Anthony Johnson,2004,Playoffs,49.01
4382,Ben Gordon,2004,Playoffs,51.18
4383,Ricky Davis,2004,Playoffs,50.91
4384,Pau Gasol,2004,Playoffs,49.84
4385,Andre Miller,2004,Playoffs,50.57
4386,Mike James,2004,Playoffs,55.82
4387,Jamaal Tinsley,2004,Playoffs,39.7
4388,Beno Udrih,2004,Playoffs,46.34
4389,Jeff Foster,2004,Playoffs,62.87
4390,Andres Nocioni,2004,Playoffs,49.92
4391,Cuttino Mobley,2004,Playoffs,50.63
4392,Nenad Krstic,2004,Playoffs,62.33
4393,Gary Payton,2004,Playoffs,46.97
4394,Marquis Daniels,2004,Playoffs,50.08
4395,Earl Boykins,2004,Playoffs,46.49
4396,Tyson Chandler,2004,Playoffs,58.1
4397,Dale Davis,2004,Playoffs,50.0
4398,Jason Kidd,2004,Playoffs,48.02
4399,Jason Williams,2004,Playoffs,63.1
4400,Jared Jeffries,2004,Playoffs,56.66
4401,Richard Jefferson,2004,Playoffs,49.5
4402,Kenyon Martin,2004,Playoffs,48.65
4403,Kenny Thomas,2004,Playoffs,55.76
4404,Steven Hunter,2004,Playoffs,57.92
4405,Jon Barry,2004,Playoffs,58.23
4406,Samuel Dalembert,2004,Playoffs,54.1
4407,Antonio Davis,2004,Playoffs,50.78
4408,David Wesley,2004,Playoffs,47.72
4409,Brad Miller,2004,Playoffs,60.66
4410,Rasual Butler,2004,Playoffs,46.42
4411,Bob Sura,2004,Playoffs,53.63
4412,Fred Jones,2004,Playoffs,44.37
4413,James Jones,2004,Playoffs,52.04
4414,Jannero Pargo,2004,Playoffs,48.87
4415,Marcus Camby,2004,Playoffs,48.22
4416,Glenn Robinson,2004,Playoffs,47.64
4417,Andre Iguodala,2004,Playoffs,50.75
4418,Raef LaFrentz,2004,Playoffs,52.86
4419,Etan Thomas,2004,Playoffs,62.05
4420,Mike Miller,2004,Playoffs,61.92
4421,Othella Harrington,2004,Playoffs,51.24
4422,Al Jefferson,2004,Playoffs,46.46
4423,Reggie Evans,2004,Playoffs,44.33
4424,Carlos Arroyo,2004,Playoffs,39.78
4425,Damien Wilkins,2004,Playoffs,48.8
4426,James Posey,2004,Playoffs,63.48
4427,Chris Duhon,2004,Playoffs,44.22
4428,Danny Fortson,2004,Playoffs,65.22
4429,Adrian Griffin,2004,Playoffs,54.49
4430,Lorenzen Wright,2004,Playoffs,57.13
4431,Maybyner Nene,2004,Playoffs,53.02
4432,Vladimir Radmanovic,2004,Playoffs,44.59
4433,Marcus Banks,2004,Playoffs,50.57
4434,Leandro Barbosa,2004,Playoffs,40.81
4435,Shane Battier,2004,Playoffs,43.67
4436,Christian Laettner,2004,Playoffs,54.43
4437,DerMarr Johnson,2004,Playoffs,68.01
4438,Delonte West,2004,Playoffs,63.71
4439,Cliff Robinson,2004,Playoffs,50.22
4440,Willie Green,2004,Playoffs,60.27
4441,Travis Best,2004,Playoffs,52.0
4442,Brian Cardinal,2004,Playoffs,46.7
4443,Bobby Jackson,2004,Playoffs,33.92
4444,Scott Padgett,2004,Playoffs,50.24
4445,Austin Croshere,2004,Playoffs,69.75
4446,Kyle Korver,2004,Playoffs,43.28
4447,Michael Ruffin,2004,Playoffs,67.49
4448,Eric Piatkowski,2004,Playoffs,52.08
4449,Dikembe Mutombo,2004,Playoffs,65.79
4450,Devin Harris,2004,Playoffs,55.11
4451,Dahntay Jones,2004,Playoffs,48.33
4452,Devin Brown,2004,Playoffs,45.49
4453,Darius Songaila,2004,Playoffs,47.17
4454,Earl Watson,2004,Playoffs,38.18
4455,Tony Allen,2004,Playoffs,45.07
4456,Darrell Armstrong,2004,Playoffs,56.25
4457,Alan Henderson,2004,Playoffs,60.48
4458,Ryan Bowen,2004,Playoffs,34.19
4459,Marc Jackson,2004,Playoffs,34.22
4460,Michael Doleac,2004,Playoffs,47.39
4461,Kwame Brown,2004,Playoffs,44.22
4462,Scot Pollard,2004,Playoffs,40.93
4463,Flip Murray,2004,Playoffs,27.17
4464,Jason Collins,2004,Playoffs,26.8
4465,Rasho Nesterovic,2004,Playoffs,38.82
4466,Greg Buckner,2004,Playoffs,27.78
4467,Brian Scalabrine,2004,Playoffs,35.27
4468,Shandon Anderson,2004,Playoffs,31.06
4469,Aaron McKie,2004,Playoffs,50.0
5322,Kobe Bryant,2005,Regular_Season,55.89
5323,LeBron James,2005,Regular_Season,56.8
5324,Allen Iverson,2005,Regular_Season,54.35
5325,Gilbert Arenas,2005,Regular_Season,58.08
5326,Dirk Nowitzki,2005,Regular_Season,58.86
5327,Carmelo Anthony,2005,Regular_Season,56.32
5328,Paul Pierce,2005,Regular_Season,58.15
5329,Dwyane Wade,2005,Regular_Season,57.75
5330,Michael Redd,2005,Regular_Season,57.38
5331,Ray Allen,2005,Regular_Season,58.96
5332,Elton Brand,2005,Regular_Season,57.96
5333,Vince Carter,2005,Regular_Season,53.61
5334,Shawn Marion,2005,Regular_Season,59.12
5335,Jason Richardson,2005,Regular_Season,53.79
5336,Mike Bibby,2005,Regular_Season,55.41
5337,Antawn Jamison,2005,Regular_Season,51.83
5338,Kevin Garnett,2005,Regular_Season,58.88
5339,Joe Johnson,2005,Regular_Season,53.66
5340,Pau Gasol,2005,Regular_Season,55.54
5341,Richard Hamilton,2005,Regular_Season,55.28
5342,Mike James,2005,Regular_Season,58.25
5343,Chris Bosh,2005,Regular_Season,58.54
5344,Rashard Lewis,2005,Regular_Season,58.54
5345,Richard Jefferson,2005,Regular_Season,60.35
5346,Chris Webber,2005,Regular_Season,48.19
5347,Ricky Davis,2005,Regular_Season,52.07
5348,Tony Parker,2005,Regular_Season,58.37
5349,Chauncey Billups,2005,Regular_Season,60.24
5350,Steve Nash,2005,Regular_Season,63.16
5351,Tim Duncan,2005,Regular_Season,52.31
5352,Mehmet Okur,2005,Regular_Season,55.43
5353,Al Harrington,2005,Regular_Season,51.35
5354,Morris Peterson,2005,Regular_Season,56.07
5355,Jason Terry,2005,Regular_Season,57.54
5356,Wally Szczerbiak,2005,Regular_Season,59.47
5357,Ben Gordon,2005,Regular_Season,53.11
5358,Sam Cassell,2005,Regular_Season,53.4
5359,Zach Randolph,2005,Regular_Season,48.3
5360,Stephen Jackson,2005,Regular_Season,51.19
5361,Caron Butler,2005,Regular_Season,53.49
5362,Dwight Howard,2005,Regular_Season,56.46
5363,Peja Stojakovic,2005,Regular_Season,56.96
5364,Kirk Hinrich,2005,Regular_Season,52.79
5365,David West,2005,Regular_Season,55.36
5366,Chris Paul,2005,Regular_Season,54.62
5367,Zydrunas Ilgauskas,2005,Regular_Season,57.61
5368,Rasheed Wallace,2005,Regular_Season,52.68
5369,Lamar Odom,2005,Regular_Season,55.8
5370,Brad Miller,2005,Regular_Season,57.62
5371,Shaquille O'Neal,2005,Regular_Season,58.63
5372,Cuttino Mobley,2005,Regular_Season,51.86
5373,Hedo Turkoglu,2005,Regular_Season,57.83
5374,Raja Bell,2005,Regular_Season,58.44
5375,Tayshaun Prince,2005,Regular_Season,52.37
5376,Jamal Crawford,2005,Regular_Season,54.44
5377,Andre Miller,2005,Regular_Season,53.19
5378,Luol Deng,2005,Regular_Season,51.7
5379,Derek Fisher,2005,Regular_Season,53.6
5380,Boris Diaw,2005,Regular_Season,56.38
5381,Nenad Krstic,2005,Regular_Season,54.13
5382,Jason Kidd,2005,Regular_Season,52.6
5383,Andres Nocioni,2005,Regular_Season,56.69
5384,Charlie Villanueva,2005,Regular_Season,52.11
5385,Troy Murphy,2005,Regular_Season,52.89
5386,Mike Miller,2005,Regular_Season,59.48
5387,Andre Iguodala,2005,Regular_Season,59.83
5388,Steve Francis,2005,Regular_Season,53.43
5389,Bobby Simmons,2005,Regular_Season,55.92
5390,Antoine Walker,2005,Regular_Season,52.37
5391,Primoz Brezec,2005,Regular_Season,55.2
5392,Manu Ginobili,2005,Regular_Season,59.28
5393,Eddy Curry,2005,Regular_Season,60.37
5394,Raymond Felton,2005,Regular_Season,48.33
5395,Juwan Howard,2005,Regular_Season,49.94
5396,Smush Parker,2005,Regular_Season,54.82
5397,Kyle Korver,2005,Regular_Season,57.72
5398,Juan Dixon,2005,Regular_Season,51.58
5399,Chris Kaman,2005,Regular_Season,57.05
5400,Mike Dunleavy,2005,Regular_Season,50.28
5401,Josh Howard,2005,Regular_Season,53.63
5402,Mark Blount,2005,Regular_Season,54.95
5403,Zaza Pachulia,2005,Regular_Season,53.04
5404,Luke Ridnour,2005,Regular_Season,50.62
5405,Josh Smith,2005,Regular_Season,49.97
5406,DeShawn Stevenson,2005,Regular_Season,50.71
5407,Shareef Abdur-Rahim,2005,Regular_Season,58.79
5408,Jalen Rose,2005,Regular_Season,53.76
5409,Eddie Jones,2005,Regular_Season,54.19
5410,Matt Harpring,2005,Regular_Season,54.25
5411,T.J. Ford,2005,Regular_Season,48.88
5412,Speedy Claxton,2005,Regular_Season,49.67
5413,Deron Williams,2005,Regular_Season,49.98
5414,Ruben Patterson,2005,Regular_Season,54.74
5415,Flip Murray,2005,Regular_Season,48.66
5416,Drew Gooden,2005,Regular_Season,55.19
5417,Delonte West,2005,Regular_Season,57.38
5418,Shane Battier,2005,Regular_Season,57.4
5419,Bobby Jackson,2005,Regular_Season,49.74
5420,Jumaine Jones,2005,Regular_Season,50.62
5421,Eddie House,2005,Regular_Season,51.22
5422,Michael Finley,2005,Regular_Season,52.31
5423,Kevin Martin,2005,Regular_Season,60.43
5424,Andrew Bogut,2005,Regular_Season,55.54
5425,Antonio Daniels,2005,Regular_Season,54.96
5426,Udonis Haslem,2005,Regular_Season,55.78
5427,Desmond Mason,2005,Regular_Season,46.0
5428,Vladimir Radmanovic,2005,Regular_Season,54.46
5429,Jamaal Magloire,2005,Regular_Season,49.37
5430,Donyell Marshall,2005,Regular_Season,51.72
5431,Kenny Thomas,2005,Regular_Season,53.91
5432,Leandro Barbosa,2005,Regular_Season,58.89
5433,Josh Childress,2005,Regular_Season,62.62
5434,Jason Williams,2005,Regular_Season,56.08
5435,Jerry Stackhouse,2005,Regular_Season,51.05
5436,Trenton Hassell,2005,Regular_Season,51.19
5437,Luther Head,2005,Regular_Season,51.67
5438,David Wesley,2005,Regular_Season,54.56
5439,James Jones,2005,Regular_Season,55.11
5440,Anthony Johnson,2005,Regular_Season,51.95
5441,Rasual Butler,2005,Regular_Season,50.13
5442,Chucky Atkins,2005,Regular_Season,52.58
5443,P.J. Brown,2005,Regular_Season,51.53
5444,Marvin Williams,2005,Regular_Season,52.31
5445,Nate Robinson,2005,Regular_Season,51.23
5446,Fred Jones,2005,Regular_Season,51.72
5447,Tony Battie,2005,Regular_Season,53.11
5448,Chris Duhon,2005,Regular_Season,53.83
5449,Brian Cook,2005,Regular_Season,57.79
5450,Raef LaFrentz,2005,Regular_Season,54.62
5451,Antonio McDyess,2005,Regular_Season,51.98
5452,Marquis Daniels,2005,Regular_Season,53.5
5453,Rashad McCants,2005,Regular_Season,53.9
5454,Chris Wilcox,2005,Regular_Season,60.5
5455,Gary Payton,2005,Regular_Season,51.96
5456,Earl Watson,2005,Regular_Season,55.84
5457,Keith Bogans,2005,Regular_Season,49.69
5458,Bruce Bowen,2005,Regular_Season,54.02
5459,John Salmons,2005,Regular_Season,50.82
5460,Devin Brown,2005,Regular_Season,49.25
5461,Ben Wallace,2005,Regular_Season,50.15
5462,Matt Carroll,2005,Regular_Season,54.01
5463,Danny Granger,2005,Regular_Season,54.04
5464,Marko Jaric,2005,Regular_Season,46.83
5465,Matt Bonner,2005,Regular_Season,58.25
5466,Brendan Haywood,2005,Regular_Season,54.19
5467,Devin Harris,2005,Regular_Season,54.44
5468,Damon Jones,2005,Regular_Season,53.8
5469,Cliff Robinson,2005,Regular_Season,50.2
5470,Sarunas Jasikevicius,2005,Regular_Season,56.1
5471,Kwame Brown,2005,Regular_Season,54.54
5472,Damien Wilkins,2005,Regular_Season,52.94
5473,Mike Sweetney,2005,Regular_Season,49.93
5474,Joey Graham,2005,Regular_Season,56.4
5475,Jarrett Jack,2005,Regular_Season,52.77
5476,Alonzo Mourning,2005,Regular_Season,61.54
5477,Nazr Mohammed,2005,Regular_Season,55.98
5478,Greg Buckner,2005,Regular_Season,55.64
5479,Jared Jeffries,2005,Regular_Season,50.01
5480,James Posey,2005,Regular_Season,57.25
5481,Erick Dampier,2005,Regular_Season,53.1
5482,Lorenzen Wright,2005,Regular_Season,49.62
5483,Carlos Arroyo,2005,Regular_Season,51.22
5484,Devean George,2005,Regular_Season,48.4
5485,Milt Palacio,2005,Regular_Season,47.01
5486,Brent Barry,2005,Regular_Season,58.09
5487,Tyson Chandler,2005,Regular_Season,56.67
5488,Jarron Collins,2005,Regular_Season,55.13
5489,Maurice Evans,2005,Regular_Season,54.52
5490,Eric Snow,2005,Regular_Season,44.44
5491,David Harrison,2005,Regular_Season,51.95
5492,Dan Gadzuric,2005,Regular_Season,55.0
5493,Reggie Evans,2005,Regular_Season,51.86
5494,Francisco Garcia,2005,Regular_Season,51.02
5495,Rasho Nesterovic,2005,Regular_Season,52.13
