,Player,Season,Stage,Blocks/Steals,per_game
3973,Luol Deng,2010,Playoffs,Blocks,0.62
3974,Shawn Marion,2010,Playoffs,Blocks,0.9
3975,Kobe Bryant,2010,Playoffs,Blocks,0.3
3976,Joe Johnson,2010,Playoffs,Blocks,0.08
3977,James Harden,2010,Playoffs,Blocks,0.76
3978,Carlos Boozer,2010,Playoffs,Blocks,0.44
3979,Mike Conley,2010,Playoffs,Blocks,0.23
3980,Jason Kidd,2010,Playoffs,Blocks,0.48
3981,Marc Gasol,2010,Playoffs,Blocks,2.15
3982,J.J. Barea,2010,Playoffs,Blocks,0.0
3983,Paul Pierce,2010,Playoffs,Blocks,0.44
3984,Jamal Crawford,2010,Playoffs,Blocks,0.33
3985,Josh Smith,2010,Playoffs,Blocks,2.08
3986,Ray Allen,2010,Playoffs,Blocks,0.11
3987,Tyson Chandler,2010,Playoffs,Blocks,0.9
3988,Serge Ibaka,2010,Playoffs,Blocks,3.06
3989,Mario Chalmers,2010,Playoffs,Blocks,0.05
3990,Dwight Howard,2010,Playoffs,Blocks,1.83
3991,O.J. Mayo,2010,Playoffs,Blocks,0.31
3992,Andrew Bynum,2010,Playoffs,Blocks,1.4
3993,Joakim Noah,2010,Playoffs,Blocks,2.06
3994,Al Horford,2010,Playoffs,Blocks,1.0
3995,Kevin Garnett,2010,Playoffs,Blocks,1.0
3996,Peja Stojakovic,2010,Playoffs,Blocks,0.11
3997,Chris Paul,2010,Playoffs,Blocks,0.0
3998,Pau Gasol,2010,Playoffs,Blocks,1.7
3999,Rajon Rondo,2010,Playoffs,Blocks,0.0
4000,LaMarcus Aldridge,2010,Playoffs,Blocks,1.67
4001,Lamar Odom,2010,Playoffs,Blocks,0.4
4002,Tony Parker,2010,Playoffs,Blocks,0.33
4003,Nick Collison,2010,Playoffs,Blocks,0.88
4004,Tony Allen,2010,Playoffs,Blocks,0.38
4005,Danny Granger,2010,Playoffs,Blocks,0.2
4006,Kyle Korver,2010,Playoffs,Blocks,0.19
4007,Carmelo Anthony,2010,Playoffs,Blocks,0.75
4008,Manu Ginobili,2010,Playoffs,Blocks,0.6
4009,Sam Young,2010,Playoffs,Blocks,0.23
4010,Taj Gibson,2010,Playoffs,Blocks,1.38
4011,Metta World Peace,2010,Playoffs,Blocks,0.78
4012,Carl Landry,2010,Playoffs,Blocks,0.5
4013,Jeff Teague,2010,Playoffs,Blocks,0.38
4014,DeShawn Stevenson,2010,Playoffs,Blocks,0.1
4015,Trevor Ariza,2010,Playoffs,Blocks,0.5
4016,Darrell Arthur,2010,Playoffs,Blocks,0.92
4017,Gerald Wallace,2010,Playoffs,Blocks,0.5
4018,Andre Miller,2010,Playoffs,Blocks,0.0
4019,Derek Fisher,2010,Playoffs,Blocks,0.2
4020,Eric Maynor,2010,Playoffs,Blocks,0.0
4021,Keith Bogans,2010,Playoffs,Blocks,0.19
4022,Thabo Sefolosha,2010,Playoffs,Blocks,0.29
4023,Jameer Nelson,2010,Playoffs,Blocks,0.0
4024,Ty Lawson,2010,Playoffs,Blocks,0.2
4025,Elton Brand,2010,Playoffs,Blocks,1.2
4026,James Jones,2010,Playoffs,Blocks,0.17
4027,Wesley Matthews,2010,Playoffs,Blocks,0.17
4028,Kendrick Perkins,2010,Playoffs,Blocks,0.76
4029,Tim Duncan,2010,Playoffs,Blocks,2.5
4030,Mike Bibby,2010,Playoffs,Blocks,0.3
4031,Shane Battier,2010,Playoffs,Blocks,0.46
4032,Shannon Brown,2010,Playoffs,Blocks,0.2
4033,Jrue Holiday,2010,Playoffs,Blocks,0.4
4034,Maybyner Nene,2010,Playoffs,Blocks,0.8
4035,George Hill,2010,Playoffs,Blocks,0.33
4036,Jeff Green,2010,Playoffs,Blocks,0.44
4037,Ronnie Brewer,2010,Playoffs,Blocks,0.38
4038,Daequan Cook,2010,Playoffs,Blocks,0.0
4039,Udonis Haslem,2010,Playoffs,Blocks,0.33
4040,Kirk Hinrich,2010,Playoffs,Blocks,0.33
4041,Danilo Gallinari,2010,Playoffs,Blocks,0.0
4042,Kenyon Martin,2010,Playoffs,Blocks,0.4
4043,Delonte West,2010,Playoffs,Blocks,0.0
4044,Joel Anthony,2010,Playoffs,Blocks,1.81
4045,Raymond Felton,2010,Playoffs,Blocks,0.0
4046,Amar'e Stoudemire,2010,Playoffs,Blocks,0.75
4047,Marco Belinelli,2010,Playoffs,Blocks,0.0
4048,Andre Iguodala,2010,Playoffs,Blocks,0.4
4049,Marvin Williams,2010,Playoffs,Blocks,0.58
4050,Thaddeus Young,2010,Playoffs,Blocks,0.2
4051,Brendan Haywood,2010,Playoffs,Blocks,1.0
4052,Greivis Vasquez,2010,Playoffs,Blocks,0.15
4053,Brandon Roy,2010,Playoffs,Blocks,0.0
4054,Tyler Hansbrough,2010,Playoffs,Blocks,0.0
4055,Hedo Turkoglu,2010,Playoffs,Blocks,0.17
4056,Lou Williams,2010,Playoffs,Blocks,0.0
4057,Jermaine O'Neal,2010,Playoffs,Blocks,1.78
4058,Roy Hibbert,2010,Playoffs,Blocks,1.8
4059,C.J. Watson,2010,Playoffs,Blocks,0.0
4060,Jason Richardson,2010,Playoffs,Blocks,0.4
4061,J.R. Smith,2010,Playoffs,Blocks,0.0
4062,Nicolas Batum,2010,Playoffs,Blocks,0.83
4063,Mike Miller,2010,Playoffs,Blocks,0.06
4064,Darren Collison,2010,Playoffs,Blocks,0.4
4065,Gary Neal,2010,Playoffs,Blocks,0.17
4066,Brandon Bass,2010,Playoffs,Blocks,0.83
4067,Emeka Okafor,2010,Playoffs,Blocks,1.0
4068,Glen Davis,2010,Playoffs,Blocks,0.0
4069,Gilbert Arenas,2010,Playoffs,Blocks,0.2
4070,Toney Douglas,2010,Playoffs,Blocks,0.0
4071,A.J. Price,2010,Playoffs,Blocks,0.0
4072,Evan Turner,2010,Playoffs,Blocks,0.2
4073,J.J. Redick,2010,Playoffs,Blocks,0.17
4074,Zaza Pachulia,2010,Playoffs,Blocks,0.09
4075,Richard Jefferson,2010,Playoffs,Blocks,0.5
4076,Jodie Meeks,2010,Playoffs,Blocks,0.0
4077,Matt Bonner,2010,Playoffs,Blocks,0.17
4078,Matt Barnes,2010,Playoffs,Blocks,0.2
4079,Jarrett Jack,2010,Playoffs,Blocks,0.17
4080,Antonio McDyess,2010,Playoffs,Blocks,0.83
4081,Arron Afflalo,2010,Playoffs,Blocks,0.0
4082,Willie Green,2010,Playoffs,Blocks,0.0
4083,Shawne Williams,2010,Playoffs,Blocks,1.0
4084,Zydrunas Ilgauskas,2010,Playoffs,Blocks,0.33
4085,Nazr Mohammed,2010,Playoffs,Blocks,0.43
4086,Paul George,2010,Playoffs,Blocks,2.0
4087,Ryan Anderson,2010,Playoffs,Blocks,0.17
4088,Al Harrington,2010,Playoffs,Blocks,0.0
4089,Spencer Hawes,2010,Playoffs,Blocks,0.4
4090,Jared Jeffries,2010,Playoffs,Blocks,1.75
4091,Mike Dunleavy,2010,Playoffs,Blocks,0.0
4092,Josh McRoberts,2010,Playoffs,Blocks,0.2
4093,Chris Andersen,2010,Playoffs,Blocks,1.4
4094,Wilson Chandler,2010,Playoffs,Blocks,0.8
4095,Ronny Turiaf,2010,Playoffs,Blocks,1.5
4096,Quentin Richardson,2010,Playoffs,Blocks,0.17
4097,Henry Walker,2010,Playoffs,Blocks,0.0
4098,Marcus Camby,2010,Playoffs,Blocks,1.5
4099,Aaron Gray,2010,Playoffs,Blocks,0.33
4100,Jason Collins,2010,Playoffs,Blocks,0.25
4101,Steve Blake,2010,Playoffs,Blocks,0.0
4102,Kurt Thomas,2010,Playoffs,Blocks,0.43
4103,Jeff Foster,2010,Playoffs,Blocks,0.8
4104,Rudy Fernandez,2010,Playoffs,Blocks,0.17
4105,Juwan Howard,2010,Playoffs,Blocks,0.0
4106,Omer Asik,2010,Playoffs,Blocks,0.53
4107,Landry Fields,2010,Playoffs,Blocks,0.75
4108,Kevin Durant,2011,Regular_Season,Blocks,1.17
4109,LeBron James,2011,Regular_Season,Blocks,0.81
4110,Kobe Bryant,2011,Regular_Season,Blocks,0.31
4111,Russell Westbrook,2011,Regular_Season,Blocks,0.32
4112,Kevin Love,2011,Regular_Season,Blocks,0.51
4113,Blake Griffin,2011,Regular_Season,Blocks,0.73
4114,Dirk Nowitzki,2011,Regular_Season,Blocks,0.48
4115,Brandon Jennings,2011,Regular_Season,Blocks,0.33
4116,Carmelo Anthony,2011,Regular_Season,Blocks,0.44
4117,Josh Smith,2011,Regular_Season,Blocks,1.74
4118,Rudy Gay,2011,Regular_Season,Blocks,0.85
4119,LaMarcus Aldridge,2011,Regular_Season,Blocks,0.82
4120,Chris Paul,2011,Regular_Season,Blocks,0.07
4121,Paul Pierce,2011,Regular_Season,Blocks,0.43
4122,Monta Ellis,2011,Regular_Season,Blocks,0.31
4123,Al Jefferson,2011,Regular_Season,Blocks,1.66
4124,DeMarcus Cousins,2011,Regular_Season,Blocks,1.17
4125,Danny Granger,2011,Regular_Season,Blocks,0.65
4126,Deron Williams,2011,Regular_Season,Blocks,0.36
4127,David Lee,2011,Regular_Season,Blocks,0.39
4128,Pau Gasol,2011,Regular_Season,Blocks,1.35
4129,Joe Johnson,2011,Regular_Season,Blocks,0.22
4130,Andrew Bynum,2011,Regular_Season,Blocks,1.93
4131,Antawn Jamison,2011,Regular_Season,Blocks,0.66
4132,Tony Parker,2011,Regular_Season,Blocks,0.08
4133,Dwyane Wade,2011,Regular_Season,Blocks,1.29
4134,John Wall,2011,Regular_Season,Blocks,0.86
4135,Paul Millsap,2011,Regular_Season,Blocks,0.81
4136,DeMar DeRozan,2011,Regular_Season,Blocks,0.27
4137,James Harden,2011,Regular_Season,Blocks,0.24
4138,Tyreke Evans,2011,Regular_Season,Blocks,0.46
4139,Chris Bosh,2011,Regular_Season,Blocks,0.79
4140,Luis Scola,2011,Regular_Season,Blocks,0.36
4141,Marcin Gortat,2011,Regular_Season,Blocks,1.5
4142,Greg Monroe,2011,Regular_Season,Blocks,0.7
4143,Ty Lawson,2011,Regular_Season,Blocks,0.1
4144,Carlos Boozer,2011,Regular_Season,Blocks,0.36
4145,Ryan Anderson,2011,Regular_Season,Blocks,0.43
4146,Lou Williams,2011,Regular_Season,Blocks,0.28
4147,Marc Gasol,2011,Regular_Season,Blocks,1.86
4148,Marcus Thornton,2011,Regular_Season,Blocks,0.24
4149,Jason Terry,2011,Regular_Season,Blocks,0.17
4150,Kevin Garnett,2011,Regular_Season,Blocks,1.02
4151,Arron Afflalo,2011,Regular_Season,Blocks,0.21
4152,Jordan Crawford,2011,Regular_Season,Blocks,0.08
4153,Al Harrington,2011,Regular_Season,Blocks,0.19
4154,Wesley Matthews,2011,Regular_Season,Blocks,0.23
4155,Tim Duncan,2011,Regular_Season,Blocks,1.52
4156,Jrue Holiday,2011,Regular_Season,Blocks,0.28
4157,Nick Young,2011,Regular_Season,Blocks,0.27
4158,Kris Humphries,2011,Regular_Season,Blocks,1.19
4159,Brandon Knight,2011,Regular_Season,Blocks,0.15
4160,David West,2011,Regular_Season,Blocks,0.7
4161,Jamal Crawford,2011,Regular_Season,Blocks,0.23
4162,Roy Hibbert,2011,Regular_Season,Blocks,1.97
4163,O.J. Mayo,2011,Regular_Season,Blocks,0.35
4164,Jeff Teague,2011,Regular_Season,Blocks,0.56
4165,Luol Deng,2011,Regular_Season,Blocks,0.67
4166,Klay Thompson,2011,Regular_Season,Blocks,0.3
4167,Jared Dudley,2011,Regular_Season,Blocks,0.29
4168,Amar'e Stoudemire,2011,Regular_Season,Blocks,0.96
4169,Nicolas Batum,2011,Regular_Season,Blocks,1.02
4170,Thaddeus Young,2011,Regular_Season,Blocks,0.65
4171,Gerald Wallace,2011,Regular_Season,Blocks,0.62
4172,Kemba Walker,2011,Regular_Season,Blocks,0.3
4173,Paul George,2011,Regular_Season,Blocks,0.58
4174,Tayshaun Prince,2011,Regular_Season,Blocks,0.51
4175,Mike Conley,2011,Regular_Season,Blocks,0.18
4176,Ersan Ilyasova,2011,Regular_Season,Blocks,0.73
4177,Gordon Hayward,2011,Regular_Season,Blocks,0.62
4178,Marco Belinelli,2011,Regular_Season,Blocks,0.08
4179,Goran Dragic,2011,Regular_Season,Blocks,0.15
4180,Steve Nash,2011,Regular_Season,Blocks,0.13
4181,Andre Iguodala,2011,Regular_Season,Blocks,0.48
4182,Drew Gooden,2011,Regular_Season,Blocks,0.61
4183,Caron Butler,2011,Regular_Season,Blocks,0.14
4184,J.J. Redick,2011,Regular_Season,Blocks,0.09
4185,Isaiah Thomas,2011,Regular_Season,Blocks,0.12
4186,Anthony Morrow,2011,Regular_Season,Blocks,0.15
4187,Brandon Bass,2011,Regular_Season,Blocks,0.92
4188,Ramon Sessions,2011,Regular_Season,Blocks,0.05
4189,Devin Harris,2011,Regular_Season,Blocks,0.21
4190,Randy Foye,2011,Regular_Season,Blocks,0.37
4191,MarShon Brooks,2011,Regular_Season,Blocks,0.27
4192,Leandro Barbosa,2011,Regular_Season,Blocks,0.11
4193,Tyson Chandler,2011,Regular_Season,Blocks,1.44
4194,JaVale McGee,2011,Regular_Season,Blocks,2.16
4195,Mo Williams,2011,Regular_Season,Blocks,0.13
4196,Raymond Felton,2011,Regular_Season,Blocks,0.17
4197,Jameer Nelson,2011,Regular_Season,Blocks,0.09
4198,Channing Frye,2011,Regular_Season,Blocks,1.09
4199,Shawn Marion,2011,Regular_Season,Blocks,0.57
4200,Kyle Lowry,2011,Regular_Season,Blocks,0.3
4201,Alonzo Gee,2011,Regular_Season,Blocks,0.27
4202,Courtney Lee,2011,Regular_Season,Blocks,0.38
4203,Elton Brand,2011,Regular_Season,Blocks,1.62
4204,Ray Allen,2011,Regular_Season,Blocks,0.17
4205,Joakim Noah,2011,Regular_Season,Blocks,1.44
4206,Nikola Pekovic,2011,Regular_Season,Blocks,0.66
4207,Shannon Brown,2011,Regular_Season,Blocks,0.25
4208,Andre Miller,2011,Regular_Season,Blocks,0.14
4209,Luke Ridnour,2011,Regular_Season,Blocks,0.3
4210,Brandon Rush,2011,Regular_Season,Blocks,0.89
4211,Rajon Rondo,2011,Regular_Season,Blocks,0.06
4212,Dorell Wright,2011,Regular_Season,Blocks,0.43
4213,Jason Richardson,2011,Regular_Season,Blocks,0.41
4214,Mario Chalmers,2011,Regular_Season,Blocks,0.17
4215,Darren Collison,2011,Regular_Season,Blocks,0.23
4216,Chris Kaman,2011,Regular_Season,Blocks,1.64
4217,Vince Carter,2011,Regular_Season,Blocks,0.41
4218,Tyler Hansbrough,2011,Regular_Season,Blocks,0.14
4219,DeJuan Blair,2011,Regular_Season,Blocks,0.19
4220,Evan Turner,2011,Regular_Season,Blocks,0.31
4221,Byron Mullens,2011,Regular_Season,Blocks,0.8
4222,Serge Ibaka,2011,Regular_Season,Blocks,3.65
4223,Danny Green,2011,Regular_Season,Blocks,0.7
4224,Chandler Parsons,2011,Regular_Season,Blocks,0.46
4225,Greivis Vasquez,2011,Regular_Season,Blocks,0.12
4226,Jason Thompson,2011,Regular_Season,Blocks,0.69
4227,Derrick Williams,2011,Regular_Season,Blocks,0.47
4228,Landry Fields,2011,Regular_Season,Blocks,0.26
4229,Marvin Williams,2011,Regular_Season,Blocks,0.32
4230,Richard Jefferson,2011,Regular_Season,Blocks,0.3
4231,Hedo Turkoglu,2011,Regular_Season,Blocks,0.32
4232,Derrick Favors,2011,Regular_Season,Blocks,1.0
4233,Tony Allen,2011,Regular_Season,Blocks,0.57
4234,James Johnson,2011,Regular_Season,Blocks,1.35
4235,Glen Davis,2011,Regular_Season,Blocks,0.31
4236,Iman Shumpert,2011,Regular_Season,Blocks,0.14
4237,Chase Budinger,2011,Regular_Season,Blocks,0.12
4238,Gary Neal,2011,Regular_Season,Blocks,0.04
4239,Jonas Jerebko,2011,Regular_Season,Blocks,0.33
4240,Jodie Meeks,2011,Regular_Season,Blocks,0.05
4241,Jose Calderon,2011,Regular_Season,Blocks,0.06
4242,Tiago Splitter,2011,Regular_Season,Blocks,0.8
4243,Kyle Korver,2011,Regular_Season,Blocks,0.23
4244,Marreese Speights,2011,Regular_Season,Blocks,0.48
4245,Corey Brewer,2011,Regular_Season,Blocks,0.29
4246,Derrick Brown,2011,Regular_Season,Blocks,0.18
4247,C.J. Miles,2011,Regular_Season,Blocks,0.32
4248,Kawhi Leonard,2011,Regular_Season,Blocks,0.38
4249,Tristan Thompson,2011,Regular_Season,Blocks,1.03
4250,Metta World Peace,2011,Regular_Season,Blocks,0.42
4251,Matt Barnes,2011,Regular_Season,Blocks,0.76
4252,Samuel Dalembert,2011,Regular_Season,Blocks,1.71
4253,Patrick Patterson,2011,Regular_Season,Blocks,0.56
4254,DeAndre Jordan,2011,Regular_Season,Blocks,2.03
4255,Taj Gibson,2011,Regular_Season,Blocks,1.29
4256,Avery Bradley,2011,Regular_Season,Blocks,0.19
4257,George Hill,2011,Regular_Season,Blocks,0.34
4258,Steve Novak,2011,Regular_Season,Blocks,0.17
4259,Markieff Morris,2011,Regular_Season,Blocks,0.67
4260,Jimmer Fredette,2011,Regular_Season,Blocks,0.05
4261,Stephen Jackson,2011,Regular_Season,Blocks,0.28
4262,Omri Casspi,2011,Regular_Season,Blocks,0.32
4263,Zaza Pachulia,2011,Regular_Season,Blocks,0.5
4264,Ronnie Brewer,2011,Regular_Season,Blocks,0.32
4265,Kevin Seraphin,2011,Regular_Season,Blocks,1.33
4266,Amir Johnson,2011,Regular_Season,Blocks,1.08
4267,Norris Cole,2011,Regular_Season,Blocks,0.03
4268,Manu Ginobili,2011,Regular_Season,Blocks,0.35
4269,Matt Bonner,2011,Regular_Season,Blocks,0.32
4270,Alec Burks,2011,Regular_Season,Blocks,0.08
4271,Jason Maxiell,2011,Regular_Season,Blocks,0.77
4272,Trevor Booker,2011,Regular_Season,Blocks,0.86
4273,Ed Davis,2011,Regular_Season,Blocks,0.95
4274,Willie Green,2011,Regular_Season,Blocks,0.11
4275,Al-Farouq Aminu,2011,Regular_Season,Blocks,0.52
4276,Wesley Johnson,2011,Regular_Season,Blocks,0.74
4277,D.J. White,2011,Regular_Season,Blocks,0.4
4278,Udonis Haslem,2011,Regular_Season,Blocks,0.38
4279,Sebastian Telfair,2011,Regular_Season,Blocks,0.2
4280,Boris Diaw,2011,Regular_Season,Blocks,0.44
4281,Ivan Johnson,2011,Regular_Season,Blocks,0.32
4282,Ian Mahinmi,2011,Regular_Season,Blocks,0.51
4283,Derek Fisher,2011,Regular_Season,Blocks,0.06
4284,Beno Udrih,2011,Regular_Season,Blocks,0.02
4285,Robin Lopez,2011,Regular_Season,Blocks,0.94
4286,Dahntay Jones,2011,Regular_Season,Blocks,0.17
4287,Ekpe Udoh,2011,Regular_Season,Blocks,1.67
4288,Dante Cunningham,2011,Regular_Season,Blocks,0.53
4289,Lamar Odom,2011,Regular_Season,Blocks,0.36
4290,Kendrick Perkins,2011,Regular_Season,Blocks,1.12
4291,Bismack Biyombo,2011,Regular_Season,Blocks,1.83
4292,Gary Forbes,2011,Regular_Season,Blocks,0.08
4293,Shaun Livingston,2011,Regular_Season,Blocks,0.34
4294,Kirk Hinrich,2011,Regular_Season,Blocks,0.23
4295,Shane Battier,2011,Regular_Season,Blocks,0.51
4296,Daequan Cook,2011,Regular_Season,Blocks,0.19
4297,Wayne Ellington,2011,Regular_Season,Blocks,0.2
4298,Chris Singleton,2011,Regular_Season,Blocks,0.45
4299,Enes Kanter,2011,Regular_Season,Blocks,0.35
4300,Sundiata Gaines,2011,Regular_Season,Blocks,0.04
4301,Mickael Pietrus,2011,Regular_Season,Blocks,0.24
4302,Marcus Camby,2011,Regular_Season,Blocks,1.44
4303,Nick Collison,2011,Regular_Season,Blocks,0.44
4304,Nikola Vucevic,2011,Regular_Season,Blocks,0.67
4305,Brendan Haywood,2011,Regular_Season,Blocks,1.0
4306,Steve Blake,2011,Regular_Season,Blocks,0.04
4307,Tracy McGrady,2011,Regular_Season,Blocks,0.29
4308,Quincy Pondexter,2011,Regular_Season,Blocks,0.08
4309,Shelden Williams,2011,Regular_Season,Blocks,0.67
4310,Jan Vesely,2011,Regular_Season,Blocks,0.56
4311,Johan Petro,2011,Regular_Season,Blocks,0.39
4312,Chris Duhon,2011,Regular_Season,Blocks,0.14
4313,Mike Miller,2011,Regular_Season,Blocks,0.15
4314,Shelvin Mack,2011,Regular_Season,Blocks,0.03
4315,Dominic McGuire,2011,Regular_Season,Blocks,0.56
4316,Vladimir Radmanovic,2011,Regular_Season,Blocks,0.31
4317,Joel Anthony,2011,Regular_Season,Blocks,1.31
4318,Lou Amundson,2011,Regular_Season,Blocks,0.73
4319,Omer Asik,2011,Regular_Season,Blocks,1.03
4320,Thabo Sefolosha,2011,Regular_Season,Blocks,0.4
4321,Damien Wilkins,2011,Regular_Season,Blocks,0.22
4322,James Anderson,2011,Regular_Season,Blocks,0.04
4323,Troy Murphy,2011,Regular_Season,Blocks,0.27
4324,James Jones,2011,Regular_Season,Blocks,0.18
4325,Keyon Dooling,2011,Regular_Season,Blocks,0.04
4326,Chuck Hayes,2011,Regular_Season,Blocks,0.31
4327,Nazr Mohammed,2011,Regular_Season,Blocks,0.59
4328,Greg Stiemsma,2011,Regular_Season,Blocks,1.55
4329,Josh McRoberts,2011,Regular_Season,Blocks,0.36
4330,Ryan Hollins,2011,Regular_Season,Blocks,0.44
4331,Sasha Pavlovic,2011,Regular_Season,Blocks,0.33
4332,Reggie Evans,2011,Regular_Season,Blocks,0.11
4333,Ben Wallace,2011,Regular_Season,Blocks,0.82
4334,LeBron James,2011,Playoffs,Blocks,0.7
4335,Kevin Durant,2011,Playoffs,Blocks,1.2
4336,Dwyane Wade,2011,Playoffs,Blocks,1.3
4337,Russell Westbrook,2011,Playoffs,Blocks,0.4
4338,Kevin Garnett,2011,Playoffs,Blocks,1.45
4339,Paul Pierce,2011,Playoffs,Blocks,0.9
4340,Kobe Bryant,2011,Playoffs,Blocks,0.17
4341,Rajon Rondo,2011,Playoffs,Blocks,0.11
4342,James Harden,2011,Playoffs,Blocks,0.1
4343,Tony Parker,2011,Playoffs,Blocks,0.0
4344,Mario Chalmers,2011,Playoffs,Blocks,0.26
4345,Tim Duncan,2011,Playoffs,Blocks,2.07
4346,Brandon Bass,2011,Playoffs,Blocks,0.5
4347,Blake Griffin,2011,Playoffs,Blocks,0.91
4348,Jrue Holiday,2011,Playoffs,Blocks,0.62
4349,Manu Ginobili,2011,Playoffs,Blocks,0.29
4350,Andrew Bynum,2011,Playoffs,Blocks,3.08
4351,Chris Bosh,2011,Playoffs,Blocks,1.0
4352,Serge Ibaka,2011,Playoffs,Blocks,2.95
4353,Chris Paul,2011,Playoffs,Blocks,0.09
4354,Ray Allen,2011,Playoffs,Blocks,0.11
4355,Danny Granger,2011,Playoffs,Blocks,0.36
4356,Andre Iguodala,2011,Playoffs,Blocks,0.38
4357,David West,2011,Playoffs,Blocks,0.55
4358,Shane Battier,2011,Playoffs,Blocks,0.61
4359,Pau Gasol,2011,Playoffs,Blocks,2.08
4360,Lou Williams,2011,Playoffs,Blocks,0.0
4361,George Hill,2011,Playoffs,Blocks,0.27
4362,Evan Turner,2011,Playoffs,Blocks,0.46
4363,Carmelo Anthony,2011,Playoffs,Blocks,0.2
4364,Ty Lawson,2011,Playoffs,Blocks,0.14
4365,Rudy Gay,2011,Playoffs,Blocks,0.29
4366,Roy Hibbert,2011,Playoffs,Blocks,3.09
4367,Derek Fisher,2011,Playoffs,Blocks,0.1
4368,Kawhi Leonard,2011,Playoffs,Blocks,0.43
4369,Spencer Hawes,2011,Playoffs,Blocks,0.85
4370,Mike Miller,2011,Playoffs,Blocks,0.09
4371,Stephen Jackson,2011,Playoffs,Blocks,0.21
4372,Ramon Sessions,2011,Playoffs,Blocks,0.08
4373,Elton Brand,2011,Playoffs,Blocks,1.54
4374,Paul George,2011,Playoffs,Blocks,0.36
4375,Dirk Nowitzki,2011,Playoffs,Blocks,0.0
4376,Udonis Haslem,2011,Playoffs,Blocks,0.27
4377,Thabo Sefolosha,2011,Playoffs,Blocks,0.45
4378,Marc Gasol,2011,Playoffs,Blocks,1.86
4379,Mo Williams,2011,Playoffs,Blocks,0.45
4380,Gary Neal,2011,Playoffs,Blocks,0.0
4381,Danny Green,2011,Playoffs,Blocks,0.71
4382,Joe Johnson,2011,Playoffs,Blocks,0.17
4383,Thaddeus Young,2011,Playoffs,Blocks,0.54
4384,Mike Conley,2011,Playoffs,Blocks,0.0
4385,Darren Collison,2011,Playoffs,Blocks,0.0
4386,Zach Randolph,2011,Playoffs,Blocks,0.57
4387,Glen Davis,2011,Playoffs,Blocks,1.2
4388,Kendrick Perkins,2011,Playoffs,Blocks,1.25
4389,Danilo Gallinari,2011,Playoffs,Blocks,0.57
4390,Nick Young,2011,Playoffs,Blocks,0.36
4391,Boris Diaw,2011,Playoffs,Blocks,0.29
4392,Eric Bledsoe,2011,Playoffs,Blocks,0.36
4393,Caron Butler,2011,Playoffs,Blocks,0.2
4394,Josh Smith,2011,Playoffs,Blocks,1.0
4395,Luol Deng,2011,Playoffs,Blocks,1.5
4396,Jeff Teague,2011,Playoffs,Blocks,0.83
4397,Randy Foye,2011,Playoffs,Blocks,0.27
4398,Carlos Boozer,2011,Playoffs,Blocks,0.33
4399,Andre Miller,2011,Playoffs,Blocks,0.14
4400,Jameer Nelson,2011,Playoffs,Blocks,0.2
4401,Richard Hamilton,2011,Playoffs,Blocks,0.0
4402,Tiago Splitter,2011,Playoffs,Blocks,0.31
4403,Arron Afflalo,2011,Playoffs,Blocks,0.29
4404,Lavoy Allen,2011,Playoffs,Blocks,0.92
4405,Steve Blake,2011,Playoffs,Blocks,0.17
4406,Kenneth Faried,2011,Playoffs,Blocks,1.14
4407,Al Jefferson,2011,Playoffs,Blocks,0.75
4408,Metta World Peace,2011,Playoffs,Blocks,0.67
4409,Nick Collison,2011,Playoffs,Blocks,0.25
4410,Mickael Pietrus,2011,Playoffs,Blocks,0.25
4411,Al Harrington,2011,Playoffs,Blocks,0.14
4412,Avery Bradley,2011,Playoffs,Blocks,0.6
4413,Leandro Barbosa,2011,Playoffs,Blocks,0.09
4414,O.J. Mayo,2011,Playoffs,Blocks,0.14
4415,Amar'e Stoudemire,2011,Playoffs,Blocks,0.25
4416,J.R. Smith,2011,Playoffs,Blocks,0.2
4417,JaVale McGee,2011,Playoffs,Blocks,3.14
4418,Corey Brewer,2011,Playoffs,Blocks,0.29
4419,Jordan Hill,2011,Playoffs,Blocks,0.67
4420,Taj Gibson,2011,Playoffs,Blocks,1.67
4421,Jason Richardson,2011,Playoffs,Blocks,0.4
4422,Keyon Dooling,2011,Playoffs,Blocks,0.2
4423,Jason Terry,2011,Playoffs,Blocks,0.0
4424,Joel Anthony,2011,Playoffs,Blocks,0.94
4425,J.J. Redick,2011,Playoffs,Blocks,0.0
4426,Devin Harris,2011,Playoffs,Blocks,0.5
4427,James Jones,2011,Playoffs,Blocks,0.05
4428,DeAndre Jordan,2011,Playoffs,Blocks,1.64
4429,Kenyon Martin,2011,Playoffs,Blocks,1.73
4430,Paul Millsap,2011,Playoffs,Blocks,2.5
4431,Tony Allen,2011,Playoffs,Blocks,1.0
4432,Tyler Hansbrough,2011,Playoffs,Blocks,0.27
4433,Ryan Anderson,2011,Playoffs,Blocks,0.4
4434,Derrick Favors,2011,Playoffs,Blocks,1.5
4435,Marvin Williams,2011,Playoffs,Blocks,0.33
4436,Shawn Marion,2011,Playoffs,Blocks,1.25
4437,Jason Kidd,2011,Playoffs,Blocks,0.25
4438,Al Horford,2011,Playoffs,Blocks,1.33
4439,Marreese Speights,2011,Playoffs,Blocks,0.43
4440,Joakim Noah,2011,Playoffs,Blocks,1.33
4441,C.J. Watson,2011,Playoffs,Blocks,0.0
