,Player,Season,Stage,2PT_3PT_eFG,per_game
3882,Juancho Hernangomez,2016,Regular_Season,2PT_%,49.55
3883,Juancho Hernangomez,2018,Regular_Season,2PT_%,54.14
3884,Julian Wright,2007,Playoffs,2PT_%,51.43
3885,Julius Randle,2015,Regular_Season,2PT_%,43.55
3886,Julius Randle,2016,Regular_Season,2PT_%,50.7
3887,Julius Randle,2017,Regular_Season,2PT_%,57.51
3888,Julius Randle,2018,Regular_Season,2PT_%,56.38
3889,Julius Randle,2019,Regular_Season,2PT_%,51.48
3890,Jumaine Jones,2000,Playoffs,2PT_%,46.81
3891,Jumaine Jones,2000,Regular_Season,2PT_%,47.44
3892,Jumaine Jones,2001,Regular_Season,2PT_%,49.79
3893,Jumaine Jones,2002,Regular_Season,2PT_%,49.75
3894,Jumaine Jones,2004,Regular_Season,2PT_%,48.0
3895,Jumaine Jones,2005,Regular_Season,2PT_%,45.64
3896,Junior Harrington,2002,Regular_Season,2PT_%,36.9
3897,Justin Anderson,2015,Playoffs,2PT_%,54.17
3898,Justin Anderson,2015,Regular_Season,2PT_%,53.26
3899,Justin Anderson,2016,Regular_Season,2PT_%,52.24
3900,Justin Hamilton,2016,Regular_Season,2PT_%,59.8
3901,Justin Holiday,2016,Regular_Season,2PT_%,51.32
3902,Justin Holiday,2017,Regular_Season,2PT_%,38.74
3903,Justin Holiday,2018,Regular_Season,2PT_%,44.23
3904,Justin Holiday,2019,Playoffs,2PT_%,40.0
3905,Justin Holiday,2019,Regular_Season,2PT_%,47.74
3906,Justin Jackson,2017,Regular_Season,2PT_%,54.7
3907,Justin Jackson,2018,Regular_Season,2PT_%,54.17
3908,Justin Jackson,2019,Regular_Season,2PT_%,48.88
3909,Justin Reed,2005,Regular_Season,2PT_%,40.48
3910,Justise Winslow,2015,Playoffs,2PT_%,48.21
3911,Justise Winslow,2015,Regular_Season,2PT_%,47.11
3912,Justise Winslow,2017,Playoffs,2PT_%,34.78
3913,Justise Winslow,2017,Regular_Season,2PT_%,44.01
3914,Justise Winslow,2018,Regular_Season,2PT_%,46.25
3915,Jusuf Nurkic,2016,Regular_Season,2PT_%,50.84
3916,Jusuf Nurkic,2017,Playoffs,2PT_%,48.72
3917,Jusuf Nurkic,2017,Regular_Season,2PT_%,50.85
3918,Jusuf Nurkic,2018,Regular_Season,2PT_%,52.32
3919,Jusuf Nurkic,2019,Playoffs,2PT_%,47.83
3920,Juwan Howard,1999,Regular_Season,2PT_%,46.23
3921,Juwan Howard,2000,Playoffs,2PT_%,36.03
3922,Juwan Howard,2000,Regular_Season,2PT_%,47.98
3923,Juwan Howard,2001,Regular_Season,2PT_%,46.06
3924,Juwan Howard,2002,Regular_Season,2PT_%,44.95
3925,Juwan Howard,2003,Regular_Season,2PT_%,45.29
3926,Juwan Howard,2005,Regular_Season,2PT_%,46.08
3927,Juwan Howard,2006,Playoffs,2PT_%,40.0
3928,Juwan Howard,2006,Regular_Season,2PT_%,46.47
3929,Juwan Howard,2009,Playoffs,2PT_%,52.63
3930,Juwan Howard,2009,Regular_Season,2PT_%,51.07
3931,Juwan Howard,2010,Playoffs,2PT_%,44.44
3932,Juwan Morgan,2019,Playoffs,2PT_%,50.0
3933,Kareem Rush,2002,Playoffs,2PT_%,38.89
3934,Kareem Rush,2002,Regular_Season,2PT_%,43.75
3935,Kareem Rush,2003,Playoffs,2PT_%,35.71
3936,Kareem Rush,2003,Regular_Season,2PT_%,48.3
3937,Kareem Rush,2007,Regular_Season,2PT_%,41.04
3938,Karl Malone,1999,Playoffs,2PT_%,51.53
3939,Karl Malone,1999,Regular_Season,2PT_%,51.09
3940,Karl Malone,2000,Playoffs,2PT_%,40.34
3941,Karl Malone,2000,Regular_Season,2PT_%,49.85
3942,Karl Malone,2001,Playoffs,2PT_%,41.67
3943,Karl Malone,2001,Regular_Season,2PT_%,45.56
3944,Karl Malone,2002,Playoffs,2PT_%,40.96
3945,Karl Malone,2002,Regular_Season,2PT_%,46.43
3946,Karl Malone,2003,Playoffs,2PT_%,45.16
3947,Karl-Anthony Towns,2015,Regular_Season,2PT_%,55.92
3948,Karl-Anthony Towns,2016,Regular_Season,2PT_%,58.17
3949,Karl-Anthony Towns,2017,Playoffs,2PT_%,51.02
3950,Karl-Anthony Towns,2017,Regular_Season,2PT_%,58.51
3951,Karl-Anthony Towns,2018,Regular_Season,2PT_%,56.2
3952,Karl-Anthony Towns,2019,Regular_Season,2PT_%,58.55
3953,Kawhi Leonard,2011,Playoffs,2PT_%,54.0
3954,Kawhi Leonard,2011,Regular_Season,2PT_%,53.56
3955,Kawhi Leonard,2012,Playoffs,2PT_%,60.53
3956,Kawhi Leonard,2012,Regular_Season,2PT_%,55.4
3957,Kawhi Leonard,2013,Playoffs,2PT_%,55.15
3958,Kawhi Leonard,2013,Regular_Season,2PT_%,57.88
3959,Kawhi Leonard,2014,Playoffs,2PT_%,49.4
3960,Kawhi Leonard,2014,Regular_Season,2PT_%,51.9
3961,Kawhi Leonard,2015,Playoffs,2PT_%,51.97
3962,Kawhi Leonard,2015,Regular_Season,2PT_%,52.82
3963,Kawhi Leonard,2016,Playoffs,2PT_%,55.1
3964,Kawhi Leonard,2016,Regular_Season,2PT_%,52.86
3965,Kawhi Leonard,2018,Playoffs,2PT_%,53.56
3966,Kawhi Leonard,2018,Regular_Season,2PT_%,54.17
3967,Kawhi Leonard,2019,Playoffs,2PT_%,54.87
3968,Kawhi Leonard,2019,Regular_Season,2PT_%,50.62
3969,Keith Bogans,2003,Regular_Season,2PT_%,43.45
3970,Keith Bogans,2004,Regular_Season,2PT_%,39.81
3971,Keith Bogans,2005,Regular_Season,2PT_%,43.6
3972,Keith Bogans,2007,Playoffs,2PT_%,43.48
3973,Keith Bogans,2007,Regular_Season,2PT_%,51.96
3974,Keith Bogans,2009,Regular_Season,2PT_%,49.02
3975,Keith Bogans,2010,Playoffs,2PT_%,30.0
3976,Keith Bogans,2010,Regular_Season,2PT_%,48.57
3977,Keith Bogans,2012,Regular_Season,2PT_%,61.54
3978,Keith Van Horn,1999,Regular_Season,2PT_%,46.16
3979,Keith Van Horn,2001,Playoffs,2PT_%,38.22
3980,Keith Van Horn,2001,Regular_Season,2PT_%,46.48
3981,Keith Van Horn,2002,Playoffs,2PT_%,35.9
3982,Keith Van Horn,2002,Regular_Season,2PT_%,50.77
3983,Keith Van Horn,2003,Playoffs,2PT_%,32.43
3984,Keith Van Horn,2003,Regular_Season,2PT_%,47.31
3985,Keith Van Horn,2005,Playoffs,2PT_%,38.71
3986,Kelenna Azubuike,2007,Regular_Season,2PT_%,48.47
3987,Kelenna Azubuike,2008,Regular_Season,2PT_%,46.93
3988,Kelly Olynyk,2013,Regular_Season,2PT_%,50.0
3989,Kelly Olynyk,2015,Regular_Season,2PT_%,48.55
3990,Kelly Olynyk,2016,Playoffs,2PT_%,62.82
3991,Kelly Olynyk,2016,Regular_Season,2PT_%,60.76
3992,Kelly Olynyk,2017,Playoffs,2PT_%,52.0
3993,Kelly Olynyk,2017,Regular_Season,2PT_%,58.99
3994,Kelly Olynyk,2018,Regular_Season,2PT_%,60.41
3995,Kelly Olynyk,2019,Playoffs,2PT_%,60.87
3996,Kelly Olynyk,2019,Regular_Season,2PT_%,54.27
3997,"Kelly Oubre, Jr.",2016,Playoffs,2PT_%,48.39
3998,"Kelly Oubre, Jr.",2016,Regular_Season,2PT_%,51.97
3999,"Kelly Oubre, Jr.",2017,Playoffs,2PT_%,48.28
4000,"Kelly Oubre, Jr.",2017,Regular_Season,2PT_%,45.61
4001,"Kelly Oubre, Jr.",2018,Regular_Season,2PT_%,52.98
4002,"Kelly Oubre, Jr.",2019,Regular_Season,2PT_%,51.06
4003,Kelvin Cato,2001,Regular_Season,2PT_%,58.46
4004,Kelvin Cato,2002,Regular_Season,2PT_%,52.78
4005,Kelvin Cato,2003,Playoffs,2PT_%,59.09
4006,Kelvin Cato,2003,Regular_Season,2PT_%,44.72
4007,Kemba Walker,2011,Regular_Season,2PT_%,39.19
4008,Kemba Walker,2012,Regular_Season,2PT_%,45.94
4009,Kemba Walker,2013,Playoffs,2PT_%,45.16
4010,Kemba Walker,2013,Regular_Season,2PT_%,41.67
4011,Kemba Walker,2015,Playoffs,2PT_%,38.18
4012,Kemba Walker,2015,Regular_Season,2PT_%,45.9
4013,Kemba Walker,2016,Regular_Season,2PT_%,47.52
4014,Kemba Walker,2017,Regular_Season,2PT_%,46.85
4015,Kemba Walker,2018,Regular_Season,2PT_%,49.42
4016,Kemba Walker,2019,Playoffs,2PT_%,56.92
4017,Kemba Walker,2019,Regular_Season,2PT_%,47.6
4018,Kendall Gill,1999,Regular_Season,2PT_%,42.82
4019,Kendall Gill,2002,Playoffs,2PT_%,34.78
4020,Kendall Gill,2002,Regular_Season,2PT_%,43.2
4021,Kendrick Nunn,2019,Playoffs,2PT_%,48.98
4022,Kendrick Nunn,2019,Regular_Season,2PT_%,50.48
4023,Kendrick Perkins,2006,Regular_Season,2PT_%,49.62
4024,Kendrick Perkins,2007,Playoffs,2PT_%,59.05
4025,Kendrick Perkins,2007,Regular_Season,2PT_%,61.67
4026,Kendrick Perkins,2008,Playoffs,2PT_%,57.94
4027,Kendrick Perkins,2008,Regular_Season,2PT_%,57.98
4028,Kendrick Perkins,2009,Playoffs,2PT_%,51.58
4029,Kendrick Perkins,2009,Regular_Season,2PT_%,60.5
4030,Kendrick Perkins,2010,Playoffs,2PT_%,45.31
4031,Kendrick Perkins,2011,Playoffs,2PT_%,41.57
4032,Kendrick Perkins,2011,Regular_Season,2PT_%,48.85
4033,Kendrick Perkins,2012,Playoffs,2PT_%,27.03
4034,Kendrick Perkins,2012,Regular_Season,2PT_%,45.83
4035,Kendrick Perkins,2013,Playoffs,2PT_%,53.33
4036,Kendrick Perkins,2013,Regular_Season,2PT_%,45.31
4037,Kendrick Perkins,2014,Regular_Season,2PT_%,45.13
4038,Kenneth Faried,2011,Playoffs,2PT_%,53.33
4039,Kenneth Faried,2012,Playoffs,2PT_%,62.5
4040,Kenneth Faried,2012,Regular_Season,2PT_%,55.15
4041,Kenneth Faried,2013,Regular_Season,2PT_%,54.71
4042,Kenneth Faried,2014,Regular_Season,2PT_%,51.1
4043,Kenneth Faried,2016,Regular_Season,2PT_%,55.61
4044,Kenny Anderson,1999,Regular_Season,2PT_%,45.56
4045,Kenny Anderson,2001,Playoffs,2PT_%,41.62
4046,Kenny Anderson,2001,Regular_Season,2PT_%,44.36
4047,Kenny Thomas,1999,Regular_Season,2PT_%,44.01
4048,Kenny Thomas,2000,Regular_Season,2PT_%,48.53
4049,Kenny Thomas,2001,Regular_Season,2PT_%,48.71
4050,Kenny Thomas,2002,Playoffs,2PT_%,53.47
4051,Kenny Thomas,2002,Regular_Season,2PT_%,46.51
4052,Kenny Thomas,2003,Regular_Season,2PT_%,47.03
4053,Kenny Thomas,2004,Playoffs,2PT_%,51.11
4054,Kenny Thomas,2004,Regular_Season,2PT_%,47.16
4055,Kenny Thomas,2005,Playoffs,2PT_%,54.17
4056,Kenny Thomas,2005,Regular_Season,2PT_%,50.58
4057,Kent Bazemore,2012,Regular_Season,2PT_%,40.24
4058,Kent Bazemore,2014,Playoffs,2PT_%,55.81
4059,Kent Bazemore,2014,Regular_Season,2PT_%,46.73
4060,Kent Bazemore,2015,Playoffs,2PT_%,46.67
4061,Kent Bazemore,2015,Regular_Season,2PT_%,50.24
4062,Kent Bazemore,2016,Playoffs,2PT_%,48.28
4063,Kent Bazemore,2016,Regular_Season,2PT_%,44.62
4064,Kent Bazemore,2017,Regular_Season,2PT_%,43.78
4065,Kent Bazemore,2018,Regular_Season,2PT_%,46.55
4066,Kent Bazemore,2019,Regular_Season,2PT_%,40.0
4067,Kentavious Caldwell-Pope,2013,Regular_Season,2PT_%,44.73
4068,Kentavious Caldwell-Pope,2014,Regular_Season,2PT_%,44.89
4069,Kentavious Caldwell-Pope,2015,Playoffs,2PT_%,43.48
4070,Kentavious Caldwell-Pope,2015,Regular_Season,2PT_%,48.9
4071,Kentavious Caldwell-Pope,2016,Regular_Season,2PT_%,44.2
4072,Kentavious Caldwell-Pope,2017,Regular_Season,2PT_%,47.26
4073,Kentavious Caldwell-Pope,2018,Regular_Season,2PT_%,54.21
4074,Kentavious Caldwell-Pope,2019,Playoffs,2PT_%,48.57
4075,Kentavious Caldwell-Pope,2019,Regular_Season,2PT_%,54.1
4076,Kenyon Martin,2001,Playoffs,2PT_%,43.05
4077,Kenyon Martin,2001,Regular_Season,2PT_%,48.04
4078,Kenyon Martin,2002,Playoffs,2PT_%,46.54
4079,Kenyon Martin,2002,Regular_Season,2PT_%,48.12
4080,Kenyon Martin,2003,Playoffs,2PT_%,54.73
4081,Kenyon Martin,2003,Regular_Season,2PT_%,49.37
4082,Kenyon Martin,2004,Playoffs,2PT_%,47.37
4083,Kenyon Martin,2004,Regular_Season,2PT_%,49.61
4084,Kenyon Martin,2007,Playoffs,2PT_%,44.12
4085,Kenyon Martin,2007,Regular_Season,2PT_%,54.36
4086,Kenyon Martin,2008,Playoffs,2PT_%,50.68
4087,Kenyon Martin,2008,Regular_Season,2PT_%,49.84
4088,Kenyon Martin,2009,Playoffs,2PT_%,48.98
4089,Kenyon Martin,2010,Playoffs,2PT_%,48.0
4090,Kenyon Martin,2011,Playoffs,2PT_%,52.38
4091,Kenyon Martin,2012,Playoffs,2PT_%,58.0
4092,Keon Clark,1999,Regular_Season,2PT_%,54.81
4093,Keon Clark,2000,Playoffs,2PT_%,36.67
4094,Keon Clark,2000,Regular_Season,2PT_%,48.07
4095,Keon Clark,2001,Playoffs,2PT_%,54.17
4096,Keon Clark,2001,Regular_Season,2PT_%,49.35
4097,Keon Clark,2002,Playoffs,2PT_%,48.78
4098,Keon Clark,2002,Regular_Season,2PT_%,50.56
4099,Kerry Kittles,2001,Playoffs,2PT_%,51.35
4100,Kerry Kittles,2001,Regular_Season,2PT_%,48.71
4101,Kerry Kittles,2002,Playoffs,2PT_%,38.69
4102,Kerry Kittles,2002,Regular_Season,2PT_%,51.63
4103,Kerry Kittles,2003,Playoffs,2PT_%,52.44
4104,Kerry Kittles,2003,Regular_Season,2PT_%,49.34
4105,Kevin Durant,2007,Regular_Season,2PT_%,45.48
4106,Kevin Durant,2008,Regular_Season,2PT_%,48.62
4107,Kevin Durant,2009,Playoffs,2PT_%,37.5
4108,Kevin Durant,2009,Regular_Season,2PT_%,50.57
4109,Kevin Durant,2010,Playoffs,2PT_%,50.0
4110,Kevin Durant,2010,Regular_Season,2PT_%,50.36
4111,Kevin Durant,2011,Playoffs,2PT_%,57.51
4112,Kevin Durant,2011,Regular_Season,2PT_%,53.52
4113,Kevin Durant,2012,Playoffs,2PT_%,51.14
4114,Kevin Durant,2012,Regular_Season,2PT_%,53.87
4115,Kevin Durant,2013,Playoffs,2PT_%,50.84
4116,Kevin Durant,2013,Regular_Season,2PT_%,54.89
4117,Kevin Durant,2015,Playoffs,2PT_%,48.48
4118,Kevin Durant,2015,Regular_Season,2PT_%,56.83
4119,Kevin Durant,2016,Playoffs,2PT_%,60.99
4120,Kevin Durant,2016,Regular_Season,2PT_%,60.78
4121,Kevin Durant,2017,Playoffs,2PT_%,55.56
4122,Kevin Durant,2017,Regular_Season,2PT_%,56.49
4123,Kevin Durant,2018,Playoffs,2PT_%,55.21
4124,Kevin Durant,2018,Regular_Season,2PT_%,58.69
4125,Kevin Garnett,1999,Playoffs,2PT_%,37.33
4126,Kevin Garnett,1999,Regular_Season,2PT_%,50.45
4127,Kevin Garnett,2000,Playoffs,2PT_%,49.09
4128,Kevin Garnett,2000,Regular_Season,2PT_%,48.62
4129,Kevin Garnett,2001,Playoffs,2PT_%,42.59
4130,Kevin Garnett,2001,Regular_Season,2PT_%,48.4
4131,Kevin Garnett,2002,Playoffs,2PT_%,52.71
4132,Kevin Garnett,2002,Regular_Season,2PT_%,51.28
4133,Kevin Garnett,2003,Playoffs,2PT_%,45.79
4134,Kevin Garnett,2003,Regular_Season,2PT_%,50.57
4135,Kevin Garnett,2004,Regular_Season,2PT_%,50.71
4136,Kevin Garnett,2005,Regular_Season,2PT_%,53.23
4137,Kevin Garnett,2006,Regular_Season,2PT_%,48.72
4138,Kevin Garnett,2007,Playoffs,2PT_%,50.0
4139,Kevin Garnett,2007,Regular_Season,2PT_%,54.55
4140,Kevin Garnett,2009,Playoffs,2PT_%,49.83
4141,Kevin Garnett,2009,Regular_Season,2PT_%,52.28
4142,Kevin Garnett,2010,Playoffs,2PT_%,44.44
4143,Kevin Garnett,2010,Regular_Season,2PT_%,53.0
4144,Kevin Garnett,2011,Playoffs,2PT_%,50.0
4145,Kevin Garnett,2011,Regular_Season,2PT_%,50.52
4146,Kevin Garnett,2012,Playoffs,2PT_%,51.72
4147,Kevin Garnett,2012,Regular_Season,2PT_%,50.36
4148,Kevin Garnett,2013,Playoffs,2PT_%,54.1
4149,Kevin Huerter,2018,Regular_Season,2PT_%,45.72
4150,Kevin Huerter,2019,Regular_Season,2PT_%,45.29
4151,Kevin Johnson,1999,Playoffs,2PT_%,35.29
4152,Kevin Knox,2018,Regular_Season,2PT_%,38.73
4153,Kevin Knox,2019,Regular_Season,2PT_%,39.11
4154,Kevin Love,2008,Regular_Season,2PT_%,46.94
4155,Kevin Love,2010,Regular_Season,2PT_%,48.34
4156,Kevin Love,2011,Regular_Season,2PT_%,47.49
4157,Kevin Love,2013,Regular_Season,2PT_%,50.22
4158,Kevin Love,2014,Playoffs,2PT_%,40.0
4159,Kevin Love,2014,Regular_Season,2PT_%,48.04
4160,Kevin Love,2015,Playoffs,2PT_%,35.94
4161,Kevin Love,2015,Regular_Season,2PT_%,46.65
4162,Kevin Love,2016,Playoffs,2PT_%,42.06
4163,Kevin Love,2016,Regular_Season,2PT_%,47.07
4164,Kevin Love,2017,Playoffs,2PT_%,42.44
4165,Kevin Love,2017,Regular_Season,2PT_%,49.37
4166,Kevin Love,2019,Regular_Season,2PT_%,53.71
4167,Kevin Martin,2005,Playoffs,2PT_%,45.71
4168,Kevin Martin,2005,Regular_Season,2PT_%,53.41
4169,Kevin Martin,2006,Regular_Season,2PT_%,51.5
4170,Kevin Martin,2007,Regular_Season,2PT_%,47.84
4171,Kevin Martin,2010,Regular_Season,2PT_%,46.66
4172,Kevin Martin,2012,Playoffs,2PT_%,38.55
4173,Kevin Martin,2012,Regular_Season,2PT_%,47.17
4174,Kevin Ollie,1999,Playoffs,2PT_%,50.0
4175,Kevin Ollie,2000,Playoffs,2PT_%,37.04
4176,Kevin Ollie,2000,Regular_Season,2PT_%,39.68
4177,Kevin Ollie,2001,Playoffs,2PT_%,41.67
4178,Kevin Ollie,2001,Regular_Season,2PT_%,38.75
4179,Kevin Ollie,2002,Regular_Season,2PT_%,45.29
4180,Kevin Ollie,2003,Regular_Season,2PT_%,36.69
4181,Kevin Ollie,2005,Regular_Season,2PT_%,43.27
4182,"Kevin Porter, Jr.",2019,Regular_Season,2PT_%,50.57
4183,Kevin Seraphin,2011,Regular_Season,2PT_%,53.28
4184,Kevin Seraphin,2012,Regular_Season,2PT_%,46.09
4185,Kevin Seraphin,2014,Playoffs,2PT_%,48.39
4186,Kevin Seraphin,2014,Regular_Season,2PT_%,51.56
4187,Kevin Willis,1999,Playoffs,2PT_%,36.36
4188,Kevin Willis,1999,Regular_Season,2PT_%,41.52
4189,Kevin Willis,2000,Regular_Season,2PT_%,44.3
4190,Kevin Willis,2002,Playoffs,2PT_%,51.28
4191,Kevin Willis,2002,Regular_Season,2PT_%,48.24
4192,Kevon Looney,2017,Playoffs,2PT_%,55.71
4193,Kevon Looney,2017,Regular_Season,2PT_%,59.04
4194,Kevon Looney,2018,Playoffs,2PT_%,68.82
4195,Kevon Looney,2018,Regular_Season,2PT_%,64.09
4196,Keyon Dooling,2000,Regular_Season,2PT_%,42.55
4197,Keyon Dooling,2004,Playoffs,2PT_%,52.94
4198,Keyon Dooling,2004,Regular_Season,2PT_%,44.44
4199,Keyon Dooling,2006,Playoffs,2PT_%,50.0
4200,Keyon Dooling,2006,Regular_Season,2PT_%,43.37
4201,Keyon Dooling,2007,Playoffs,2PT_%,39.39
4202,Keyon Dooling,2007,Regular_Season,2PT_%,49.16
4203,Keyon Dooling,2008,Regular_Season,2PT_%,44.63
4204,Keyon Dooling,2010,Regular_Season,2PT_%,43.86
4205,Keyon Dooling,2011,Playoffs,2PT_%,50.0
4206,Keyon Dooling,2011,Regular_Season,2PT_%,47.56
4207,Keyon Dooling,2012,Playoffs,2PT_%,27.27
4208,Khem Birch,2018,Playoffs,2PT_%,55.56
4209,Khem Birch,2019,Playoffs,2PT_%,50.0
4210,Khris Middleton,2013,Regular_Season,2PT_%,45.39
4211,Khris Middleton,2014,Playoffs,2PT_%,41.38
4212,Khris Middleton,2014,Regular_Season,2PT_%,49.42
4213,Khris Middleton,2015,Regular_Season,2PT_%,46.61
4214,Khris Middleton,2016,Playoffs,2PT_%,40.68
4215,Khris Middleton,2017,Playoffs,2PT_%,59.15
4216,Khris Middleton,2017,Regular_Season,2PT_%,51.68
4217,Khris Middleton,2018,Playoffs,2PT_%,40.37
4218,Khris Middleton,2018,Regular_Season,2PT_%,48.52
4219,Khris Middleton,2019,Playoffs,2PT_%,41.74
4220,Khris Middleton,2019,Regular_Season,2PT_%,54.64
4221,Kirk Hinrich,2003,Regular_Season,2PT_%,38.33
4222,Kirk Hinrich,2004,Playoffs,2PT_%,41.79
4223,Kirk Hinrich,2004,Regular_Season,2PT_%,42.02
4224,Kirk Hinrich,2005,Playoffs,2PT_%,44.12
4225,Kirk Hinrich,2005,Regular_Season,2PT_%,44.1
4226,Kirk Hinrich,2006,Playoffs,2PT_%,41.89
4227,Kirk Hinrich,2006,Regular_Season,2PT_%,46.27
4228,Kirk Hinrich,2007,Regular_Season,2PT_%,44.17
4229,Kirk Hinrich,2008,Playoffs,2PT_%,50.0
4230,Kirk Hinrich,2009,Playoffs,2PT_%,38.89
4231,Kirk Hinrich,2009,Regular_Season,2PT_%,43.13
4232,Kirk Hinrich,2010,Playoffs,2PT_%,54.55
4233,Kirk Hinrich,2010,Regular_Season,2PT_%,46.67
4234,Kirk Hinrich,2011,Playoffs,2PT_%,50.0
4235,Kirk Hinrich,2011,Regular_Season,2PT_%,47.17
4236,Kirk Hinrich,2012,Playoffs,2PT_%,46.15
4237,Kirk Hinrich,2012,Regular_Season,2PT_%,36.67
4238,Kirk Hinrich,2013,Playoffs,2PT_%,43.24
4239,Kirk Hinrich,2013,Regular_Season,2PT_%,41.91
4240,Kirk Hinrich,2014,Playoffs,2PT_%,33.33
4241,Kirk Hinrich,2014,Regular_Season,2PT_%,39.44
4242,Klay Thompson,2011,Regular_Season,2PT_%,46.0
4243,Klay Thompson,2012,Playoffs,2PT_%,44.35
4244,Klay Thompson,2012,Regular_Season,2PT_%,43.74
4245,Klay Thompson,2013,Playoffs,2PT_%,44.44
4246,Klay Thompson,2013,Regular_Season,2PT_%,46.41
4247,Klay Thompson,2014,Playoffs,2PT_%,48.94
4248,Klay Thompson,2014,Regular_Season,2PT_%,48.14
4249,Klay Thompson,2015,Playoffs,2PT_%,46.4
4250,Klay Thompson,2015,Regular_Season,2PT_%,50.95
4251,Klay Thompson,2016,Playoffs,2PT_%,40.46
4252,Klay Thompson,2016,Regular_Season,2PT_%,51.58
4253,Klay Thompson,2017,Playoffs,2PT_%,49.73
4254,Klay Thompson,2017,Regular_Season,2PT_%,52.58
4255,Klay Thompson,2018,Playoffs,2PT_%,46.53
4256,Klay Thompson,2018,Regular_Season,2PT_%,51.56
4257,Kobe Bryant,1999,Playoffs,2PT_%,46.06
4258,Kobe Bryant,1999,Regular_Season,2PT_%,48.89
4259,Kobe Bryant,2000,Playoffs,2PT_%,48.46
4260,Kobe Bryant,2000,Regular_Season,2PT_%,48.85
4261,Kobe Bryant,2001,Playoffs,2PT_%,44.24
4262,Kobe Bryant,2001,Regular_Season,2PT_%,48.87
4263,Kobe Bryant,2002,Playoffs,2PT_%,43.92
4264,Kobe Bryant,2002,Regular_Season,2PT_%,46.5
4265,Kobe Bryant,2003,Playoffs,2PT_%,45.73
4266,Kobe Bryant,2003,Regular_Season,2PT_%,46.31
4267,Kobe Bryant,2004,Regular_Season,2PT_%,47.17
4268,Kobe Bryant,2005,Playoffs,2PT_%,52.73
4269,Kobe Bryant,2005,Regular_Season,2PT_%,48.22
4270,Kobe Bryant,2006,Playoffs,2PT_%,49.02
4271,Kobe Bryant,2006,Regular_Season,2PT_%,49.74
4272,Kobe Bryant,2007,Playoffs,2PT_%,53.22
4273,Kobe Bryant,2007,Regular_Season,2PT_%,49.02
4274,Kobe Bryant,2008,Playoffs,2PT_%,48.35
4275,Kobe Bryant,2008,Regular_Season,2PT_%,49.56
4276,Kobe Bryant,2009,Playoffs,2PT_%,48.68
4277,Kobe Bryant,2009,Regular_Season,2PT_%,48.66
4278,Kobe Bryant,2010,Playoffs,2PT_%,48.97
4279,Kobe Bryant,2010,Regular_Season,2PT_%,48.71
4280,Kobe Bryant,2011,Playoffs,2PT_%,47.72
4281,Kobe Bryant,2011,Regular_Season,2PT_%,46.43
4282,Kobe Bryant,2012,Regular_Season,2PT_%,51.01
4283,Kosta Koufos,2012,Playoffs,2PT_%,33.33
4284,Kosta Koufos,2012,Regular_Season,2PT_%,58.19
4285,Kosta Koufos,2013,Regular_Season,2PT_%,49.46
4286,Kosta Koufos,2014,Playoffs,2PT_%,54.84
4287,Kosta Koufos,2014,Regular_Season,2PT_%,50.84
4288,Kosta Koufos,2015,Regular_Season,2PT_%,53.15
4289,Kosta Koufos,2016,Regular_Season,2PT_%,55.24
4290,Kosta Koufos,2017,Regular_Season,2PT_%,57.07
4291,Kris Dunn,2016,Regular_Season,2PT_%,40.42
4292,Kris Dunn,2019,Regular_Season,2PT_%,53.48
4293,Kris Humphries,2006,Playoffs,2PT_%,33.33
4294,Kris Humphries,2007,Regular_Season,2PT_%,48.64
4295,Kris Humphries,2010,Regular_Season,2PT_%,52.75
4296,Kris Humphries,2011,Regular_Season,2PT_%,48.14
4297,Kris Humphries,2012,Playoffs,2PT_%,45.16
4298,Kris Humphries,2012,Regular_Season,2PT_%,45.13
4299,Kristaps Porzingis,2015,Regular_Season,2PT_%,45.41
4300,Kristaps Porzingis,2016,Regular_Season,2PT_%,49.33
4301,Kristaps Porzingis,2019,Playoffs,2PT_%,52.17
4302,Kristaps Porzingis,2019,Regular_Season,2PT_%,48.39
4303,Kurt Thomas,1999,Playoffs,2PT_%,50.82
4304,Kurt Thomas,1999,Regular_Season,2PT_%,50.56
4305,Kurt Thomas,2000,Playoffs,2PT_%,53.19
4306,Kurt Thomas,2000,Regular_Season,2PT_%,51.23
4307,Kurt Thomas,2001,Regular_Season,2PT_%,49.57
4308,Kurt Thomas,2002,Regular_Season,2PT_%,48.29
4309,Kurt Thomas,2003,Playoffs,2PT_%,42.86
4310,Kurt Thomas,2003,Regular_Season,2PT_%,47.46
4311,Kurt Thomas,2004,Regular_Season,2PT_%,47.05
4312,Kurt Thomas,2006,Playoffs,2PT_%,52.31
4313,Kurt Thomas,2006,Regular_Season,2PT_%,48.84
4314,Kurt Thomas,2007,Playoffs,2PT_%,45.71
4315,Kurt Thomas,2007,Regular_Season,2PT_%,49.37
4316,Kurt Thomas,2008,Playoffs,2PT_%,45.45
4317,Kurt Thomas,2008,Regular_Season,2PT_%,50.66
4318,Kurt Thomas,2009,Playoffs,2PT_%,48.57
4319,Kurt Thomas,2009,Regular_Season,2PT_%,47.6
4320,Kurt Thomas,2010,Playoffs,2PT_%,62.5
4321,Kwame Brown,2002,Regular_Season,2PT_%,44.89
4322,Kwame Brown,2003,Regular_Season,2PT_%,48.89
4323,Kwame Brown,2004,Playoffs,2PT_%,38.46
