,Player,Season,Stage,Assists_per_game
22863,Jeff Green,2013,Regular_Season,1.68
22864,Zach Randolph,2013,Regular_Season,2.53
22865,Wesley Matthews,2013,Regular_Season,2.4
22866,Arron Afflalo,2013,Regular_Season,3.4
22867,Paul Millsap,2013,Regular_Season,3.14
22868,Jeff Teague,2013,Regular_Season,6.68
22869,Dwight Howard,2013,Regular_Season,1.85
22870,Gerald Green,2013,Regular_Season,1.49
22871,Brandon Knight,2013,Regular_Season,4.89
22872,Kemba Walker,2013,Regular_Season,6.12
22873,Jamal Crawford,2013,Regular_Season,3.23
22874,Chris Bosh,2013,Regular_Season,1.1
22875,Josh Smith,2013,Regular_Season,3.27
22876,David Lee,2013,Regular_Season,2.13
22877,Mike Conley,2013,Regular_Season,6.04
22878,Greg Monroe,2013,Regular_Season,2.09
22879,Bradley Beal,2013,Regular_Season,3.33
22880,Gordon Hayward,2013,Regular_Season,5.19
22881,Joe Johnson,2013,Regular_Season,2.73
22882,Brandon Jennings,2013,Regular_Season,7.61
22883,Serge Ibaka,2013,Regular_Season,1.05
22884,Chandler Parsons,2013,Regular_Season,4.03
22885,Jodie Meeks,2013,Regular_Season,1.79
22886,Chris Paul,2013,Regular_Season,10.69
22887,Michael Carter-Williams,2013,Regular_Season,6.3
22888,Tony Parker,2013,Regular_Season,5.71
22889,Evan Turner,2013,Regular_Season,3.23
22890,Tim Duncan,2013,Regular_Season,2.97
22891,David West,2013,Regular_Season,2.79
22892,Markieff Morris,2013,Regular_Season,1.78
22893,Dion Waiters,2013,Regular_Season,2.99
22894,Trevor Ariza,2013,Regular_Season,2.48
22895,Victor Oladipo,2013,Regular_Season,4.09
22896,Kenneth Faried,2013,Regular_Season,1.2
22897,Andre Drummond,2013,Regular_Season,0.43
22898,Alec Burks,2013,Regular_Season,2.72
22899,Gerald Henderson,2013,Regular_Season,2.58
22900,Lance Stephenson,2013,Regular_Season,4.6
22901,J.R. Smith,2013,Regular_Season,2.96
22902,Nicolas Batum,2013,Regular_Season,5.12
22903,Taj Gibson,2013,Regular_Season,1.11
22904,Marcin Gortat,2013,Regular_Season,1.7
22905,Randy Foye,2013,Regular_Season,3.54
22906,Spencer Hawes,2013,Regular_Season,3.0
22907,Reggie Jackson,2013,Regular_Season,4.14
22908,Tyreke Evans,2013,Regular_Season,5.04
22909,Carlos Boozer,2013,Regular_Season,1.55
22910,Dwyane Wade,2013,Regular_Season,4.67
22911,Ramon Sessions,2013,Regular_Season,4.1
22912,Rodney Stuckey,2013,Regular_Season,2.08
22913,Paul Pierce,2013,Regular_Season,2.37
22914,Joakim Noah,2013,Regular_Season,5.39
22915,Russell Westbrook,2013,Regular_Season,6.93
22916,Corey Brewer,2013,Regular_Season,1.67
22917,Khris Middleton,2013,Regular_Season,2.06
22918,Enes Kanter,2013,Regular_Season,0.94
22919,Jared Sullinger,2013,Regular_Season,1.59
22920,Derrick Favors,2013,Regular_Season,1.25
22921,Vince Carter,2013,Regular_Season,2.62
22922,Tristan Thompson,2013,Regular_Season,0.88
22923,Tony Wroten,2013,Regular_Season,3.01
22924,D.J. Augustin,2013,Regular_Season,4.41
22925,Mike Dunleavy,2013,Regular_Season,2.27
22926,Jose Calderon,2013,Regular_Season,4.65
22927,Terrence Jones,2013,Regular_Season,1.14
22928,Jonas Valanciunas,2013,Regular_Season,0.7
22929,Deron Williams,2013,Regular_Season,6.12
22930,Brandon Bass,2013,Regular_Season,1.06
22931,Darren Collison,2013,Regular_Season,3.71
22932,Marco Belinelli,2013,Regular_Season,2.24
22933,Channing Frye,2013,Regular_Season,1.2
22934,Robin Lopez,2013,Regular_Season,0.89
22935,Trey Burke,2013,Regular_Season,5.66
22936,Jeremy Lin,2013,Regular_Season,4.14
22937,Jordan Crawford,2013,Regular_Season,3.47
22938,Terrence Ross,2013,Regular_Season,0.98
22939,Jimmy Butler,2013,Regular_Season,2.61
22940,Roy Hibbert,2013,Regular_Season,1.12
22941,DeAndre Jordan,2013,Regular_Season,0.9
22942,Kyle Korver,2013,Regular_Season,2.93
22943,Kawhi Leonard,2013,Regular_Season,2.02
22944,Manu Ginobili,2013,Regular_Season,4.31
22945,Richard Jefferson,2013,Regular_Season,1.59
22946,Patty Mills,2013,Regular_Season,1.84
22947,Tim Hardaway Jr.,2013,Regular_Season,0.81
22948,Andray Blatche,2013,Regular_Season,1.53
22949,DeMarre Carroll,2013,Regular_Season,1.84
22950,James Anderson,2013,Regular_Season,1.86
22951,Amir Johnson,2013,Regular_Season,1.49
22952,Marcus Morris,2013,Regular_Season,1.07
22953,Shawn Marion,2013,Regular_Season,1.63
22954,Kyle Singler,2013,Regular_Season,0.91
22955,Ricky Rubio,2013,Regular_Season,8.59
22956,George Hill,2013,Regular_Season,3.49
22957,John Henson,2013,Regular_Season,1.61
22958,Timofey Mozgov,2013,Regular_Season,0.76
22959,Mike Scott,2013,Regular_Season,0.94
22960,Courtney Lee,2013,Regular_Season,1.46
22961,P.J. Tucker,2013,Regular_Season,1.74
22962,Jarrett Jack,2013,Regular_Season,4.05
22963,Martell Webster,2013,Regular_Season,1.24
22964,Greivis Vasquez,2013,Regular_Season,4.09
22965,Harrison Barnes,2013,Regular_Season,1.49
22966,Mo Williams,2013,Regular_Season,4.34
22967,Ben McLemore,2013,Regular_Season,1.0
22968,Boris Diaw,2013,Regular_Season,2.81
22969,Mario Chalmers,2013,Regular_Season,4.89
22970,Wesley Johnson,2013,Regular_Season,1.57
22971,Marcus Thornton,2013,Regular_Season,1.07
22972,Ray Allen,2013,Regular_Season,1.96
22973,Jordan Hill,2013,Regular_Season,0.75
22974,Brian Roberts,2013,Regular_Season,3.25
22975,Kirk Hinrich,2013,Regular_Season,3.92
22976,Jerryd Bayless,2013,Regular_Season,2.69
22977,Jeremy Lamb,2013,Regular_Season,1.47
22978,Josh McRoberts,2013,Regular_Season,4.27
22979,J.J. Barea,2013,Regular_Season,3.84
22980,Miles Plumlee,2013,Regular_Season,0.54
22981,Aaron Brooks,2013,Regular_Season,3.24
22982,Glen Davis,2013,Regular_Season,1.13
22983,Evan Fournier,2013,Regular_Season,1.47
22984,Anthony Morrow,2013,Regular_Season,0.78
22985,Shaun Livingston,2013,Regular_Season,3.22
22986,Luis Scola,2013,Regular_Season,0.99
22987,Matt Barnes,2013,Regular_Season,1.98
22988,Derrick Williams,2013,Regular_Season,0.72
22989,Mirza Teletovic,2013,Regular_Season,0.79
22990,Danny Green,2013,Regular_Season,1.53
22991,Kelly Olynyk,2013,Regular_Season,1.56
22992,Maurice Harkless,2013,Regular_Season,1.0
22993,Andre Iguodala,2013,Regular_Season,4.17
22994,Caron Butler,2013,Regular_Season,1.46
22995,Jason Thompson,2013,Regular_Season,0.65
22996,Mike Miller,2013,Regular_Season,1.59
22997,Al-Farouq Aminu,2013,Regular_Season,1.42
22998,Alan Anderson,2013,Regular_Season,1.04
22999,Patrick Patterson,2013,Regular_Season,1.2
23000,Shelvin Mack,2013,Regular_Season,3.71
23001,Samuel Dalembert,2013,Regular_Season,0.48
23002,Norris Cole,2013,Regular_Season,3.02
23003,Giannis Antetokounmpo,2013,Regular_Season,1.95
23004,Mason Plumlee,2013,Regular_Season,0.86
23005,Kosta Koufos,2013,Regular_Season,0.49
23006,Draymond Green,2013,Regular_Season,1.85
23007,Jared Dudley,2013,Regular_Season,1.41
23008,Dante Cunningham,2013,Regular_Season,1.02
23009,Marreese Speights,2013,Regular_Season,0.41
23010,E'Twaun Moore,2013,Regular_Season,1.42
23011,DeJuan Blair,2013,Regular_Season,0.9
23012,Iman Shumpert,2013,Regular_Season,1.74
23013,Tony Allen,2013,Regular_Season,1.71
23014,Trevor Booker,2013,Regular_Season,0.89
23015,Cody Zeller,2013,Regular_Season,1.12
23016,Omri Casspi,2013,Regular_Season,1.24
23017,Tiago Splitter,2013,Regular_Season,1.53
23018,Chris Andersen,2013,Regular_Season,0.26
23019,Kentavious Caldwell-Pope,2013,Regular_Season,0.69
23020,Hollis Thompson,2013,Regular_Season,0.95
23021,Tayshaun Prince,2013,Regular_Season,1.57
23022,Andrew Nicholson,2013,Regular_Season,0.33
23023,Derek Fisher,2013,Regular_Season,1.44
23024,Elton Brand,2013,Regular_Season,1.01
23025,C.J. Watson,2013,Regular_Season,1.7
23026,John Salmons,2013,Regular_Season,1.88
23027,Tyler Zeller,2013,Regular_Season,0.51
23028,Thabo Sefolosha,2013,Regular_Season,1.54
23029,Ed Davis,2013,Regular_Season,0.43
23030,Jae Crowder,2013,Regular_Season,0.77
23031,Nick Calathes,2013,Regular_Season,2.92
23032,Tony Snell,2013,Regular_Season,0.88
23033,Dorell Wright,2013,Regular_Season,0.94
23034,Cory Joseph,2013,Regular_Season,1.68
23035,Matt Dellavedova,2013,Regular_Season,2.6
23036,Thomas Robinson,2013,Regular_Season,0.49
23037,Nick Collison,2013,Regular_Season,1.28
23038,Shane Battier,2013,Regular_Season,0.86
23039,Ian Mahinmi,2013,Regular_Season,0.31
23040,Rashard Lewis,2013,Regular_Season,0.95
23041,Steven Adams,2013,Regular_Season,0.53
23042,Ish Smith,2013,Regular_Season,2.56
23043,Diante Garrett,2013,Regular_Season,1.69
23044,Jeff Ayres,2013,Regular_Season,0.82
23045,Bismack Biyombo,2013,Regular_Season,0.1
23046,Perry Jones,2013,Regular_Season,0.42
23047,Phil Pressey,2013,Regular_Season,3.21
23048,Kendrick Perkins,2013,Regular_Season,1.08
23049,Matt Bonner,2013,Regular_Season,0.51
23050,Garrett Temple,2013,Regular_Season,0.96
23051,Nazr Mohammed,2013,Regular_Season,0.25
23052,Kevin Durant,2013,Playoffs,3.95
23053,LeBron James,2013,Playoffs,4.75
23054,Russell Westbrook,2013,Playoffs,8.05
23055,Paul George,2013,Playoffs,3.84
23056,Tony Parker,2013,Playoffs,4.83
23057,Tim Duncan,2013,Playoffs,1.96
23058,Dwyane Wade,2013,Playoffs,3.85
23059,Manu Ginobili,2013,Playoffs,4.13
23060,Kawhi Leonard,2013,Playoffs,1.65
23061,Blake Griffin,2013,Playoffs,3.85
23062,Chris Bosh,2013,Playoffs,1.05
23063,LaMarcus Aldridge,2013,Playoffs,1.45
23064,David West,2013,Playoffs,3.95
23065,Lance Stephenson,2013,Playoffs,4.21
23066,Chris Paul,2013,Playoffs,10.31
23067,Joe Johnson,2013,Playoffs,2.92
23068,Damian Lillard,2013,Playoffs,6.55
23069,George Hill,2013,Playoffs,3.0
23070,Danny Green,2013,Playoffs,0.91
23071,Boris Diaw,2013,Playoffs,3.39
23072,Bradley Beal,2013,Playoffs,4.55
23073,Reggie Jackson,2013,Playoffs,2.42
23074,Serge Ibaka,2013,Playoffs,0.71
23075,Jamal Crawford,2013,Playoffs,2.0
23076,Ray Allen,2013,Playoffs,1.6
23077,John Wall,2013,Playoffs,7.09
23078,Roy Hibbert,2013,Playoffs,0.89
23079,Deron Williams,2013,Playoffs,5.83
23080,Tiago Splitter,2013,Playoffs,2.0
23081,J.J. Redick,2013,Playoffs,1.46
23082,Patty Mills,2013,Playoffs,1.43
23083,Nicolas Batum,2013,Playoffs,4.82
23084,DeMar DeRozan,2013,Playoffs,3.57
23085,Paul Pierce,2013,Playoffs,2.0
23086,Stephen Curry,2013,Playoffs,8.43
23087,James Harden,2013,Playoffs,5.83
23088,Wesley Matthews,2013,Playoffs,1.27
23089,Dwight Howard,2013,Playoffs,1.83
23090,Trevor Ariza,2013,Playoffs,1.73
23091,Kyle Lowry,2013,Playoffs,4.71
23092,Marcin Gortat,2013,Playoffs,1.45
23093,Monta Ellis,2013,Playoffs,2.86
23094,Maybyner Nene,2013,Playoffs,2.6
23095,Paul Millsap,2013,Playoffs,2.86
23096,Jeff Teague,2013,Playoffs,5.0
23097,Dirk Nowitzki,2013,Playoffs,1.57
23098,Mario Chalmers,2013,Playoffs,3.6
23099,DeAndre Jordan,2013,Playoffs,0.77
23100,Marco Belinelli,2013,Playoffs,0.83
23101,Matt Barnes,2013,Playoffs,1.77
23102,Marc Gasol,2013,Playoffs,4.43
23103,Shaun Livingston,2013,Playoffs,3.33
23104,Chandler Parsons,2013,Playoffs,2.33
23105,Klay Thompson,2013,Playoffs,3.57
23106,Caron Butler,2013,Playoffs,0.83
23107,Mike Conley,2013,Playoffs,7.86
23108,Robin Lopez,2013,Playoffs,0.82
23109,Darren Collison,2013,Playoffs,2.38
23110,Luis Scola,2013,Playoffs,0.5
23111,Zach Randolph,2013,Playoffs,2.33
23112,C.J. Watson,2013,Playoffs,0.95
23113,Mirza Teletovic,2013,Playoffs,0.25
23114,David Lee,2013,Playoffs,2.57
23115,Rashard Lewis,2013,Playoffs,0.28
23116,Kyle Korver,2013,Playoffs,0.71
23117,Chris Andersen,2013,Playoffs,0.28
23118,Andre Iguodala,2013,Playoffs,4.43
23119,Norris Cole,2013,Playoffs,1.8
23120,Taj Gibson,2013,Playoffs,0.4
23121,Vince Carter,2013,Playoffs,2.43
23122,Tony Allen,2013,Playoffs,1.43
23123,Kevin Garnett,2013,Playoffs,1.33
23124,Draymond Green,2013,Playoffs,2.86
23125,Devin Harris,2013,Playoffs,3.86
23126,Kemba Walker,2013,Playoffs,6.0
23127,Andray Blatche,2013,Playoffs,0.33
23128,Amir Johnson,2013,Playoffs,1.0
23129,Jonas Valanciunas,2013,Playoffs,0.29
23130,Patrick Patterson,2013,Playoffs,1.29
23131,Derek Fisher,2013,Playoffs,0.84
23132,Jose Calderon,2013,Playoffs,4.43
23133,Greivis Vasquez,2013,Playoffs,5.14
23134,Alan Anderson,2013,Playoffs,1.25
23135,Steven Adams,2013,Playoffs,0.22
23136,Courtney Lee,2013,Playoffs,1.57
23137,Jimmy Butler,2013,Playoffs,2.2
23138,Jeremy Lin,2013,Playoffs,4.33
23139,Mike Dunleavy,2013,Playoffs,2.4
23140,Mike Scott,2013,Playoffs,0.43
23141,D.J. Augustin,2013,Playoffs,4.8
23142,DeMarre Carroll,2013,Playoffs,1.57
23143,Kendrick Perkins,2013,Playoffs,0.74
23144,Shawn Marion,2013,Playoffs,1.86
23145,Marcus Thornton,2013,Playoffs,0.1
23146,Mo Williams,2013,Playoffs,1.88
23147,Lou Williams,2013,Playoffs,1.14
23148,Shelvin Mack,2013,Playoffs,3.57
23149,Thabo Sefolosha,2013,Playoffs,0.67
23150,Al Jefferson,2013,Playoffs,0.67
23151,Harrison Barnes,2013,Playoffs,1.14
23152,Kirk Hinrich,2013,Playoffs,4.4
23153,Beno Udrih,2013,Playoffs,1.71
23154,James Jones,2013,Playoffs,0.33
23155,Joakim Noah,2013,Playoffs,4.6
23156,Patrick Beverley,2013,Playoffs,1.83
23157,Mike Miller,2013,Playoffs,1.29
23158,Glen Davis,2013,Playoffs,0.69
23159,Carlos Boozer,2013,Playoffs,1.0
23160,Cory Joseph,2013,Playoffs,0.53
23161,Terrence Jones,2013,Playoffs,1.33
23162,Josh McRoberts,2013,Playoffs,3.75
23163,Will Barton,2013,Playoffs,0.43
23164,Gary Neal,2013,Playoffs,1.0
23165,Marreese Speights,2013,Playoffs,0.43
23166,Andre Miller,2013,Playoffs,0.82
23167,Jermaine O'Neal,2013,Playoffs,0.14
23168,Martell Webster,2013,Playoffs,0.45
23169,DeJuan Blair,2013,Playoffs,0.17
23170,Udonis Haslem,2013,Playoffs,0.25
23171,Jeremy Lamb,2013,Playoffs,0.64
23172,Evan Turner,2013,Playoffs,1.58
23173,Gerald Henderson,2013,Playoffs,2.25
23174,Chris Douglas-Roberts,2013,Playoffs,0.5
23175,Ian Mahinmi,2013,Playoffs,0.16
23176,Shane Battier,2013,Playoffs,0.31
23177,Chris Copeland,2013,Playoffs,0.08
23178,Omer Asik,2013,Playoffs,0.67
23179,Terrence Ross,2013,Playoffs,0.29
23180,Drew Gooden,2013,Playoffs,0.4
23181,Michael Kidd-Gilchrist,2013,Playoffs,1.5
23182,Danny Granger,2013,Playoffs,0.23
23183,Nick Collison,2013,Playoffs,0.76
23184,Brandan Wright,2013,Playoffs,1.33
23185,Samuel Dalembert,2013,Playoffs,0.0
23186,Thomas Robinson,2013,Playoffs,0.55
23187,Aron Baynes,2013,Playoffs,0.0
23188,Troy Daniels,2013,Playoffs,0.25
23189,Trevor Booker,2013,Playoffs,0.89
23190,Dorell Wright,2013,Playoffs,0.38
23191,Matt Bonner,2013,Playoffs,0.5
23192,Andrei Kirilenko,2013,Playoffs,1.0
23193,Mason Plumlee,2013,Playoffs,0.2
23194,Pero Antic,2013,Playoffs,0.71
23195,Tayshaun Prince,2013,Playoffs,0.86
23196,Rasual Butler,2013,Playoffs,0.09
23197,Jae Crowder,2013,Playoffs,0.29
23198,Jeff Ayres,2013,Playoffs,0.29
23199,John Salmons,2013,Playoffs,0.83
23200,Elton Brand,2013,Playoffs,0.86
26812,James Harden,2014,Regular_Season,6.98
26813,Stephen Curry,2014,Regular_Season,7.74
26814,Russell Westbrook,2014,Regular_Season,8.57
26815,LeBron James,2014,Regular_Season,7.41
26816,Damian Lillard,2014,Regular_Season,6.18
26817,Klay Thompson,2014,Regular_Season,2.88
26818,LaMarcus Aldridge,2014,Regular_Season,1.75
26819,Anthony Davis,2014,Regular_Season,2.19
26820,Kyrie Irving,2014,Regular_Season,5.19
26821,Chris Paul,2014,Regular_Season,10.22
26822,Monta Ellis,2014,Regular_Season,4.11
26823,Blake Griffin,2014,Regular_Season,5.28
26824,Gordon Hayward,2014,Regular_Season,4.12
26825,Pau Gasol,2014,Regular_Season,2.69
26826,Rudy Gay,2014,Regular_Season,3.68
26827,Nikola Vucevic,2014,Regular_Season,1.99
26828,DeMarcus Cousins,2014,Regular_Season,3.56
26829,Marc Gasol,2014,Regular_Season,3.79
26830,John Wall,2014,Regular_Season,10.03
26831,Andrew Wiggins,2014,Regular_Season,2.07
26832,Eric Bledsoe,2014,Regular_Season,6.09
26833,Dirk Nowitzki,2014,Regular_Season,1.86
26834,Tyreke Evans,2014,Regular_Season,6.59
26835,Jimmy Butler,2014,Regular_Season,3.26
26836,Victor Oladipo,2014,Regular_Season,4.1
26837,J.J. Redick,2014,Regular_Season,1.76
26838,Goran Dragic,2014,Regular_Season,4.49
26839,Markieff Morris,2014,Regular_Season,2.34
26840,Kyle Lowry,2014,Regular_Season,6.76
26841,Lou Williams,2014,Regular_Season,2.05
26842,Brook Lopez,2014,Regular_Season,0.69
26843,Kevin Love,2014,Regular_Season,2.24
26844,Paul Millsap,2014,Regular_Season,3.05
26845,Derrick Favors,2014,Regular_Season,1.51
26846,Jeff Green,2014,Regular_Season,1.72
26847,Enes Kanter,2014,Regular_Season,0.73
26848,Jeff Teague,2014,Regular_Season,7.03
26849,Al Horford,2014,Regular_Season,3.21
26850,Joe Johnson,2014,Regular_Season,3.65
26851,Ty Lawson,2014,Regular_Season,9.6
26852,Zach Randolph,2014,Regular_Season,2.15
26853,Andre Drummond,2014,Regular_Season,0.67
26854,Reggie Jackson,2014,Regular_Season,6.0
26855,Mike Conley,2014,Regular_Season,5.36
26856,Isaiah Thomas,2014,Regular_Season,4.24
26857,Wilson Chandler,2014,Regular_Season,1.72
26858,Thaddeus Young,2014,Regular_Season,2.28
26859,Avery Bradley,2014,Regular_Season,1.75
26860,Tim Duncan,2014,Regular_Season,2.99
26861,Kawhi Leonard,2014,Regular_Season,2.52
26862,Khris Middleton,2014,Regular_Season,2.3
26863,Trevor Ariza,2014,Regular_Season,2.55
26864,Kentavious Caldwell-Pope,2014,Regular_Season,1.33
26865,Arron Afflalo,2014,Regular_Season,1.65
26866,Giannis Antetokounmpo,2014,Regular_Season,2.56
26867,Josh Smith,2014,Regular_Season,3.34
26868,Jamal Crawford,2014,Regular_Season,2.47
26869,Luol Deng,2014,Regular_Season,1.93
26870,Marcin Gortat,2014,Regular_Season,1.18
26871,Ben McLemore,2014,Regular_Season,1.71
26872,Tony Parker,2014,Regular_Season,4.93
26873,Trey Burke,2014,Regular_Season,4.32
26874,Gerald Henderson,2014,Regular_Season,2.58
26875,Michael Carter-Williams,2014,Regular_Season,6.7
26876,Jonas Valanciunas,2014,Regular_Season,0.49
26877,Bradley Beal,2014,Regular_Season,3.08
26878,Jarrett Jack,2014,Regular_Season,4.66
26879,Aaron Brooks,2014,Regular_Season,3.18
26880,DeAndre Jordan,2014,Regular_Season,0.74
26881,Kenneth Faried,2014,Regular_Season,1.19
26882,Danny Green,2014,Regular_Season,1.95
26883,Robert Covington,2014,Regular_Season,1.5
26884,C.J. Miles,2014,Regular_Season,1.07
26885,Dion Waiters,2014,Regular_Season,2.04
26886,Draymond Green,2014,Regular_Season,3.68
26887,Corey Brewer,2014,Regular_Season,2.16
26888,Kyle Korver,2014,Regular_Season,2.61
26889,Rodney Stuckey,2014,Regular_Season,3.08
26890,Deron Williams,2014,Regular_Season,6.59
26891,Gerald Green,2014,Regular_Season,1.23
26892,DeMarre Carroll,2014,Regular_Season,1.69
26893,Paul Pierce,2014,Regular_Season,1.97
26894,Brandon Bass,2014,Regular_Season,1.27
26895,Donatas Motiejunas,2014,Regular_Season,1.83
26896,J.R. Smith,2014,Regular_Season,2.79
26897,Marcus Morris,2014,Regular_Season,1.64
26898,Jordan Hill,2014,Regular_Season,1.47
26899,Carlos Boozer,2014,Regular_Season,1.34
26900,Tyler Zeller,2014,Regular_Season,1.38
26901,Nikola Mirotic,2014,Regular_Season,1.18
26902,Jeremy Lin,2014,Regular_Season,4.58
26903,Harrison Barnes,2014,Regular_Season,1.41
26904,Mario Chalmers,2014,Regular_Season,3.84
26905,Terrence Ross,2014,Regular_Season,1.05
26906,O.J. Mayo,2014,Regular_Season,2.77
26907,Tim Hardaway Jr.,2014,Regular_Season,1.81
26908,Roy Hibbert,2014,Regular_Season,1.11
26909,Marreese Speights,2014,Regular_Season,0.95
26910,Anthony Morrow,2014,Regular_Season,0.81
26911,Timofey Mozgov,2014,Regular_Season,0.68
26912,Evan Turner,2014,Regular_Season,5.48
26913,Zach LaVine,2014,Regular_Season,3.58
26914,D.J. Augustin,2014,Regular_Season,4.3
26915,Courtney Lee,2014,Regular_Season,1.96
26916,Greivis Vasquez,2014,Regular_Season,3.68
26917,Tyson Chandler,2014,Regular_Season,1.12
26918,Dennis Schroder,2014,Regular_Season,4.12
26919,Matt Barnes,2014,Regular_Season,1.5
26920,Luis Scola,2014,Regular_Season,1.3
26921,Wesley Johnson,2014,Regular_Season,1.63
26922,Nerlens Noel,2014,Regular_Season,1.71
26923,Manu Ginobili,2014,Regular_Season,4.19
26924,Maybyner Nene,2014,Regular_Season,1.84
26925,Elfrid Payton,2014,Regular_Season,6.5
26926,Solomon Hill,2014,Regular_Season,2.24
26927,Mason Plumlee,2014,Regular_Season,0.9
26928,P.J. Tucker,2014,Regular_Season,1.56
26929,Gorgui Dieng,2014,Regular_Season,2.0
26930,Boris Diaw,2014,Regular_Season,2.88
26931,Bojan Bogdanovic,2014,Regular_Season,0.87
26932,Amir Johnson,2014,Regular_Season,1.56
26933,Tristan Thompson,2014,Regular_Season,0.48
26934,Rudy Gobert,2014,Regular_Season,1.33
26935,Devin Harris,2014,Regular_Season,3.12
26936,Nicolas Batum,2014,Regular_Season,4.8
26937,Ed Davis,2014,Regular_Season,1.19
26938,Jason Smith,2014,Regular_Season,1.71
26939,Patrick Patterson,2014,Regular_Season,1.91
26940,Taj Gibson,2014,Regular_Season,1.15
26941,Chris Kaman,2014,Regular_Season,0.88
26942,Jae Crowder,2014,Regular_Season,1.15
26943,Hollis Thompson,2014,Regular_Season,1.2
26944,Derrick Williams,2014,Regular_Season,0.68
26945,Rajon Rondo,2014,Regular_Season,7.91
26946,Zaza Pachulia,2014,Regular_Season,2.44
26947,Beno Udrih,2014,Regular_Season,2.78
26948,Andre Iguodala,2014,Regular_Season,2.96
26949,Jerryd Bayless,2014,Regular_Season,3.03
26950,Mike Dunleavy,2014,Regular_Season,1.81
26951,Henry Sims,2014,Regular_Season,1.08
26952,J.J. Barea,2014,Regular_Season,3.42
26953,Rasual Butler,2014,Regular_Season,0.84
26954,Marvin Williams,2014,Regular_Season,1.28
26955,Norris Cole,2014,Regular_Season,3.4
26956,Trevor Booker,2014,Regular_Season,1.05
26957,Omer Asik,2014,Regular_Season,0.95
26958,James Johnson,2014,Regular_Season,1.36
26959,J.J. Hickson,2014,Regular_Season,0.78
26960,Channing Frye,2014,Regular_Season,1.25
26961,Alan Anderson,2014,Regular_Season,1.12
26962,Brandan Wright,2014,Regular_Season,0.55
26963,Jason Terry,2014,Regular_Season,1.91
26964,Tony Allen,2014,Regular_Season,1.37
26965,Quincy Pondexter,2014,Regular_Season,1.25
26966,Steven Adams,2014,Regular_Season,0.94
26967,Cory Joseph,2014,Regular_Season,2.38
26968,Austin Rivers,2014,Regular_Season,2.04
26969,Mike Scott,2014,Regular_Season,1.1
26970,Marcus Smart,2014,Regular_Season,3.1
26971,Kevin Seraphin,2014,Regular_Season,0.75
26972,Jared Dudley,2014,Regular_Season,1.81
26973,Carl Landry,2014,Regular_Season,0.37
26974,Iman Shumpert,2014,Regular_Season,2.18
26975,Jason Thompson,2014,Regular_Season,1.05
26976,Joakim Noah,2014,Regular_Season,4.66
26977,Anthony Tolliver,2014,Regular_Season,0.78
26978,Brian Roberts,2014,Regular_Season,2.25
26979,Kyle Singler,2014,Regular_Season,1.06
26980,John Henson,2014,Regular_Season,0.88
26981,Shane Larkin,2014,Regular_Season,2.97
26982,Leandro Barbosa,2014,Regular_Season,1.5
26983,Shaun Livingston,2014,Regular_Season,3.32
