"fromId","n_amenities"
"59150437007",147
"59150438001",97
"59150438002",104
"59150438003",110
"59150439001",114
"59150439002",113
"59150439003",104
"59150439004",97
"59150439005",98
"59150440001",120
"59150440002",116
"59150440003",116
"59150440004",103
"59150440005",97
"59150440006",100
"59150441001",97
"59150441002",94
"59150441003",89
"59150442001",86
"59150442002",83
"59150442003",75
"59150442004",74
"59150443001",68
"59150443004",69
"59150443005",66
"59150444001",70
"59150444002",66
"59150444003",66
"59150444004",65
"59150444005",67
"59150445001",66
"59150445002",64
"59150445003",66
"59150445004",62
"59150446001",64
"59150446002",62
"59150446003",60
"59150446004",60
"59150446005",62
"59150447001",62
"59150447002",60
"59150447003",59
"59150448001",55
"59150448002",56
"59150448003",55
"59150448007",56
"59150449001",55
"59150449002",52
"59150449003",52
"59150449004",50
"59150449005",56
"59150449006",56
"59150450001",59
"59150450002",59
"59150450003",57
"59150451001",56
"59150451002",53
"59150451003",51
"59150452001",49
"59150452003",39
"59150452004",42
"59150452005",42
"59150452006",40
"59150453001",55
"59150453002",49
"59150453003",43
"59150453004",43
"59150453005",38
"59150454001",56
"59150454002",55
"59150454003",53
"59150454004",52
"59150454005",44
"59150454006",43
"59150455001",57
"59150455003",56
"59150455006",55
"59150455008",56
"59150455009",54
"59150455010",57
"59150455013",57
"59150455014",58
"59150457001",55
"59150457003",53
"59150457004",50
"59150457005",49
"59150457006",47
"59150457007",51
"59150457011",53
"59150459001",45
"59150459002",39
"59150459003",37
"59150459004",44
"59150459005",45
"59150460001",50
"59150460002",46
"59150460003",50
"59150461001",51
"59150461002",50
"59150462001",52
"59150462002",48
"59150463001",52
"59150463002",52
"59150463003",51
"59150463004",53
"59150463005",53
"59150465001",66
"59150465002",62
"59150465003",62
"59150465004",61
"59150465005",62
"59150466001",64
"59150466002",63
"59150466003",62
"59150466004",62
"59150468001",63
"59150468002",63
"59150468004",57
"59150468005",57
"59150468006",59
"59150468007",57
"59150469001",66
"59150469002",63
"59150469003",64
"59150469004",63
"59150470001",72
"59150470002",70
"59150470003",70
"59150471001",72
"59150471002",65
"59150471003",65
"59150471004",67
"59150472001",83
"59150472002",74
"59150472003",70
"59150473001",104
"59150473002",94
"59150473003",98
"59150473004",104
"59150474001",102
"59150474002",94
"59150474003",85
"59150474004",93
"59150475001",133
"59150475002",125
"59150475003",114
"59150475004",118
"59150476001",135
"59150476002",129
"59150476003",127
"59150476004",117
"59150476005",127
"59150477001",116
"59150477002",111
"59150477003",105
"59150478001",95
"59150478002",86
"59150478003",83
"59150478004",72
"59150479001",85
"59150479002",87
"59150479003",78
"59150479004",81
"59150479005",91
"59150480001",78
"59150480002",71
"59150480003",64
"59150481001",76
"59150481002",67
"59150482001",63
"59150482002",59
"59150482003",55
"59150483001",66
"59150483002",61
"59150484001",56
"59150484002",55
"59150484003",54
"59150485001",62
"59150485002",58
"59150485003",57
"59150485004",54
"59150485005",54
"59150486001",59
"59150486004",61
"59150487001",76
"59150487002",64
"59150487003",59
"59150487004",60
"59150487005",59
"59150487008",66
"59150488001",56
"59150488002",52
"59150488003",51
"59150489001",58
"59150489002",56
"59150489005",40
"59150489008",52
"59150490001",51
"59150490002",46
"59150490003",42
"59150491002",39
"59150491003",40
"59150492001",51
"59150492002",48
"59150492003",45
"59150492004",45
"59150492005",42
"59150493001",38
"59150493002",38
"59150493003",40
"59150494001",41
"59150494003",37
"59150494004",36
"59150495001",42
"59150495005",40
"59150495008",33
"59150495014",33
"59150495015",30
"59150495016",36
"59150495021",36
"59150495027",35
"59150495028",37
"59150495030",38
"59150495037",39
"59150495038",37
"59150495039",37
"59150495040",37
"59150495041",35
"59150495042",34
"59150495043",30
"59150495044",33
"59150495045",31
"59150495046",29
"59150496001",46
"59150496002",46
"59150497001",44
"59150497002",42
"59150498001",45
"59150498002",45
"59150499001",46
"59150499002",44
"59150500001",45
"59150500002",41
"59150500003",41
"59150503003",42
"59150503004",44
"59150504002",47
"59150504004",59
"59150504005",49
"59150504006",56
"59150504008",59
"59150504009",48
"59150505001",67
"59150505002",67
"59150505003",67
"59150505004",65
"59150505005",60
"59150506001",62
"59150506002",67
"59150506003",66
"59150507001",74
"59150507002",74
"59150507003",68
"59150507004",73
"59150507005",71
"59150507006",67
"59150508001",70
"59150508002",70
"59150508003",70
"59150508004",66
"59150509001",69
"59150509003",66
"59150509004",61
"59150509005",61
"59150509006",62
"59150509009",70
"59150509010",48
"59150510001",75
"59150510002",77
"59150510003",81
"59150510004",85
"59150510005",74
"59150510006",74
"59150510007",72
"59150511001",76
"59150511002",76
"59150511003",74
"59150512001",93
"59150512002",99
"59150512003",102
"59150512004",91
"59150512005",91
"59150512006",88
"59150513001",97
"59150513002",93
"59150513003",87
"59150513004",81
"59150513005",79
"59150513006",79
"59150513007",87
"59150513008",92
"59150513009",95
"59150514001",103
"59150514002",103
"59150514003",107
"59150514004",109
"59150514005",106
"59150514006",102
"59150514007",103
"59150514008",98
"59150514009",98
"59150514010",99
"59150515001",88
"59150515002",91
"59150515003",94
"59150515006",81
"59150516001",114
"59150516002",112
"59150516003",104
"59150516004",107
"59150516005",119
"59150516006",101
"59150516007",97
"59150517001",103
"59150517002",101
"59150517003",100
"59150517004",98
"59150518001",119
"59150518002",124
"59150518003",121
"59150518004",122
"59150518005",132
"59150519001",153
"59150519002",122
"59150519003",130
"59150520001",160
"59150520005",162
"59150521001",166
"59150521002",165
"59150521003",161
"59150521004",160
"59150521005",155
"59150521006",166
"59150521007",168
"59150522001",162
"59150522002",161
"59150522003",152
"59150522004",147
"59150522005",155
"59150522006",163
"59150522007",160
"59150523001",165
"59150523002",165
"59150523003",164
"59150523004",166
"59150523005",163
"59150523006",169
"59150523007",160
"59150524001",159
"59150524002",157
"59150524003",155
"59150524004",155
"59150524005",156
"59150525001",157
"59150525002",156
"59150525003",155
"59150525004",149
"59150525005",155
"59150526001",150
"59150526002",142
"59150526003",137
"59150526004",147
"59150526005",123
"59150527001",137
"59150527002",122
"59150527003",115
"59150527004",120
"59150528001",163
"59150528002",160
"59150528003",157
"59150528004",150
"59150528005",135
"59150529001",165
"59150529002",164
"59150529003",159
"59150529004",157
"59150529005",145
"59150530001",168
"59150530002",162
"59150531001",170
"59150531002",170
"59150531004",155
"59150531005",143
"59150531008",164
"59150532001",166
"59150532002",164
"59150532003",164
"59150532004",163
"59150532005",163
"59150532006",163
"59150533002",170
"59150533003",169
"59150533004",165
"59150533005",171
"59150533007",168
"59150533010",171
"59150533011",172
"59150534001",176
"59150534002",176
"59150534003",175
"59150534004",172
"59150534005",174
"59150534006",179
"59150534007",175
"59150534008",173
"59150535001",179
"59150535002",175
"59150535003",175
"59150535004",175
"59150535005",174
"59150535006",172
"59150536003",179
"59150536004",179
"59150537001",181
"59150537002",179
"59150537003",179
"59150538004",182
"59150538011",182
"59150538012",182
"59150538013",181
"59150539001",178
"59150539002",177
"59150539003",178
"59150539004",180
"59150539005",179
"59150539006",179
"59150540001",173
"59150540002",175
"59150540003",176
"59150540004",176
"59150540005",175
"59150540006",174
"59150540007",172
"59150541002",170
"59150541003",168
"59150541004",169
"59150541005",172
"59150541006",170
"59150541007",170
"59150541008",169
"59150541009",166
"59150541010",173
"59150541011",173
"59150541012",171
"59150541013",171
"59150542001",174
"59150542002",173
"59150542003",171
"59150542004",172
"59150542005",176
"59150543001",172
"59150543002",177
"59150543004",172
"59150543005",171
"59150543006",169
"59150543007",170
"59150543008",172
"59150543011",173
"59150544005",147
"59150545001",170
"59150545002",173
"59150545005",170
"59150545006",169
"59150545007",167
"59150545008",169
"59150545009",167
"59150545010",167
"59150545012",178
"59150545013",178
"59150546001",165
"59150546002",161
"59150546003",160
"59150546004",157
"59150546005",160
"59150547001",160
"59150548001",138
"59150548002",138
"59150548003",141
"59150548004",156
"59150549001",119
"59150549002",113
"59150549003",111
"59150549004",119
"59150549005",125
"59150549006",127
"59150550001",158
"59150550002",161
"59150550003",157
"59150550004",134
"59150550005",142
"59150550006",124
"59150551001",145
"59150551002",153
"59150551003",130
"59150551004",131
"59150551005",119
"59150551006",117
"59150551007",114
"59150551008",110
"59150552001",141
"59150552002",141
"59150552003",127
"59150552004",127
"59150552005",121
"59150552006",119
"59150552007",113
"59150552008",111
"59150553001",128
"59150553002",130
"59150553003",135
"59150553004",140
"59150553005",125
"59150553006",123
"59150553007",122
"59150553008",121
"59150553009",111
"59150553010",118
"59150553011",120
"59150553012",110
"59150553013",107
"59150554001",96
"59150554002",95
"59150554003",101
"59150554004",101
"59150554005",105
"59150554006",106
"59150554007",111
"59150554008",109
"59150554009",107
"59150555001",121
"59150555002",119
"59150555003",110
"59150555004",106
"59150555005",116
"59150555006",120
"59150555007",124
"59150555008",122
"59150556001",111
"59150556002",107
"59150556005",95
"59150556006",105
"59150556007",103
"59150556009",107
"59150556010",107
"59150557004",91
"59150557005",88
"59150557006",92
"59150557007",95
"59150557011",99
"59150557012",90
"59150557013",99
"59150557014",90
"59150558001",92
"59150558002",95
"59150558003",92
"59150559001",89
"59150559002",83
"59150559003",79
"59150559004",76
"59150560001",76
"59150560002",78
"59150560003",81
"59150560004",85
"59150560005",74
"59150560006",72
"59150561001",69
"59150561002",69
"59150561003",71
"59150561004",71
"59150561005",73
"59150561006",73
"59150561007",66
"59150561008",68
"59150561009",66
"59150562001",77
"59150562002",78
"59150562003",70
"59150562004",84
"59150562005",89
"59150563003",90
"59150563004",95
"59150564001",89
"59150564002",85
"59150564003",90
"59150564004",94
"59150565001",100
"59150565002",105
"59150565003",96
"59150565004",95
"59150565005",101
"59150566001",107
"59150567001",107
"59150567002",111
"59150568001",117
"59150568002",121
"59150568003",125
"59150569001",121
"59150569002",111
"59150569003",110
"59150569004",121
"59150570001",99
"59150570002",107
"59150570003",104
"59150571001",139
"59150571002",131
"59150571003",142
"59150571004",147
"59150571006",121
"59150571007",117
"59150571008",123
"59150571009",127
"59150571010",140
"59150571013",146
"59150572002",163
"59150572003",155
"59150572004",158
"59150572006",147
"59150572007",133
"59150572008",125
"59150572011",146
"59150573001",148
"59150575003",164
"59150575004",169
"59150575005",169
"59150575006",169
"59150575007",169
"59150577009",173
"59150577013",171
"59150577014",170
"59150578001",166
"59150578004",167
"59150578005",158
"59150578012",165
"59150578013",170
"59150578014",159
"59150579001",175
"59150579002",175
"59150579003",174
"59150579004",171
"59150579005",170
"59150579006",172
"59150580001",173
"59150580002",171
"59150580003",169
"59150580004",172
"59150580005",173
"59150580006",175
"59150580007",173
"59150581001",179
"59150581002",176
"59150581003",176
"59150581004",175
"59150581005",172
"59150581006",176
"59150581007",177
"59150582001",176
"59150582002",177
"59150582003",176
"59150582004",175
"59150582005",176
"59150582006",176
"59150582007",175
"59150582008",175
"59150583001",174
"59150583002",175
"59150583003",175
"59150583005",175
"59150583009",176
"59150583010",175
"59150584001",174
"59150584002",176
"59150584003",176
"59150584004",175
"59150584005",176
"59150585001",179
"59150585002",177
"59150585003",175
"59150585004",180
"59150585005",178
"59150585006",179
"59150585007",179
"59150586001",182
"59150586002",179
"59150586003",180
"59150586004",178
"59150586005",178
"59150586006",177
"59150587001",182
"59150587002",183
"59150587003",184
"59150587004",183
"59150587005",179
"59150587006",180
"59150587007",181
"59150588001",184
"59150588002",185
"59150588005",182
"59150588007",183
"59150588008",182
"59150588009",182
"59150588010",184
"59150588012",183
"59150588013",183
"59150589001",179
"59150589002",178
"59150589003",180
"59150589004",179
"59150589005",180
"59150589006",178
"59150589007",180
"59150590001",181
"59150590002",181
"59150590003",178
"59150590004",177
"59150590005",169
"59150590006",176
"59150590007",179
"59150591001",178
"59150591002",176
"59150591003",173
"59150591004",169
"59150591005",161
"59150591006",152
"59150591007",160
"59150591008",164
"59150592001",182
"59150592002",181
"59150592003",180
"59150592004",180
"59150592005",182
"59150592006",183
"59150592007",182
"59150593001",179
"59150593002",177
"59150593003",174
"59150593004",168
"59150593005",179
"59150593006",179
"59150594001",180
"59150594002",179
"59150594003",178
"59150594004",182
"59150594005",182
"59150595001",167
"59150595002",163
"59150595003",158
"59150595004",167
"59150595005",171
"59150595006",176
"59150596001",177
"59150596002",175
"59150596003",174
"59150596004",179
"59150596005",179
"59150597001",161
"59150597002",148
"59150597003",157
"59150597004",167
"59150597005",166
"59150597006",169
"59150598001",167
"59150598002",162
"59150598003",164
"59150598004",170
"59150598005",178
"59150598006",177
"59150599001",155
"59150599002",148
"59150599003",147
"59150600001",153
"59150600002",151
"59150600003",158
"59150600004",160
"59150600005",156
"59150600006",144
"59150600007",157
"59150600008",155
"59150601001",165
"59150601002",165
"59150601003",171
"59150601004",177
"59150601005",172
"59150602001",166
"59150602002",166
"59150602003",171
"59150602004",171
"59150603001",173
"59150603002",175
"59150603003",174
"59150603004",177
"59150603005",176
"59150604001",179
"59150604002",181
"59150604003",181
"59150604004",180
"59150605001",181
"59150605002",181
"59150605003",182
"59150605004",181
"59150605005",182
"59150606001",183
"59150606002",183
"59150606003",182
"59150606004",183
"59150606005",183
"59150607001",183
"59150607002",183
"59150607003",183
"59150607004",183
"59150607005",183
"59150608001",181
"59150608002",183
"59150608003",181
"59150608004",177
"59150609001",183
"59150609002",183
"59150609003",183
"59150610001",183
"59150610002",181
"59150610003",176
"59150610004",175
"59150611001",179
"59150611002",180
"59150611003",183
"59150611004",181
"59150611005",178
"59150611006",176
"59150612001",183
"59150612002",183
"59150612003",182
"59150612004",183
"59150613001",174
"59150613002",176
"59150613003",179
"59150613004",172
"59150614001",171
"59150614002",174
"59150614003",170
"59150614004",171
"59150615001",172
"59150615002",172
"59150615003",173
"59150615004",174
"59150616001",173
"59150616002",174
