"DBUID","score","norm_score"
"59150322004",1.68707181663676,0.708363210323985
"59153578002",1.6864428976874,0.708099030507964
"59150661006",1.68509795216585,0.707534080984973
"59150961003",1.68414670646449,0.707134506580944
"59150666007",1.68345345024382,0.706843301647435
"59154001004",1.68341274666907,0.706826203954801
"59150294004",1.68308120435059,0.706686938332752
"59152929003",1.68289551597979,0.706608939220651
"59154012003",1.68236377420845,0.706385579050843
"59153686028",1.68232496589161,0.706369277468561
"59150475002",1.68223404573612,0.706331086108651
"59150483001",1.68122111388114,0.705905600199281
"59153146046",1.68105765048326,0.705836936772267
"59150973008",1.68103891594858,0.705829067259143
"59150527001",1.68080784031419,0.705732003052949
"59150552006",1.68059438541075,0.705642340502351
"59150322001",1.68035260579634,0.705540780048308
"59153583001",1.67897269024427,0.70496114122992
"59150659008",1.67806646570084,0.704580478135893
"59150540003",1.67732799927792,0.704270282483589
"59153191005",1.67705716620849,0.704156518014372
"59150659011",1.67684787254764,0.704068603409681
"59151426008",1.67652641151805,0.703933572471685
"59153845014",1.67619173474719,0.703792990210899
"59151433004",1.6757293175142,0.703598750079228
"59150187006",1.67564367120593,0.703562774019059
"59150577013",1.67473406521053,0.703180690533168
"59153466008",1.67466964251255,0.703153629531878
"59150871002",1.67455700321661,0.703106314963751
"59150947048",1.67453171261242,0.70309569154849
"59150725004",1.67446894671535,0.703069326492775
"59150932010",1.67429385019504,0.702995776528082
"59150913001",1.67403510154934,0.702887088167385
"59151481001",1.672984999391,0.702445988729574
"59150961002",1.67287807633865,0.702401075291479
"59150709001",1.67283547449938,0.702383180225556
"59150709013",1.67260818710408,0.702287707283715
"59153227003",1.67153014909975,0.701834873286686
"59151354002",1.67148223726237,0.701814747735697
"59153193004",1.67134429900483,0.701756806241746
"59150924004",1.67128296721838,0.701731043589696
"59150978006",1.67027189203602,0.701306337582778
"59153483001",1.66946553670665,0.700967624935025
"59153241024",1.66935218986716,0.700920013160513
"59154026002",1.66846343701716,0.7005466891183
"59151428002",1.66837809221153,0.700510839705477
"59150319003",1.66805905028927,0.70037682492279
"59153296001",1.66789990754023,0.700309976400884
"59150727001",1.66786401679243,0.700294900354664
"59150472003",1.66742598618208,0.700110903917331
"59153191008",1.66724172825467,0.700033505668459
"59150604001",1.66683787248405,0.699863864503586
"59150468005",1.66647487913164,0.69971138775415
