DAUID,DBPOP,lat,lon
59150182,85,49.3286,-123.0586
59150182,0,49.3276,-123.0587
59150182,78,49.3266,-123.0587
59150182,187,49.3301,-123.0597
59150182,151,49.3251,-123.0614
59150182,101,49.3286,-123.0561
59150182,41,49.3272,-123.0566
59150182,132,49.325,-123.0581
59150183,287,49.3215,-123.0646
59150183,67,49.3204,-123.0646
59150183,137,49.3194,-123.0646
59150183,96,49.3194,-123.0615
59150183,92,49.3204,-123.0615
59150183,97,49.3214,-123.0615
59150184,293,49.321000000000005,-123.0677
59150184,483,49.3194,-123.0677
59150185,359,49.3184,-123.0677
59150185,158,49.3173,-123.0678
59150185,119,49.3173,-123.0647
59150185,104,49.3183,-123.0646
59150186,271,49.3194,-123.0708
59150186,368,49.3184,-123.0709
59150187,0,49.3164,-123.0723
59150187,375,49.3155,-123.0725
59150187,633,49.3171,-123.0709
59150188,475,49.3183,-123.0747
59150189,565,49.317,-123.0759
59150189,0,49.3174,-123.0746
59150190,618,49.3162,-123.0765
59150191,630,49.3153,-123.0774
59150192,488,49.3145,-123.0782
59150192,523,49.3132,-123.0751
59150193,522,49.31399999999999,-123.0743
59150194,541,49.3149,-123.0734
59150195,296,49.3145,-123.0694
59150195,263,49.3135,-123.0703
59150195,5,49.3139,-123.0666
59150195,120,49.3132,-123.0669
59150196,264,49.3127,-123.0712
59150196,278,49.3118,-123.0721
59150197,632,49.3111,-123.0729
59150198,332,49.3105,-123.0691
59150198,319,49.3098,-123.0699
59150199,259,49.309,-123.0707
59150199,265,49.3082,-123.0715
59150200,134,49.3103,-123.0737
59150200,29,49.3095,-123.0745
59150200,109,49.3072,-123.064
59150200,119,49.3081,-123.0647
59150200,77,49.308,-123.0618
59150200,27,49.3082,-123.0587
59150200,106,49.3071,-123.0608
59150200,0,49.3083,-123.0489
59150200,0,49.3052,-123.0513
59150201,91,49.3095,-123.0668
59150201,197,49.3086,-123.0672
59150201,206,49.3077,-123.0676
59150201,138,49.3069,-123.068
59150202,276,49.3112,-123.0678
59150202,91,49.3101,-123.0647
59150202,0,49.309,-123.0646
59150202,105,49.309,-123.0617
59150202,83,49.31,-123.0617
59150202,106,49.31,-123.0587
59150202,94,49.309,-123.0587
59150203,141,49.3122,-123.0674
59150203,56,49.3112,-123.0646
59150203,70,49.3121,-123.0643
59150203,91,49.3131,-123.0645
59150203,79,49.313,-123.0616
59150203,94,49.312,-123.0617
59150203,73,49.31100000000001,-123.0617
59150204,125,49.3164,-123.0676
59150204,0,49.3156,-123.0667
59150204,280,49.3154,-123.0683
59150204,148,49.3142,-123.0651
59150204,106,49.3152,-123.0646
59150204,106,49.3163,-123.0647
59150205,83,49.3183,-123.0616
59150205,101,49.3173,-123.0616
59150205,90,49.3162,-123.0616
59150205,0,49.3152,-123.0617
59150205,38,49.3144,-123.0617
59150205,60,49.3138,-123.0617
59150205,70,49.3141,-123.0589
59150205,82,49.3152,-123.0589
59150205,64,49.3162,-123.0589
59150206,0,49.3209,-123.0588
59150206,0,49.3208,-123.057
59150206,49,49.3214,-123.0555
59150206,44,49.3203,-123.0555
59150206,46,49.3193,-123.0556
59150206,0,49.3188,-123.057
59150206,43,49.3182,-123.0556
59150206,59,49.3172,-123.0556
59150206,0,49.3167,-123.0571
59150206,48,49.3162,-123.0556
59150206,53,49.3151,-123.0556
59150206,0,49.3146,-123.0571
59150206,35,49.31399999999999,-123.0557
59150206,84,49.3172,-123.0589
59150206,58,49.3183,-123.0588
59150206,62,49.3193,-123.0588
59150207,77,49.3202,-123.0532
59150207,75,49.3193,-123.0533
59150207,99,49.3182,-123.0533
59150207,75,49.3172,-123.0533
59150207,91,49.3192,-123.0502
59150207,98,49.3202,-123.0502
59150208,95,49.3161,-123.0533
59150208,63,49.3151,-123.0534
59150208,92,49.31399999999999,-123.0534
59150208,28,49.3141,-123.0513
59150208,10,49.3136,-123.0505
59150208,104,49.3151,-123.0491
59150208,130,49.3159,-123.0501
59150208,18,49.3163,-123.0512
59150208,60,49.3172,-123.0502
59150209,106,49.3174,-123.0468
59150209,96,49.3165,-123.0459
59150209,211,49.315,-123.0466
59150209,113,49.3149,-123.0442
59150209,94,49.3141,-123.0434
59150209,68,49.3138,-123.0468
59150210,57,49.313,-123.0509
59150210,164,49.3124,-123.0498
59150210,0,49.31100000000001,-123.0501
59150210,45,49.31100000000001,-123.0532
59150210,65,49.3119,-123.0532
59150210,66,49.3099,-123.0532
59150210,139,49.3126,-123.0464
59150210,186,49.3122,-123.0447
59150211,615,49.3175,-123.0432
59150212,87,49.31,-123.0558
59150212,136,49.3089,-123.0533
59150212,0,49.3088,-123.0453
59150212,5,49.3101,-123.0435
59150212,152,49.3102,-123.0491
59150212,0,49.3102,-123.0394
59150213,74,49.313,-123.0586
59150213,101,49.312,-123.0587
59150213,87,49.31100000000001,-123.0587
59150213,86,49.31100000000001,-123.0558
59150213,79,49.312,-123.0558
59150213,83,49.313,-123.0557
59150213,69,49.3129,-123.0532
59150214,106,49.31399999999999,-123.0361
59150214,241,49.3119,-123.0363
59150219,407,49.3081,-123.0196
59150219,10,49.3068,-123.0128
59150219,140,49.3058,-123.0164
59150219,0,49.3055,-123.0103
59150219,0,49.3071,-123.0097
59150219,0,49.3043,-123.0195
59150219,70,49.3027,-123.0112
59150220,408,49.3092,-123.0161
59150220,23,49.3068,-123.0175
59150220,203,49.3068,-123.0161
59150221,56,49.3107,-123.0119
59150221,31,49.3101,-122.9958
59150221,0,49.3076,-123.007
59150221,"1,043",49.3113,-123.0021
59150222,227,49.3164,-123.0061
59150222,317,49.3151,-123.0036
59150223,142,49.3163,-123.0
59150223,196,49.317,-123.0033
59150223,111,49.3175,-122.9998
59150224,189,49.321000000000005,-122.9991
59150224,"1,435",49.3213,-122.9976
59150225,141,49.3233,-123.0059
59150225,115,49.3199,-123.0036
59150225,206,49.32,-123.0062
59150226,80,49.3257,-122.9998
59150226,290,49.3244,-123.0015
59150227,73,49.3274,-123.0032
59150227,90,49.3268,-123.0016
59150227,80,49.3279,-123.0002
59150227,47,49.3264,-122.999
59150227,74,49.3269,-122.9975
59150227,155,49.3284,-122.99799999999999
59150228,54,49.312,-123.0163
59150228,37,49.3276,-123.0082
59150228,"1,164",49.3206,-123.0092
59150229,409,49.3678,-122.9753
59150230,346,49.3188,-122.9927
59150230,865,49.3212,-122.9836
59150231,81,49.3143,-122.9914
59150231,59,49.3144,-122.9932
59150231,32,49.3138,-122.9895
59150231,92,49.3155,-122.9906
59150232,58,49.3106,-122.9929
59150232,661,49.3132,-122.9871
59150233,73,49.3064,-122.9798
59150233,22,49.3113,-122.9905
59150233,70,49.3096,-122.9899
59150233,"1,690",49.3096,-122.9782
59150234,66,49.3147,-122.9784
59150234,461,49.3133,-122.975
59150234,125,49.3146,-122.9691
59150235,979,49.315,-122.9743
59150236,724,49.3188,-122.9733
59150236,0,49.3241,-122.97200000000001
59150237,673,49.3181,-122.9666
59150238,540,49.3168,-122.9624
59150239,780,49.3116,-122.9633
59150239,72,49.3148,-122.9565
59150240,"1,618",49.3198,-122.9593
59150241,59,49.3223,-122.9506
59150241,546,49.3199,-122.9482
59150241,82,49.3166,-122.9492
59150241,73,49.3166,-122.9512
59150241,81,49.3168,-122.9529
59150241,55,49.3215,-122.9454
59150241,34,49.3215,-122.9481
59150242,100,49.3263,-122.9499
59150242,358,49.3245,-122.9516
59150242,47,49.324,-122.9532
59150242,76,49.3247,-122.9507
59150242,163,49.3246,-122.949
59150243,37,49.3263,-122.9529
59150243,698,49.326,-122.9576
59150243,157,49.3285,-122.9527
59150244,0,49.3213,-122.9626
59150244,0,49.3379,-122.9615
59150244,938,49.3757,-122.9226
59150244,0,49.3393,-122.9281
59150245,321,49.324,-122.9442
59150245,235,49.331,-122.9434
59150246,71,49.323,-122.9389
59150246,145,49.3204,-122.9394
59150246,259,49.3173,-122.9456
59150249,163,49.312,-122.9503
59150249,15,49.3084,-122.9499
59150249,76,49.3067,-122.9507
59150249,19,49.3063,-122.9495
59150249,0,49.3027,-122.9569
59150249,99,49.3119,-122.9487
59150249,131,49.3061,-122.95100000000001
59150249,16,49.3033,-122.9585
59150250,56,49.3149,-122.9543
59150250,81,49.3136,-122.9553
59150250,111,49.3127,-122.9516
59150250,54,49.3087,-122.9523
59150250,94,49.3124,-122.9541
59150250,72,49.3128,-122.9528
59150251,92,49.3124,-122.9564
59150251,61,49.3103,-122.9551
59150251,225,49.3097,-122.955
59150251,45,49.3077,-122.9565
59150252,803,49.306000000000004,-122.9609
59150253,0,49.2868,-122.9584
59150253,0,49.2817,-122.9582
59150253,58,49.2827,-122.9538
59150253,25,49.2828,-122.9574
59150253,517,49.2876,-122.9755
59150253,119,49.2829,-122.9552
59150254,171,49.2848,-122.9522
59150254,217,49.2846,-122.9569
59150254,78,49.2849,-122.9539
59150255,0,49.2833,-122.9528
59150255,56,49.2832,-122.9483
59150255,434,49.2856,-122.9499
59150260,0,49.2795,-122.9479
59150260,300,49.2734,-122.949
59150260,256,49.2783,-122.9499
59150260,60,49.2743,-122.9471
59150261,172,49.2771,-122.9507
59150261,85,49.2764,-122.9507
59150261,190,49.2757,-122.9508
59150262,144,49.2739,-122.9514
59150262,197,49.2726,-122.949
59150263,303,49.2734,-122.9549
59150263,184,49.2731,-122.9572
59150264,311,49.2698,-122.9549
59150265,442,49.2698,-122.9521
59150266,"1,407",49.27,-122.949
59150267,"1,067",49.266999999999996,-122.9503
59150268,576,49.265,-122.9509
59150269,219,49.2655,-122.9549
59150269,50,49.2647,-122.9563
59150269,48,49.2638,-122.9562
59150270,144,49.2675,-122.9563
59150270,142,49.2655,-122.9581
59150271,53,49.266999999999996,-122.9612
59150271,60,49.266999999999996,-122.9598
59150271,369,49.2659,-122.9624
59150272,252,49.2689,-122.9618
59150272,165,49.2698,-122.9584
59150272,151,49.2698,-122.95700000000001
59150273,150,49.2725,-122.9618
59150273,324,49.2707,-122.9618
59150274,86,49.2756,-122.9607
59150274,173,49.2748,-122.9618
59150274,161,49.2738,-122.9618
59150274,126,49.2738,-122.9583
59150275,135,49.2739,-122.9674
59150275,145,49.273,-122.9674
59150275,151,49.272,-122.9674
59150276,53,49.2769,-122.9664
59150276,168,49.2765,-122.9652
59150276,102,49.2756,-122.96799999999999
59150276,153,49.2748,-122.9674
59150277,45,49.2784,-122.9652
59150277,78,49.2774,-122.9685
59150277,70,49.2765,-122.9685
59150277,182,49.2791,-122.9679
59150277,70,49.2797,-122.9652
59150278,118,49.2771,-122.9604
59150278,67,49.2765,-122.9618
59150278,181,49.2765,-122.9636
59150278,385,49.2791,-122.9618
59150279,366,49.2765,-122.9565
59150279,76,49.2765,-122.9545
59150279,0,49.2804,-122.9577
59150279,288,49.2789,-122.9567
59150280,369,49.2815,-122.9567
59150281,101,49.2797,-122.9545
59150281,386,49.2812,-122.9547
59150282,133,49.2739,-122.9803
59150282,148,49.2748,-122.9728
59150282,161,49.2739,-122.9729
59150282,132,49.273,-122.9729
59150282,0,49.2775,-122.9751
59150283,126,49.2721,-122.9729
59150283,144,49.2712,-122.9729
59150283,124,49.2702,-122.9729
59150284,63,49.2739,-122.9782
59150284,66,49.2743,-122.9763
59150284,29,49.273,-122.9763
59150284,123,49.2721,-122.9784
59150284,139,49.2712,-122.9784
59150284,128,49.2703,-122.9784
59150285,79,49.2692,-122.9818
59150285,142,49.2689,-122.9784
59150285,147,49.2693,-122.9729
59150285,150,49.2684,-122.9728
59150286,33,49.2678,-122.9871
59150286,168,49.2674,-122.9845
59150286,101,49.2666,-122.98299999999999
59150286,52,49.2667,-122.9798
59150286,76,49.2675,-122.9799
59150286,81,49.2675,-122.9771
59150286,74,49.2667,-122.9772
59150286,80,49.2656,-122.9784
59150286,68,49.2647,-122.9785
59150286,5,49.2649,-122.9799
59150287,485,49.2709,-122.986
59150287,86,49.2692,-122.9831
59150288,333,49.2743,-122.9848
59150288,293,49.2725,-122.9822
59150289,106,49.2787,-122.9858
59150289,138,49.2778,-122.9858
59150289,142,49.2769,-122.9858
59150289,105,49.276,-122.9858
59150290,135,49.2778,-122.99
59150290,87,49.2769,-122.99
59150290,112,49.276,-122.99
59150290,149,49.2742,-122.9896
59150291,111,49.2796,-122.9934
59150291,115,49.2787,-122.99
59150291,277,49.2797,-122.9899
59150292,111,49.2787,-122.9961
59150292,113,49.2778,-122.9961
59150292,119,49.2778,-122.9934
59150292,110,49.2787,-122.9934
59150293,138,49.2787,-122.9989
59150293,134,49.2778,-122.9989
59150293,128,49.2765,-122.9975
59150293,85,49.2769,-122.9934
59150294,71,49.2805,-122.9989
59150294,114,49.2796,-122.9989
59150294,118,49.2796,-122.9961
59150294,88,49.2805,-122.9961
59150294,48,49.2804,-122.9937
59150295,136,49.2806,-123.0017
59150295,151,49.2796,-123.0017
59150295,142,49.2787,-123.0017
59150295,121,49.2778,-123.0017
59150296,140,49.2832,-122.9961
59150296,71,49.2814,-122.9961
59150296,77,49.2814,-122.9988
59150296,59,49.2814,-123.0017
59150296,177,49.2845,-122.999
59150296,0,49.2824,-123.0017
59150297,110,49.2833,-123.0045
59150297,223,49.2824,-123.0045
59150297,96,49.2815,-123.0045
59150297,164,49.2815,-123.0073
59150298,141,49.2851,-123.0072
59150298,127,49.2842,-123.0072
59150298,152,49.2842,-123.0045
59150298,112,49.2851,-123.0044
59150299,136,49.2842,-123.01
59150299,140,49.2833,-123.01
59150299,118,49.2824,-123.01
59150299,109,49.2815,-123.01
59150299,147,49.2824,-123.0073
59150299,33,49.2833,-123.0072
59150300,119,49.286,-123.0099
59150300,138,49.2851,-123.01
59150300,113,49.286,-123.0072
59150300,110,49.286,-123.0044
59150301,128,49.286,-123.0127
59150301,147,49.2851,-123.0127
59150301,0,49.2842,-123.0127
59150301,126,49.2833,-123.0128
59150301,59,49.2842,-123.0152
59150301,68,49.2852,-123.0151
59150302,96,49.2887,-123.0126
59150302,103,49.2878,-123.0126
59150302,104,49.2869,-123.0127
59150302,64,49.287,-123.0151
59150302,69,49.2861,-123.0151
59150302,75,49.2879,-123.0151
59150303,106,49.2897,-123.0126
59150303,83,49.2878,-123.0099
59150303,110,49.2869,-123.0099
59150303,37,49.2869,-123.0071
59150303,61,49.2869,-123.0044
59150303,166,49.2908,-123.0119
59150304,53,49.2906,-123.0197
59150304,85,49.2897,-123.0197
59150304,53,49.2897,-123.0173
59150304,55,49.2906,-123.0173
59150304,63,49.2906,-123.015
59150304,58,49.2897,-123.015
59150304,59,49.2888,-123.0151
59150304,40,49.2888,-123.0168
59150304,28,49.2879,-123.0168
59150304,0,49.2883,-123.0192
59150305,60,49.287,-123.0221
59150305,55,49.2861,-123.0221
59150305,63,49.2861,-123.0197
59150305,57,49.287,-123.0197
59150305,65,49.287,-123.0173
59150305,56,49.2861,-123.0173
59150305,71,49.2852,-123.0174
59150306,64,49.2906,-123.022
59150306,65,49.2897,-123.0221
59150306,60,49.2879,-123.0221
59150306,238,49.2888,-123.0221
59150307,0,49.2911,-123.0258
59150307,43,49.2902,-123.0245
59150307,30,49.2892,-123.0264
59150307,48,49.2882,-123.0266
59150307,69,49.2882,-123.0246
59150307,58,49.2862,-123.0245
59150307,102,49.2862,-123.027
59150307,59,49.2872,-123.0268
59150307,73,49.2862,-123.0294
59150307,0,49.2876,-123.0291
59150307,40,49.2892,-123.0246
59150307,44,49.291000000000004,-123.0248
59150307,66,49.2874,-123.0243
59150308,103,49.2852,-123.027
59150308,98,49.2843,-123.027
59150308,100,49.2834,-123.027
59150308,63,49.2834,-123.0245
59150308,68,49.2843,-123.0245
59150308,69,49.2852,-123.0245
59150309,78,49.2852,-123.0296
59150309,111,49.2843,-123.0296
59150309,73,49.2834,-123.0296
59150309,116,49.2825,-123.0296
59150309,188,49.2816,-123.0296
59150309,179,49.2807,-123.0296
59150310,0,49.2825,-123.027
59150310,123,49.2807,-123.027
59150310,78,49.2807,-123.0246
59150310,191,49.2816,-123.0246
59150310,73,49.2825,-123.0245
59150310,71,49.2816,-123.0271
59150310,0,49.2813,-123.0261
59150311,155,49.2796,-123.0296
59150311,150,49.2796,-123.027
59150311,119,49.2787,-123.0296
59150311,108,49.2778,-123.0296
59150312,153,49.2778,-123.027
59150312,109,49.2787,-123.027
59150312,101,49.2796,-123.0246
59150312,93,49.2787,-123.0246
59150312,106,49.2778,-123.0246
59150313,109,49.2753,-123.0301
59150313,0,49.2761,-123.0235
59150313,979,49.2762,-123.0271
59150314,81,49.2789,-123.0222
59150314,116,49.278,-123.0222
59150314,125,49.2771,-123.0222
59150314,91,49.278,-123.0198
59150314,86,49.2789,-123.0198
59150315,60,49.2763,-123.022
59150315,111,49.2762,-123.0198
59150315,117,49.2771,-123.0198
59150315,82,49.277,-123.0175
59150315,101,49.2761,-123.0175
59150315,0,49.276,-123.0229
59150316,127,49.2798,-123.0198
59150316,108,49.2797,-123.0175
59150316,88,49.2779,-123.0175
59150316,85,49.2797,-123.0152
59150316,45,49.2788,-123.0153
59150316,70,49.2788,-123.0175
59150317,72,49.2779,-123.0153
59150317,49,49.277,-123.0153
59150317,56,49.2761,-123.0153
59150317,126,49.2761,-123.0129
59150317,152,49.277,-123.0129
59150318,105,49.2806,-123.0152
59150318,52,49.2806,-123.0128
59150318,136,49.2797,-123.0128
59150318,131,49.2788,-123.0129
59150318,136,49.2779,-123.0129
59150319,133,49.2788,-123.0101
59150319,142,49.2779,-123.0101
59150319,111,49.277,-123.0101
59150319,96,49.2761,-123.0101
59150320,52,49.2806,-123.01
59150320,144,49.2797,-123.0101
59150320,156,49.2797,-123.0073
59150320,137,49.2806,-123.0073
59150320,129,49.2788,-123.0073
59150320,133,49.2779,-123.0073
59150321,125,49.277,-123.0073
59150321,123,49.2761,-123.0074
59150321,128,49.276,-123.0046
59150321,142,49.2769,-123.0045
59150322,0,49.2806,-123.0045
59150322,171,49.2796,-123.0045
59150322,120,49.2787,-123.0045
59150322,130,49.2778,-123.0045
59150323,94,49.2769,-123.0017
59150323,66,49.276,-123.0017
59150323,80,49.2751,-123.0017
59150323,75,49.2742,-123.0018
59150323,40,49.2733,-123.0023
59150323,10,49.2724,-123.0026
59150323,158,49.2735,-123.0001
59150323,65,49.2752,-122.9985
59150324,74,49.2752,-123.0074
59150324,109,49.2743,-123.0074
59150324,96,49.2742,-123.0046
59150324,101,49.2751,-123.0046
59150324,77,49.2729,-123.0039
59150324,100,49.2711,-123.0039
59150325,129,49.2734,-123.0074
59150325,117,49.2724,-123.0074
59150325,89,49.2729,-123.0053
59150325,69,49.2711,-123.0053
59150325,106,49.2711,-123.0067
59150326,92,49.2752,-123.0129
59150326,93,49.2743,-123.0129
59150326,87,49.2743,-123.0101
59150326,106,49.2752,-123.0101
59150326,131,49.2734,-123.0101
59150326,153,49.2725,-123.0103
59150327,10,49.2744,-123.0222
59150327,5,49.2745,-123.0193
59150327,61,49.2743,-123.0175
59150327,10,49.2725,-123.0178
59150327,0,49.273,-123.0153
59150327,85,49.2743,-123.0153
59150327,54,49.2752,-123.0153
59150327,70,49.2752,-123.0175
59150327,0,49.2712,-123.0211
59150327,15,49.2716,-123.0173
59150327,95,49.2726,-123.0162
59150327,0,49.273,-123.0208
59150327,102,49.2753,-123.02
59150327,10,49.2748,-123.0214
59150328,112,49.2745,-123.0273
59150328,145,49.2745,-123.0248
59150328,299,49.272,-123.0262
59150329,134,49.2718,-123.035
59150329,121,49.27,-123.0351
59150329,0,49.27,-123.0336
59150329,135,49.2717,-123.0311
59150329,0,49.2696,-123.0319
59150329,0,49.2697,-123.0331
59150329,165,49.2709,-123.0351
59150329,125,49.2737,-123.0323
59150329,0,49.2758,-123.0312
59150329,279,49.2762,-123.0326
59150330,137,49.2754,-123.035
59150330,106,49.2745,-123.035
59150330,127,49.2737,-123.035
59150330,136,49.2743,-123.037
59150331,122,49.2728,-123.0402
59150331,108,49.2718,-123.0402
59150331,113,49.2709,-123.0402
59150331,104,49.2709,-123.0377
59150331,83,49.27,-123.0377
59150331,0,49.2718,-123.0377
59150331,108,49.2728,-123.0377
59150331,144,49.2728,-123.035
59150332,137,49.2743,-123.0434
59150332,154,49.2743,-123.0421
59150332,126,49.2743,-123.0408
59150332,131,49.2743,-123.0395
59150332,135,49.2743,-123.0383
59150333,93,49.2728,-123.0428
59150333,123,49.2718,-123.0428
59150333,111,49.2709,-123.0428
59150333,109,49.27,-123.0428
59150333,105,49.27,-123.0402
59150334,75,49.2748,-123.0462
59150334,78,49.2748,-123.0448
59150334,51,49.2737,-123.0449
59150334,51,49.2737,-123.0462
59150334,116,49.2728,-123.0455
59150334,136,49.2728,-123.0481
59150335,120,49.2709,-123.0482
59150335,91,49.27,-123.0456
59150335,133,49.2709,-123.0456
59150335,137,49.2718,-123.0455
59150335,137,49.27,-123.0482
59150336,135,49.2728,-123.0507
59150336,132,49.2718,-123.0507
59150336,99,49.2718,-123.0482
59150336,118,49.2709,-123.0534
59150336,0,49.2705,-123.0508
59150336,113,49.27,-123.0534
59150337,42,49.2728,-123.0556
59150337,62,49.2718,-123.0556
59150337,68,49.2709,-123.0556
59150337,64,49.27,-123.0556
59150337,112,49.2718,-123.0534
59150337,101,49.2728,-123.0534
59150338,81,49.2754,-123.0556
59150338,76,49.2746,-123.0556
59150338,103,49.2737,-123.0556
59150338,128,49.2737,-123.0534
59150338,125,49.2746,-123.0533
59150339,54,49.2761,-123.0572
59150339,64,49.2752,-123.0572
59150339,65,49.2743,-123.0572
59150339,88,49.2743,-123.0589
59150339,112,49.2734,-123.0589
59150339,71,49.2734,-123.0573
59150339,86,49.2734,-123.0609
59150339,91,49.2743,-123.0608
59150340,91,49.2771,-123.0556
59150340,86,49.2762,-123.0556
59150340,157,49.2762,-123.0533
59150340,113,49.277,-123.0533
59150340,134,49.2754,-123.0533
59150341,106,49.2771,-123.0646
59150341,82,49.2771,-123.0627
59150341,117,49.277,-123.0608
59150341,104,49.277,-123.0589
59150341,85,49.277,-123.0572
59150342,87,49.2761,-123.0608
59150342,87,49.2752,-123.0608
