id,employment_proximity
59150333003,0.1478
59150333004,0.1523
59150333005,0.1524
59150334001,0.1481
59150334002,0.1483
59150334003,0.1482
59150334004,0.1455
59150334005,0.1471
59150334006,0.1505
59150335001,0.1532
59150335003,0.1543
59150335004,0.1488
59150335005,0.1488
59150335006,0.157
59150336001,0.1517
59150336002,0.1523
59150336003,0.1516
59150336005,0.1573
59150336007,0.156
59150336008,0.1602
59150337001,0.1558
59150337002,0.158
59150337003,0.1603
59150337004,0.1614
59150337005,0.1542
59150337006,0.1535
59150338001,0.1596
59150338002,0.1578
59150338003,0.1554
59150338004,0.1522
59150338005,0.1563
59150339001,0.1631
59150339002,0.1616
59150339003,0.1593
59150339004,0.1613
59150339005,0.1575
59150339006,0.1554
59150339007,0.1677
59150339008,0.1646
59150340001,0.1588
59150340002,0.1597
59150340003,0.1555
59150340004,0.1548
59150340005,0.1566
59150341001,0.1757
59150341002,0.1707
59150341003,0.1666
59150341004,0.1649
59150341005,0.1603
59150342001,0.1677
59150342002,0.1652
59150342003,0.1625
59150342004,0.1652
59150342005,0.1628
59150342006,0.1719
59150343001,0.1754
59150343002,0.171
59150343003,0.1756
59150343004,0.1737
59150343005,0.1779
59150344001,0.1738
59150344002,0.1707
59150344003,0.1666
59150345001,0.185
59150345002,0.1853
59150345003,0.1871
59150345004,0.1864
59150345005,0.1768
59150345006,0.1826
59150346001,0.1801
59150346002,0.1798
59150346003,0.1802
59150346004,0.1817
59150346005,0.1887
59150347001,0.1865
59150347002,0.1891
59150347003,0.1939
59150347004,0.1887
59150347005,0.1888
59150348001,0.189
59150348002,0.1867
59150348003,0.1891
59150349001,0.1903
59150349002,0.1868
59150349003,0.1916
59150349004,0.1919
59150350001,0.2048
59150350002,0.193
59150350003,0.1952
59150350004,0.1928
59150350005,0.1949
59150350006,0.1981
59150350007,0.2003
59150350008,0.1944
59150351001,0.1952
59150351002,0.1965
59150352001,0.1995
59150352002,0.1994
59150352003,0.1944
59150352004,0.1932
59150353001,0.1929
59150353002,0.1874
59150353003,0.1889
59150354001,0.1863
59150354002,0.1839
59150355001,0.1821
59150356001,0.179
59150356002,0.1851
59150357001,0.1822
59150357002,0.1836
59150357003,0.1869
59150358001,0.1903
59150358004,0.1881
59150358005,0.1744
59150359001,0.198
59150359002,0.1916
59150360001,0.1949
59150360003,0.1854
59150360006,0.1765
59150361001,0.1848
59150361002,0.1863
59150362001,0.1821
59150362002,0.1798
59150363001,0.1847
59150363002,0.1821
59150363003,0.1738
59150364001,0.1757
59150364002,0.1724
59150365001,0.1729
59150365002,0.1661
59150365007,0.1652
59150365008,0.1645
59150366001,0.1774
59150366002,0.1709
59150366003,0.1651
59150367001,0.1679
59150367002,0.1599
59150367003,0.1659
59150367004,0.165
59150368001,0.1725
59150368002,0.1691
59150369001,0.1691
59150369002,0.1667
59150369003,0.1715
59150369004,0.1665
59150370002,0.1749
59150370003,0.1731
59150370004,0.1731
59150370009,0.178
59150370013,0.1711
59150370015,0.1796
59150370016,0.1788
59150370017,0.1794
59150371001,0.1829
59150371002,0.1823
59150371003,0.1769
59150371004,0.1736
59150371005,0.1813
59150372001,0.1848
59150372002,0.1831
59150372003,0.1832
59150372004,0.1878
59150372005,0.1896
59150372006,0.185
59150372007,0.1846
59150373001,0.1815
59150373002,0.1735
59150373003,0.1771
59150373004,0.1774
59150373005,0.1803
59150373006,0.1797
59150373007,0.1777
59150373008,0.1721
59150373009,0.1709
59150375001,0.1659
59150375002,0.1638
59150375003,0.1606
59150375004,0.1636
59150375005,0.1612
59150375006,0.1565
59150375007,0.1613
59150376001,0.1697
59150376002,0.1671
59150376003,0.1689
59150376004,0.1646
59150377001,0.1666
59150377002,0.1655
59150377003,0.1655
59150377004,0.1633
59150377005,0.1584
59150378001,0.1704
59150378002,0.1692
59150378003,0.1658
59150379001,0.1636
59150379002,0.1678
59150379003,0.1782
59150379004,0.1697
59150379005,0.1645
59150379006,0.1604
59150380001,0.1718
59150380002,0.167
59150380003,0.1625
59150381001,0.1595
59150381002,0.1591
59150381003,0.1573
59150381004,0.1563
59150382001,0.161
59150382002,0.1597
59150382003,0.1557
59150382004,0.1557
59150383001,0.1529
59150383002,0.151
59150383003,0.1524
59150383004,0.15
59150384001,0.1567
59150384003,0.1519
59150384004,0.1544
59150384005,0.1589
59150385001,0.1506
59150385002,0.1499
59150385003,0.1512
59150385004,0.1485
59150386001,0.1519
59150386002,0.1506
59150386003,0.158
59150386004,0.1505
59150387001,0.1496
59150387002,0.1474
59150387003,0.1481
59150388003,0.1512
59150388005,0.1441
59150388006,0.1424
59150388009,0.1426
59150389001,0.146
59150389002,0.1455
59150389003,0.1449
59150389004,0.1447
59150389005,0.1452
59150390001,0.1421
59150390002,0.1339
59150390003,0.1448
59150390004,0.1361
59150391001,0.1471
59150391002,0.1451
59150391003,0.1478
59150392001,0.1455
59150392002,0.1441
59150392003,0.1453
59150392004,0.1399
59150392005,0.1468
59150393001,0.1429
59150393002,0.1408
59150393003,0.1372
59150393004,0.1386
59150394001,0.1394
59150394002,0.1336
59150394003,0.1317
59150395001,0.1413
59150395002,0.1443
59150395003,0.138
59150396001,0.1428
59150396002,F
59150396003,0.1426
59150396004,0.1408
59150397001,0.1459
59150397002,0.145
59150397003,0.1463
59150398001,0.1498
59150398002,0.1487
59150398003,0.1468
59150399001,0.1492
59150399002,0.1507
59150399003,0.1509
59150400004,0.149
59150400005,0.1503
59150400007,0.1532
59150400008,0.1501
59150400009,0.1508
59150400010,0.1512
59150401001,0.1496
59150401002,0.1498
59150401003,0.146
59150401005,0.149
59150401006,0.1507
59150402001,0.1555
59150402002,0.154
59150402003,0.1539
59150402004,0.1534
59150402005,0.1504
59150402006,0.152
59150403001,0.1571
59150403002,0.154
59150403003,0.1543
59150403004,0.1526
59150403005,0.1509
59150404001,0.1553
59150404002,0.1516
59150404003,0.1501
59150405001,0.1562
59150405002,0.154
59150405003,0.1519
59150406001,0.1554
59150406002,0.1548
59150406003,0.1518
59150406004,0.1512
59150406005,0.159
59150406006,0.1582
59150407001,0.154
59150407002,0.1496
59150407003,0.1581
59150407004,0.1593
59150407005,0.1574
59150408001,0.165
59150408002,0.1607
59150409001,0.1636
59150409002,0.1552
59150410002,0.1622
59150410003,0.1607
59150410004,0.1674
59150410005,0.1665
59150412001,0.1649
59150412002,0.1583
59150412003,0.1641
59150414001,0.1537
59150414002,0.1582
59150414003,0.1617
59150415001,0.1624
59150415002,0.1615
59150415003,0.1624
59150415004,0.1602
59150415005,0.157
59150415006,0.1609
59150416001,0.1535
59150416002,0.1536
59150416003,0.1556
59150416004,0.1568
59150416005,0.1577
59150417001,0.1512
59150417003,0.1505
59150417005,0.1513
59150419001,0.1533
59150419002,0.1577
59150419003,0.1574
59150419004,0.1566
59150420001,0.1654
59150420002,0.1652
59150421001,0.149
59150422001,0.1696
59150422002,0.1634
59150422003,0.1675
59150422004,0.1643
59150422005,0.1598
59150422006,0.1594
59150423001,0.1567
59150423002,0.1545
59150423003,0.155
59150423004,0.1602
59150423005,F
59150424001,0.1596
59150424003,0.1588
59150424004,0.1529
59150424006,0.1527
59150425005,0.1532
59150425007,0.1491
59150425008,0.1406
59150425009,0.1491
59150426001,0.17
59150426004,0.1542
59150426005,0.1513
59150426007,0.1461
59150427001,0.1538
59150427002,0.153
59150427003,0.1533
59150427004,0.1511
59150427005,0.1488
59150427006,0.1455
59150428003,0.1474
59150428004,0.1487
59150428005,0.1445
59150428006,0.1425
59150428007,0.1465
59150429001,0.1463
59150429002,0.1454
59150429003,0.1474
59150429004,0.1411
59150430002,0.1472
59150430003,0.1444
59150430004,0.142
59150430006,0.1452
59150431002,0.1426
59150431003,0.1384
59150431004,0.1391
59150431005,0.1408
59150431006,0.1376
59150431009,0.1421
59150432002,0.1447
59150432003,0.1407
59150432004,0.1459
59150432005,0.1476
59150432006,0.1357
59150433001,0.1448
59150433002,0.1469
59150433003,0.1478
59150433004,0.1462
59150434001,0.1495
59150434002,0.1445
59150434003,0.1467
59150435001,0.154
59150435002,0.1556
59150435003,0.1576
59150436001,0.1527
59150436002,0.1528
59150436003,0.1563
59150436004,0.1433
59150437001,0.1545
59150437003,0.1534
59150437004,0.1498
59150437005,0.1563
59150437006,0.1583
59150437007,0.1586
59150438001,0.1491
59150438002,0.1519
59150438003,0.1542
59150439001,0.1523
59150439002,0.1529
59150439003,0.1495
59150439004,0.1514
59150439005,0.1489
59150440001,0.15
59150440002,0.1491
59150440003,0.1523
59150440004,0.147
59150440005,0.139
59150440006,0.148
59150441001,0.1448
59150441002,0.1437
59150441003,0.1461
59150442001,0.1444
59150442002,0.1461
59150442003,0.1377
59150442004,0.143
59150443001,0.1372
59150443004,0.1361
59150443005,0.1321
59150444001,0.1338
59150444002,0.1314
59150444003,0.1289
59150444004,0.1251
59150444005,0.1282
59150445001,0.1299
59150445002,0.1275
59150445003,0.1283
59150445004,0.1171
59150446001,0.1269
59150446002,0.1244
59150446003,0.1183
59150446004,0.1095
59150446005,0.1193
59150447001,0.1261
59150447002,0.126
59150447003,0.1194
59150448001,0.1135
59150448002,0.1084
59150448003,0.105
59150448007,0.1077
59150449001,0.1066
59150449002,0.0969
59150449003,0.0998
59150449004,0.0983
59150449005,0.1045
59150449006,0.1074
59150450001,0.123
59150450002,0.1183
59150450003,0.1008
59150451001,0.1065
59150451002,0.105
59150451003,0.0966
59150452001,0.0969
59150452003,0.0862
59150452004,0.0911
59150452005,0.0923
59150452006,0.0913
59150453001,0.1084
59150453002,0.1041
59150453003,0.0967
59150453004,0.0997
59150453005,0.0928
59150454001,0.1194
59150454002,0.1135
59150454003,0.1067
59150454004,0.1058
59150454005,0.0984
59150454006,0.1011
59150455001,0.1122
59150455003,0.1161
59150455006,0.1178
59150455008,0.1123
59150455009,0.1079
59150455010,0.1244
59150455013,0.1258
59150455014,0.1242
59150457001,0.1254
59150457003,0.1292
59150457004,0.1267
59150457005,0.1232
59150457006,F
59150457007,0.1104
59150457011,0.1231
59150459001,0.1082
59150459002,0.1036
59150459003,0.0994
59150459004,0.112
59150459005,0.1161
59150460001,0.1194
59150460002,0.1155
59150460003,0.1205
59150461001,0.1253
59150461002,0.1212
59150462001,0.1189
59150462002,0.1143
59150463001,0.1212
59150463002,0.1222
59150463003,0.1264
59150463004,0.1311
59150463005,0.1337
59150465001,0.1383
59150465002,0.1362
59150465003,0.1383
59150465004,0.1363
59150465005,0.1338
59150466001,0.1405
59150466002,0.1407
59150466003,0.1375
59150466004,0.1364
59150468001,0.1359
59150468002,0.1329
59150468004,0.1182
59150468005,0.1247
59150468006,0.1328
59150468007,0.1294
59150469001,0.1423
59150469002,0.1387
59150469003,0.1405
59150469004,0.1386
59150470001,0.1416
59150470002,0.1416
59150470003,0.1438
59150471001,0.1401
59150471002,0.1352
59150471003,0.1362
59150471004,0.1388
59150472001,0.1419
59150472002,0.1411
59150472003,0.1406
59150473001,0.138
59150473002,0.1397
59150473003,0.1407
59150473004,0.1419
59150474001,0.1499
59150474002,0.1478
59150474003,0.1432
59150474004,0.1447
59150475001,0.152
59150475002,0.1464
59150475003,0.1439
59150475004,0.1526
59150476001,0.147
59150476002,0.1483
59150476003,0.1447
59150476004,0.1491
59150476005,0.1469
59150477001,0.1453
59150477002,0.1461
59150477003,0.1516
59150478001,0.1458
59150478002,0.1416
59150478003,0.1392
59150478004,0.1369
59150479001,0.1381
59150479002,0.14
59150479003,0.1394
59150479004,0.1372
59150479005,0.136
59150480001,0.1367
59150480002,0.1359
59150480003,0.1359
59150481001,0.1406
59150481002,0.1407
59150482001,0.1394
59150482002,0.1387
59150482003,0.1349
59150483001,0.1365
59150483002,0.1366
59150484001,0.1356
59150484002,0.1347
59150484003,0.1347
59150485001,0.1256
59150485002,0.1318
59150485003,0.1323
59150485004,0.13
59150485005,0.1326
59150486001,0.1296
59150486004,0.1304
59150487001,0.1334
59150487002,0.1327
59150487003,0.1314
59150487004,0.1342
59150487005,0.1346
59150487008,0.1348
59150488001,0.1337
59150488002,0.1317
59150488003,0.1304
59150489001,0.1294
59150489002,0.1296
59150489005,0.1264
59150489008,0.1252
59150490001,0.1288
59150490002,0.1279
59150490003,0.1238
59150491002,0.1195
59150491003,0.1253
59150492001,0.112
59150492002,0.1174
59150492003,0.1201
59150492004,0.1153
59150492005,0.1242
59150493001,0.1219
59150493002,0.1237
59150493003,0.119
59150494001,0.1125
59150494003,0.1213
59150494004,0.1153
59150495001,0.1149
59150495005,0.1154
59150495008,0.1032
59150495014,0.1133
59150495015,0.1103
59150495016,0.1253
59150495021,0.0427
59150495027,0.0998
59150495028,0.1031
59150495030,0.1249
59150495037,0.1102
59150495038,0.1065
59150495039,0.1124
59150495040,0.0364
59150495041,0.1221
59150495042,0.0379
59150495043,0.0896
59150495044,0.106
59150495045,0.0896
59150495046,0.0923
59150496001,0.1191
59150496002,0.1165
59150497001,0.1165
59150497002,0.116
59150498001,0.1182
59150498002,0.1183
59150499001,0.1191
59150499002,0.112
59150500001,0.1165
59150500002,0.1167
59150500003,0.1098
59150503003,0.1153
59150503004,0.1245
59150504002,0.0958
59150504004,0.1166
59150504005,0.1214
59150504006,0.1261
59150504008,0.1167
59150504009,0.0931
59150505001,0.1233
59150505002,0.1238
59150505003,0.1224
59150505004,0.1226
59150505005,0.1172
59150506001,0.118
59150506002,0.1164
59150506003,0.1177
59150507001,0.1257
59150507002,0.1248
59150507003,0.1234
59150507004,0.1228
59150507005,0.1227
59150507006,0.1219
59150508001,0.1206
59150508002,0.1195
59150508003,0.1168
59150508004,0.1162
59150509001,0.1124
59150509003,0.1097
59150509004,0.1063
59150509005,0.1057
59150509006,0.1037
59150509009,0.1175
59150509010,0.1113
59150510001,0.1184
59150510002,0.1191
59150510003,0.1216
59150510004,0.1209
59150510005,0.1191
59150510006,0.1175
59150510007,0.1123
59150511001,0.1196
59150511002,0.1227
59150511003,0.1254
59150512001,0.1299
59150512002,0.1313
59150512003,0.134
59150512004,0.1305
59150512005,0.1281
59150512006,0.125
59150513001,0.1302
59150513002,0.1293
59150513003,0.1286
59150513004,0.128
59150513005,0.1294
59150513006,0.1259
59150513007,0.1268
59150513008,0.1261
59150513009,0.1255
59150514001,0.1355
59150514002,0.134
59150514003,0.1358
59150514004,0.1368
59150514005,0.1351
59150514006,0.133
59150514007,0.1345
59150514008,0.1325
59150514009,0.1254
59150514010,0.1305
59150515001,0.1304
59150515002,0.1322
59150515003,0.1327
59150515006,0.1268
59150516001,0.141
59150516002,0.139
59150516003,0.1351
59150516004,0.1367
59150516005,0.1398
59150516006,0.1348
59150516007,0.1327
59150517001,0.1344
59150517002,0.1329
59150517003,0.1315
59150517004,0.1302
59150518001,0.1367
59150518002,0.1343
59150518003,0.1368
59150518004,0.1378
59150518005,0.1429
59150519001,0.1489
59150519002,0.1387
59150519003,0.1438
59150520001,0.1378
59150520005,0.1481
59150521001,0.1511
59150521002,0.1487
59150521003,0.1503
59150521004,0.1506
59150521005,0.1504
59150521006,0.1521
59150521007,0.1525
59150522001,0.1506
59150522002,0.1491
59150522003,0.1486
59150522004,0.1477
59150522005,0.1484
59150522006,0.1491
59150522007,0.1486
59150523001,0.1514
59150523002,0.151
59150523003,0.1482
59150523004,0.149
59150523005,0.1505
59150523006,0.1511
59150523007,0.1482
59150524001,0.1485
59150524002,0.1462
59150524003,0.1466
59150524004,0.1465
59150524005,0.1473
59150525001,0.1487
59150525002,0.1485
59150525003,0.151
59150525004,0.1515
59150525005,0.1499
59150526001,0.1469
59150526002,0.1442
59150526003,0.1491
59150526004,0.15
59150526005,0.1467
59150527001,0.1494
59150527002,0.1481
59150527003,0.1489
59150527004,0.1474
59150528001,0.1498
59150528002,0.1488
59150528003,0.1497
59150528004,0.1477
59150528005,0.1475
59150529001,0.156
59150529002,0.1546
59150529003,0.1529
59150529004,0.151
59150529005,0.149
59150530001,0.154
59150530002,0.1504
59150531001,0.1548
59150531002,0.1532
59150531004,0.1525
59150531005,0.1489
59150531008,0.15
59150532001,0.1548
59150532002,0.1564
59150532003,0.1539
59150532004,0.1526
59150532005,0.15
59150532006,0.1538
59150533002,0.1513
59150533003,0.1512
59150533004,0.1533
59150533005,0.1557
59150533007,0.1541
59150533010,0.1533
59150533011,0.1573
59150534001,0.1562
59150534002,0.1554
59150534003,0.1508
59150534004,0.1525
59150534005,0.1591
59150534006,0.1596
59150534007,0.16
59150534008,0.1577
59150535001,0.16
59150535002,0.1599
59150535003,0.1559
59150535004,0.1558
59150535005,0.1579
59150535006,0.1578
59150536003,0.1609
59150536004,0.1642
59150537001,0.1701
59150537002,0.1651
59150537003,0.1643
59150538004,0.1721
59150538011,0.1662
59150538012,0.1628
59150538013,0.1643
59150539001,0.1592
59150539002,0.1547
59150539003,0.1576
59150539004,0.1588
59150539005,0.1615
59150539006,0.1604
59150540001,0.1528
59150540002,0.1532
59150540003,0.1557
59150540004,0.1526
59150540005,0.1534
59150540006,0.1539
59150540007,0.1542
59150541002,0.156
59150541003,0.1521
59150541004,0.1548
59150541005,0.1552
59150541006,0.1527
59150541007,0.1531
59150541008,0.1532
59150541009,0.1514
59150541010,0.1523
59150541011,0.1507
59150541012,0.1574
59150541013,0.156
59150542001,0.1563
59150542002,0.156
59150542003,0.1598
59150542004,0.1545
59150542005,0.1579
59150543001,0.1567
59150543002,0.1537
59150543004,0.1561
59150543005,0.1547
59150543006,0.1536
59150543007,0.1551
59150543008,0.1578
59150543011,0.1593
59150544005,0.1529
59150545001,0.1537
59150545002,0.1612
59150545005,0.1579
59150545006,0.1461
59150545007,0.1529
59150545008,0.1509
59150545009,0.1527
59150545010,0.1491
59150545012,0.1651
59150545013,0.1592
59150546001,0.1521
59150546002,0.1465
59150546003,0.1446
59150546004,0.1461
59150546005,0.145
59150547001,0.1458
59150548001,0.1423
59150548002,0.1392
59150548003,0.1403
59150548004,0.1391
59150549001,0.1405
59150549002,0.1383
59150549003,0.1374
59150549004,0.1418
59150549005,0.1402
59150549006,0.1409
59150550001,0.145
59150550002,0.1496
59150550003,0.147
59150550004,0.1432
59150550005,0.1417
59150550006,0.1414
59150551001,0.1432
59150551002,0.1434
59150551003,0.1379
59150551004,0.1387
59150551005,0.137
59150551006,0.1396
59150551007,0.1371
59150551008,0.1379
59150552001,0.147
59150552002,0.1443
59150552003,0.1414
59150552004,0.144
59150552005,0.1376
59150552006,0.1376
59150552007,0.1357
59150552008,0.1382
59150553001,0.1368
59150553002,0.1387
59150553003,0.1413
59150553004,0.149
59150553005,0.144
59150553006,0.14
59150553007,0.1367
59150553008,0.1335
59150553009,0.1335
59150553010,0.1355
59150553011,0.1401
59150553012,0.1403
59150553013,0.1277
59150554001,0.1167
59150554002,0.1207
59150554003,0.1232
59150554004,0.1249
59150554005,0.1281
59150554006,0.1287
59150554007,0.1288
59150554008,0.1302
59150554009,0.1272
59150555001,0.1342
59150555002,0.1327
59150555003,0.1302
59150555004,0.1278
59150555005,0.1292
59150555006,0.1333
59150555007,0.136
59150555008,0.1323
59150556001,0.1366
59150556002,0.1297
59150556005,0.1291
59150556006,0.128
