id,prox_emp,prox_pharma,prox_childcare,prox_health,prox_grocery,prox_educpri,prox_educsec,prox_lib,prox_parks,prox_transit
59152092006,0.0712,0.0555,0.0776,0.0132,0.0363,0.0995,0.1283,0.2311,0.0483,0.0326
59152092007,0.074,0.0843,0.0969,0.0178,0.1273,0.1133,0.146,0.217,0.0795,0.2284
59152092008,0.0664,0.0955,0.0614,0.0168,0.2017,0.0896,0.1154,0.1229,0.0983,0.0197
59152093001,0.0707,0.0466,0.0849,0.0118,0.1489,0.1985,0.2559,0.1346,0.2219,0.0249
59152094001,0.0639,0.0327,0.0837,0.0093,0.1339,0.2214,0.2854,0.0898,0.1331,0.0121
59152095001,0.0647,0.0444,0.0561,0.0091,0.1524,0.1185,0.1527,0.0814,0.1337,0.0186
59152096002,0.0688,0.0325,0.0583,0.0144,0.0608,0.0762,0.135,0.113,0.1904,0.0362
59152096004,0.0726,0.0727,0.0829,0.0156,0.0913,0.1217,0.1569,0.4551,0.1025,0.0424
59152097001,0.0632,0.0086,0.0467,0.0091,0.0596,0.068,0.1289,0.0714,0.0857,0.0215
59152100003,0.0679,0.0064,0.0821,0.0101,0.0482,0.1111,0.1432,0.054,0.1481,0.0016
59152101001,0.0603,0.0081,0.0385,0.008,0.0143,0.0741,0.0956,..,0.0573,0.002
59152102001,0.0597,0.0094,0.0702,0.0054,0.0152,0.0425,0.0548,..,0.0396,0.0007
59152102002,0.0666,0.0081,0.0524,0.0102,0.0232,0.0974,0.1256,0.0508,0.095,0.0012
59152102003,0.0619,0.0074,0.0383,0.0057,..,0.035,0.0451,..,0.0358,0.0014
59152104001,0.0584,0.028,0.0183,0.0066,0.0516,0.0741,0.0955,..,0.0408,0.0047
59152105001,0.0608,0.0286,0.0169,0.0082,0.0849,0.0776,0.1001,..,0.1237,0.0069
59152106001,0.0672,0.0662,0.037,0.0175,0.097,0.0944,0.1598,..,0.0448,0.0185
59152106002,0.0669,0.0626,0.0412,0.0156,0.1226,0.1276,0.2008,..,0.05,0.014
59152107004,0.0616,0.0596,0.0438,0.0107,0.0407,0.1756,0.2264,..,0.0948,0.0126
59152108001,0.053,0.0136,0.0399,0.0089,0.1211,0.0589,0.1237,..,0.0109,0.0026
59152109001,0.0593,0.0375,0.0973,0.0142,0.025,0.1416,0.2413,..,0.0123,0.0171
59152109002,0.0624,0.0473,0.0807,0.0132,0.0244,0.1399,0.2268,..,0.022,0.0174
59152109006,0.0591,0.0257,0.0857,0.0131,0.0219,0.1056,0.1787,..,..,0.0139
59152110001,0.0554,0.0235,0.0815,0.0124,0.0259,0.14,0.2525,..,..,0.01
59152110002,0.055,0.0287,0.0736,0.0118,0.0649,0.135,0.243,..,0.011,0.0096
59152111001,0.0549,0.0347,0.0716,0.0118,0.0728,0.1348,0.2419,..,0.012,0.0093
59152111002,0.0581,0.0339,0.0585,0.0125,0.0909,0.1057,0.1978,..,0.0135,0.0097
59152111003,0.0519,0.0331,0.0596,0.0114,0.0711,0.1097,0.2114,..,0.0119,0.0069
59152112001,0.0473,0.0223,0.0681,0.0104,0.1212,0.0738,0.1484,..,0.0346,0.0026
59152113001,0.0537,0.0164,0.0735,0.0127,0.0957,0.1112,0.2073,..,0.0254,0.0068
59152113002,0.0528,0.0073,0.0889,0.011,0.0483,0.3026,0.4516,..,0.0115,0.0041
59152113003,0.0478,0.0069,0.0728,0.0087,0.024,0.1823,0.3216,..,..,0.0039
59152113004,0.0497,0.0215,0.0829,0.0116,0.0286,0.1359,0.2774,..,0.0208,0.0054
59152113005,0.0468,0.0155,0.0837,0.0085,0.0179,0.1488,0.3029,0.0501,0.0112,0.0046
59152113006,0.0498,0.0242,0.1218,0.0116,0.0315,0.1633,0.3352,..,0.0228,0.0065
59152114001,0.0537,0.0162,0.1368,0.0118,0.0399,0.0609,0.125,..,0.028,0.0058
59152114002,0.0588,0.0274,0.0823,0.0146,0.056,0.1042,0.187,..,0.0298,0.0088
59152114003,0.0498,..,0.0946,0.013,0.0162,0.1445,0.2323,..,..,0.0037
59152114004,0.0499,..,0.0963,0.013,0.0155,0.1378,0.2221,..,..,0.0033
59152115001,0.0493,..,0.1342,0.0113,..,0.0964,0.172,..,0.0237,0.0084
59152115002,0.0528,0.0072,0.0966,0.0124,0.0318,0.1032,0.1733,..,0.0458,0.0024
59152115003,0.0486,..,0.1835,0.0109,..,0.1135,0.186,..,0.0422,0.0079
59152116001,0.0592,0.0239,0.0519,0.0133,0.0086,0.102,0.1675,..,0.0152,0.0091
59152116002,0.0518,0.0085,0.0934,0.0117,..,0.0937,0.1208,..,0.051,0.0024
59152116003,0.0532,0.0193,0.0804,0.0106,0.0305,0.0754,0.1362,..,0.05,0.0059
59152117001,0.0557,0.0361,0.0621,0.0112,..,0.1025,0.1321,0.0493,0.0135,0.0083
59152117002,0.0573,0.0335,0.0668,0.0127,..,0.1132,0.1459,0.0558,0.0122,0.0107
59152117003,0.0499,0.0209,0.0704,0.0088,0.0295,0.2181,0.2811,0.0602,0.0104,0.0087
59152118001,0.0569,0.0211,0.049,0.0117,0.0076,0.0951,0.1226,..,0.0141,0.0077
59152118005,0.0594,0.0389,0.0586,0.013,0.0426,0.1398,0.1803,0.0536,0.0133,0.0127
59152119001,0.0613,0.0237,0.0298,0.0107,0.1253,0.1037,0.1337,0.0516,0.01,0.0081
59152120001,0.0593,0.0233,0.0235,0.0088,0.1571,0.0996,0.1284,0.0493,..,0.0084
59152121001,0.0625,0.022,0.0443,0.0104,0.0936,0.1014,0.1307,0.0769,0.0453,0.0078
59152122001,0.0489,..,0.1109,0.011,..,0.1081,0.1748,..,0.0375,0.0047
59152122002,0.0512,..,0.1246,0.0121,..,0.1154,0.1872,..,0.0401,0.0073
59152122003,0.0472,..,0.1598,0.01,..,0.1004,0.1294,..,0.0351,0.0043
59152123001,0.0437,..,0.0938,0.0075,0.0152,0.0882,0.1137,..,0.0106,0.0015
59152123002,0.0427,..,0.1176,0.0064,0.0146,0.0843,0.1087,..,0.011,0.001
59152123003,0.0464,..,0.0952,0.01,0.0196,0.099,0.167,..,..,0.0022
59152124001,0.043,..,0.0885,0.0078,..,0.1054,0.1358,..,0.0529,0.0056
59152124002,0.0448,..,0.0856,0.0086,..,0.1186,0.1529,..,0.0359,0.003
59152125001,0.0443,..,0.1443,0.0086,..,0.1327,0.1711,..,0.0499,0.0055
59152125002,0.0462,..,0.1455,0.0088,..,0.1333,0.1718,..,0.04,0.0055
59152125003,0.045,..,0.1233,0.0096,..,0.0747,0.0963,..,0.0336,0.0055
59152125004,0.0443,..,0.0753,0.0093,..,0.0542,0.0699,..,0.0254,0.0049
59152125005,0.0451,..,0.0836,0.01,..,0.06,0.0773,..,0.028,0.006
59152125006,0.0468,..,0.065,0.0113,..,0.0471,0.0607,..,0.0225,0.0093
59152126001,0.0366,..,0.0394,0.0041,0.0189,0.1009,0.1301,..,0.0308,0.0027
59152126002,0.0402,..,0.1167,0.0058,0.0232,0.149,0.192,..,0.0551,0.0062
59152126003,0.036,..,0.0436,0.0048,0.015,0.0778,0.1002,..,0.0403,0.0029
59152126004,0.0369,..,0.03,0.0046,..,0.0591,0.0762,..,0.0506,0.0029
59152127001,0.033,..,0.0149,0.0029,..,0.0384,0.0495,..,0.0898,0.0014
59152127002,0.0325,..,0.0151,0.0029,..,0.0373,0.0481,..,0.0892,0.0016
59152127003,0.0381,..,0.0371,0.0063,..,0.0762,0.0982,..,0.0537,0.0039
59152128003,0.0366,..,0.0268,0.0041,..,0.0582,0.075,..,0.078,0.0027
59152128004,0.04,..,0.0367,0.0068,..,0.0671,0.0865,..,0.0326,0.0068
59152128005,0.0373,..,0.0211,0.0061,..,0.0501,0.0646,..,0.0274,0.0037
59152128006,0.0411,..,0.0268,0.0072,..,0.0425,0.0548,..,0.0357,0.0051
59152128007,0.032,..,0.0068,0.003,..,0.0306,0.0395,..,0.0407,0.0008
59152129001,0.0324,..,0.0181,0.0022,..,0.0602,0.0776,..,0.0315,0.0008
59152129002,0.0352,..,0.0371,0.0046,..,0.0734,0.0947,..,0.0428,0.0022
59152129003,0.0345,..,0.0134,0.0035,..,0.0607,0.0782,..,0.0399,0.0009
59152130003,0.0356,0.0098,0.0321,0.0067,0.0154,0.12,0.1546,..,0.0549,0.0017
59152131001,0.0344,0.0081,0.02,0.0045,..,0.0501,0.0646,..,0.0291,0.0004
59152131002,0.0376,0.0107,0.026,0.0059,..,0.1214,0.1565,..,0.047,0.0011
59152131003,0.0377,0.0105,0.0271,0.0067,0.0147,0.1507,0.1942,..,0.0559,0.0015
59152132001,0.043,0.0204,0.068,0.0058,..,0.1411,0.2399,0.0769,0.0152,0.005
59152132002,0.0434,0.0229,0.0663,0.0055,..,0.1426,0.2376,0.0834,0.017,0.005
59152132003,0.0382,0.0399,0.049,0.0051,..,0.2122,0.3128,0.0635,0.0645,0.0025
59152132004,0.0327,0.0336,0.0252,0.0033,..,0.0501,0.0646,..,0.0405,..
59152133001,0.0413,0.014,0.0576,0.0052,..,0.1584,0.2538,0.0528,0.0328,0.0031
59152133002,0.042,0.0094,0.088,0.0056,0.0166,0.1685,0.2677,0.0497,0.0286,0.0045
59152134001,0.0425,0.041,0.0581,0.0047,..,0.0963,0.1597,0.1168,0.0237,0.0058
59152134002,0.0402,0.0443,0.046,0.0036,..,0.0865,0.1458,0.0898,0.0127,0.004
59152135001,0.0389,0.0214,0.0467,0.0036,..,0.1078,0.1747,0.0834,0.0185,0.0037
59152135002,0.0385,0.0341,0.0393,0.0037,..,0.106,0.1721,0.0587,0.0451,0.0028
59152135003,0.0401,0.0206,0.0429,0.0043,..,0.0942,0.1215,0.0973,0.0141,0.0043
59152135004,0.041,0.0322,0.0487,0.0045,..,0.1358,0.2149,0.0778,0.0363,0.0035
59152135005,0.042,0.0396,0.0618,0.0046,..,0.1274,0.2083,0.1095,0.0418,0.0058
59152136001,0.0406,..,0.0799,0.0031,..,0.1353,0.1744,0.0679,0.0401,0.006
59152136002,0.0394,..,0.0335,0.003,..,0.1022,0.1317,0.0666,0.0812,0.0049
59152136003,0.0383,..,0.053,0.0027,..,0.119,0.1534,0.0629,0.0241,0.0039
59152136004,0.0403,0.0086,0.0523,0.0061,..,0.1451,0.187,0.1001,0.0236,0.0059
59152137001,0.0377,..,0.0261,0.0021,..,0.1192,0.1536,0.0486,0.0729,0.0059
59152137004,0.037,..,0.03,0.0026,..,0.0941,0.1213,0.0607,0.1153,0.0039
59152137005,0.0335,..,0.0078,0.001,..,0.0425,0.0548,..,0.0552,0.0033
59152137006,0.0351,..,0.0202,0.0013,..,0.066,0.0851,0.048,0.0695,0.0055
59152138001,0.0328,0.0078,0.0063,0.001,..,0.0542,0.0699,..,0.0296,0.0048
59152138002,0.0353,..,0.0078,0.0011,..,0.0776,0.1001,..,0.0957,0.0054
59152138003,0.0314,..,0.0063,0.0013,..,0.0353,0.0455,..,0.0431,0.0026
59152139001,0.0356,..,0.0174,0.0013,..,0.2318,0.2988,..,0.0366,0.0038
59152139002,0.0316,..,0.0053,0.0009,..,0.1524,0.1964,..,0.0356,0.0036
59152139003,0.0344,..,0.0122,0.0012,..,0.0792,0.1021,..,0.0424,0.0034
59152139004,0.035,..,0.0129,0.0013,..,0.1165,0.1502,..,0.0491,0.0051
59152140003,0.0426,0.0075,0.071,0.0043,0.0084,0.1351,0.1741,0.0737,..,0.0055
59152140005,0.0397,..,0.0348,0.0023,..,0.1016,0.1309,0.0572,0.0749,0.0057
59152140006,0.0384,..,0.0354,0.0023,..,0.0872,0.1124,0.0582,0.0333,0.0032
59152143001,0.0484,0.0111,0.0911,0.009,..,0.0747,0.1339,0.0796,0.0173,0.0056
59152143002,0.0439,0.0177,0.0931,0.0065,..,0.0811,0.1401,0.1046,0.017,0.0061
59152143003,0.0501,0.0098,0.102,0.0092,..,0.1267,0.199,0.0729,0.0259,0.0071
59152144001,0.0483,0.0117,0.1175,0.0079,..,0.1415,0.1824,0.0659,0.0109,0.0054
59152144002,0.0536,0.0145,0.1294,0.0094,0.0147,0.1012,0.1304,0.0516,0.0363,0.0092
59152145001,0.0428,0.0421,0.1346,0.0048,0.0074,0.1974,0.2544,0.0607,0.0229,0.0072
59152145002,0.0488,0.0165,0.148,0.0075,..,0.1209,0.1558,0.0536,0.0109,0.0054
59152145003,0.0512,0.0115,0.1669,0.0088,..,0.1165,0.1502,0.0549,0.0132,0.0058
59152146001,0.0437,0.0421,0.136,0.0051,..,0.159,0.205,0.0562,0.021,0.007
59152146002,0.048,0.0177,0.1015,0.007,..,0.1296,0.1671,..,0.0225,0.0055
59152146003,0.0479,0.0113,0.098,0.0076,..,0.1458,0.188,..,0.0365,0.006
59152147001,0.0452,0.0077,0.0742,0.004,0.0074,0.3479,0.4484,..,0.0913,0.0095
59152147002,0.0402,0.0071,0.0845,0.0034,..,0.2327,0.2999,..,0.0374,0.004
59152148003,0.0433,..,0.0454,0.0035,0.012,0.1465,0.1889,..,0.042,0.0068
59152149001,0.043,..,0.044,0.0018,..,0.1183,0.1525,..,0.0568,0.0055
59152149002,0.0446,..,0.0522,0.0028,..,0.1301,0.1678,..,0.0668,0.0063
59152149003,0.0459,0.0069,0.0934,0.0032,..,0.1947,0.251,..,0.0943,0.0111
59152150001,0.0494,..,0.0247,0.0032,..,0.118,0.1521,..,0.0569,0.0072
59152150002,0.051,..,0.0329,0.0034,..,0.1297,0.1672,..,0.0638,0.0099
59152150003,0.0488,..,0.023,0.0018,..,0.1052,0.1356,..,0.0509,0.0071
59152150004,0.0505,..,0.0255,0.0038,..,0.1135,0.1463,..,0.0509,0.0074
59152150005,0.0512,..,0.0388,0.0038,..,0.1715,0.2211,..,0.0449,0.0076
59152151001,0.0496,..,0.02,0.0015,..,0.1074,0.1384,..,0.0601,0.0081
59152151002,0.0506,..,0.0191,0.0016,..,0.1088,0.1402,..,0.0738,0.0096
59152151003,0.0501,..,0.0155,0.0034,..,0.0664,0.0855,..,0.0363,0.0056
59152151004,0.0489,..,0.0209,0.0015,..,0.1018,0.1312,..,0.0527,0.0069
59152152001,0.0476,..,0.0305,0.0039,..,0.1315,0.1695,..,0.0314,0.005
59152152002,0.0517,..,0.063,0.0042,..,0.1446,0.1864,..,0.0499,0.0076
59152152003,0.0485,..,0.0339,0.004,..,0.1198,0.1545,..,0.0379,0.0063
59152152004,0.0526,..,0.0685,0.0047,..,0.1966,0.2534,..,0.0632,0.0089
59152152005,0.0564,..,0.1007,0.0059,..,0.1195,0.1541,..,0.0253,0.0066
59152153001,0.0537,..,0.019,0.0039,..,0.0353,0.0455,..,..,0.004
59152153002,0.0546,..,0.0253,0.004,..,0.04,0.0515,..,..,0.0057
59152154001,0.0611,..,0.03,0.0063,..,0.0726,0.0935,..,0.0212,0.0101
59152154002,0.0549,..,0.0689,0.0059,..,0.0914,0.1178,..,0.0141,0.0055
59152154003,0.0579,..,0.0895,0.0066,0.0152,0.1307,0.1685,..,0.0301,0.0091
59152154004,0.0563,..,0.1008,0.006,..,0.1192,0.1537,..,0.0253,0.0064
59152155002,0.0734,0.055,0.0928,0.0126,0.0535,0.0947,0.1822,..,0.0351,0.0213
59152155004,0.073,0.0939,0.1111,0.0107,0.0746,0.0679,0.1566,..,0.0366,0.0199
59152155005,0.0617,0.0064,0.0376,0.0071,0.017,0.0696,0.0898,..,0.0227,0.0096
59152155006,0.0627,0.015,0.068,0.0079,0.0236,0.0703,0.1299,..,0.0273,0.0097
59152155009,0.0701,0.0522,0.0909,0.0109,0.0498,0.0637,0.1409,..,0.0333,0.0188
59152155010,0.0714,0.047,0.0762,0.0118,0.0423,0.0913,0.1715,..,0.0328,0.0176
59152156001,0.0561,0.0159,0.0972,0.0073,0.0388,0.0966,0.1616,..,0.0622,0.0094
59152156002,0.0588,0.0079,0.0958,0.0078,0.0331,0.0982,0.1266,..,0.0748,0.008
59152157002,0.0633,0.0158,0.1148,0.008,0.0395,0.0685,0.1271,..,0.0869,0.0097
59152158001,0.0588,0.0472,0.1226,0.0118,0.1126,0.0923,0.119,..,0.0792,0.0098
59152159001,0.0552,0.0137,0.0991,0.0099,0.0301,0.0983,0.1267,..,0.0678,0.0061
59152159002,0.0537,0.0093,0.1114,0.0075,0.0205,0.1302,0.1678,..,0.0615,0.0053
59152159003,0.0586,0.0479,0.109,0.0116,0.1138,0.0363,0.0468,..,0.0579,0.0074
59152159004,0.06,0.0495,0.1708,0.012,0.1182,0.0928,0.1196,..,0.0812,0.0111
59152160001,0.0537,0.007,0.0869,0.0065,0.0155,0.1102,0.1421,..,0.0899,0.0094
59152163001,0.0491,0.0195,0.0926,0.008,0.0166,0.073,0.1291,..,0.0222,0.0081
59152163002,0.0513,0.0251,0.101,0.0085,0.0166,0.1028,0.1715,..,0.0118,0.0118
59152163003,0.0497,0.0253,0.1155,0.0078,0.0253,0.1003,0.1658,..,0.028,0.0131
