"fromId","type","time_groups","pop"
"2.92249404532017e-313","theatre/performance and concert hall","45",388
"2.92249409452911e-313","gallery","45",659
"2.92249409452911e-313","library or archives","30",659
"2.92249409452911e-313","museum","45",659
"2.92249409452911e-313","theatre/performance and concert hall","45",659
"2.92249414393567e-313","gallery","45",407
"2.92249414393567e-313","library or archives","30",407
"2.92249414393567e-313","museum","45",407
"2.92249414393567e-313","theatre/performance and concert hall","45",407
"2.92249419334224e-313","gallery","45",43
"2.92249419334224e-313","library or archives","30",43
"2.92249419334224e-313","museum","45",43
"2.92249419334224e-313","theatre/performance and concert hall","30",43
"2.92249419339164e-313","gallery","45",68
"2.92249419339164e-313","library or archives","30",68
"2.92249419339164e-313","museum","45",68
"2.92249419339164e-313","theatre/performance and concert hall","45",68
"2.92249419344105e-313","gallery","45",91
"2.92249419344105e-313","library or archives","30",91
"2.92249419344105e-313","museum","45",91
"2.92249419344105e-313","theatre/performance and concert hall","45",91
"2.92249419353986e-313","gallery","45",119
"2.92249419353986e-313","library or archives","30",119
"2.92249419353986e-313","museum","45",119
"2.92249419353986e-313","theatre/performance and concert hall","45",119
"2.92249419358927e-313","gallery","45",131
"2.92249419358927e-313","library or archives","30",131
"2.92249419358927e-313","museum","45",131
"2.92249419358927e-313","theatre/performance and concert hall","45",131
"2.9224942427488e-313","gallery","45",123
"2.9224942427488e-313","library or archives","30",123
"2.9224942427488e-313","museum","45",123
"2.9224942427488e-313","theatre/performance and concert hall","45",123
"2.92249424279821e-313","gallery","45",32
"2.92249424279821e-313","library or archives","30",32
"2.92249424279821e-313","museum","45",32
"2.92249424279821e-313","theatre/performance and concert hall","45",32
"2.92249424284762e-313","gallery","45",86
"2.92249424284762e-313","library or archives","30",86
"2.92249424284762e-313","museum","45",86
"2.92249424284762e-313","theatre/performance and concert hall","45",86
"2.92249424289702e-313","gallery","45",311
"2.92249424289702e-313","library or archives","30",311
"2.92249424289702e-313","museum","45",311
"2.92249424289702e-313","theatre/performance and concert hall","45",311
"2.92249424294643e-313","gallery","45",47
"2.92249424294643e-313","library or archives","30",47
"2.92249424294643e-313","museum","45",47
"2.92249424294643e-313","theatre/performance and concert hall","45",47
"2.92249429215537e-313","gallery","45",540
"2.92249429215537e-313","library or archives","30",540
"2.92249429215537e-313","museum","45",540
"2.92249429215537e-313","theatre/performance and concert hall","45",540
"2.92249434156193e-313","gallery","45",5
"2.92249434156193e-313","library or archives","30",5
"2.92249434156193e-313","museum","30",5
"2.92249434156193e-313","theatre/performance and concert hall","30",5
"2.92249434161134e-313","gallery","45",271
"2.92249434161134e-313","library or archives","30",271
"2.92249434161134e-313","museum","45",271
"2.92249434161134e-313","theatre/performance and concert hall","30",271
"2.92249434166074e-313","gallery","45",102
"2.92249434166074e-313","library or archives","30",102
"2.92249434166074e-313","museum","30",102
"2.92249434166074e-313","theatre/performance and concert hall","30",102
"2.92249434171015e-313","gallery","45",48
"2.92249434171015e-313","library or archives","30",48
"2.92249434171015e-313","museum","30",48
"2.92249434171015e-313","theatre/performance and concert hall","30",48
"2.92249434175956e-313","gallery","30",27
"2.92249434175956e-313","library or archives","30",27
"2.92249434175956e-313","museum","30",27
"2.92249434175956e-313","theatre/performance and concert hall","30",27
"2.92249434185837e-313","gallery","45",526
"2.92249434185837e-313","library or archives","30",526
"2.92249434185837e-313","museum","30",526
"2.92249434185837e-313","theatre/performance and concert hall","30",526
"2.92249434190778e-313","gallery","45",250
"2.92249434190778e-313","library or archives","30",250
"2.92249434190778e-313","museum","45",250
"2.92249434190778e-313","theatre/performance and concert hall","45",250
"2.9224943909685e-313","gallery","30",23
"2.9224943909685e-313","library or archives","15",23
"2.9224943909685e-313","museum","30",23
"2.9224943909685e-313","theatre/performance and concert hall","30",23
"2.9224943910179e-313","gallery","45",99
"2.9224943910179e-313","library or archives","30",99
"2.9224943910179e-313","museum","30",99
"2.9224943910179e-313","theatre/performance and concert hall","30",99
"2.92249439106731e-313","gallery","45",166
"2.92249439106731e-313","library or archives","30",166
"2.92249439106731e-313","museum","45",166
"2.92249439106731e-313","theatre/performance and concert hall","45",166
"2.92249439111672e-313","gallery","45",120
"2.92249439111672e-313","library or archives","30",120
"2.92249439111672e-313","museum","45",120
"2.92249439111672e-313","theatre/performance and concert hall","45",120
"2.92249439116612e-313","gallery","45",101
"2.92249439116612e-313","library or archives","30",101
"2.92249439116612e-313","museum","45",101
"2.92249439116612e-313","theatre/performance and concert hall","45",101
"2.92249439121553e-313","gallery","45",94
"2.92249439121553e-313","library or archives","30",94
"2.92249439121553e-313","museum","45",94
"2.92249439121553e-313","theatre/performance and concert hall","45",94
"2.92249453933641e-313","gallery","30",50
"2.92249453933641e-313","library or archives","30",50
"2.92249453933641e-313","museum","30",50
"2.92249453933641e-313","theatre/performance and concert hall","30",50
"2.92249453938582e-313","gallery","30",322
"2.92249453938582e-313","library or archives","30",322
"2.92249453938582e-313","museum","30",322
"2.92249453938582e-313","theatre/performance and concert hall","30",322
"2.92249453953404e-313","gallery","30",19
"2.92249453953404e-313","library or archives","30",19
"2.92249453953404e-313","museum","30",19
"2.92249453953404e-313","theatre/performance and concert hall","30",19
"2.92249458874297e-313","gallery","30",1656
"2.92249458874297e-313","library or archives","15",1656
"2.92249458874297e-313","museum","30",1656
"2.92249458874297e-313","theatre/performance and concert hall","30",1656
"2.92249458879238e-313","gallery","30",367
"2.92249458879238e-313","library or archives","30",367
"2.92249458879238e-313","museum","30",367
"2.92249458879238e-313","theatre/performance and concert hall","30",367
"2.92249463805073e-313","gallery","30",246
"2.92249463805073e-313","library or archives","30",246
"2.92249463805073e-313","museum","30",246
"2.92249463805073e-313","theatre/performance and concert hall","30",246
"2.92249463814954e-313","gallery","30",10
"2.92249463814954e-313","library or archives","30",10
"2.92249463814954e-313","museum","30",10
"2.92249463814954e-313","theatre/performance and concert hall","30",10
"2.92249463844598e-313","gallery","30",0
"2.92249463844598e-313","library or archives","15",0
"2.92249463844598e-313","museum","30",0
"2.92249463844598e-313","theatre/performance and concert hall","30",0
"2.92249463849538e-313","gallery","30",694
"2.92249463849538e-313","library or archives","30",694
"2.92249463849538e-313","museum","30",694
"2.92249463849538e-313","theatre/performance and concert hall","30",694
"2.92249468745729e-313","gallery","45",1802
"2.92249468745729e-313","library or archives","30",1802
"2.92249468745729e-313","museum","45",1802
"2.92249468745729e-313","theatre/performance and concert hall","30",1802
"2.92249473681445e-313","gallery","30",5
"2.92249473681445e-313","library or archives","30",5
"2.92249473681445e-313","museum","30",5
"2.92249473681445e-313","theatre/performance and concert hall","30",5
"2.92249473686385e-313","gallery","30",10
"2.92249473686385e-313","library or archives","30",10
"2.92249473686385e-313","museum","30",10
"2.92249473686385e-313","theatre/performance and concert hall","30",10
"2.92249473691326e-313","gallery","30",35
"2.92249473691326e-313","library or archives","30",35
"2.92249473691326e-313","museum","30",35
"2.92249473691326e-313","theatre/performance and concert hall","30",35
"2.92249473706148e-313","gallery","30",511
"2.92249473706148e-313","library or archives","30",511
"2.92249473706148e-313","museum","45",511
"2.92249473706148e-313","theatre/performance and concert hall","30",511
"2.92249488503414e-313","gallery","45",336
"2.92249488503414e-313","library or archives","45",336
"2.92249488503414e-313","museum","45",336
"2.92249488503414e-313","theatre/performance and concert hall","45",336
"2.92249488508355e-313","gallery","30",190
"2.92249488508355e-313","library or archives","45",190
"2.92249488508355e-313","museum","45",190
"2.92249488508355e-313","theatre/performance and concert hall","30",190
"2.92249493444071e-313","gallery","15",195
"2.92249493444071e-313","library or archives","30",195
"2.92249493444071e-313","museum","45",195
"2.92249493444071e-313","theatre/performance and concert hall","15",195
"2.92249493449011e-313","gallery","45",612
"2.92249493449011e-313","library or archives","45",612
"2.92249493449011e-313","museum","45",612
"2.92249493449011e-313","theatre/performance and concert hall","45",612
"2.92249498384727e-313","gallery","15",339
"2.92249498384727e-313","library or archives","30",339
"2.92249498384727e-313","museum","45",339
"2.92249498384727e-313","theatre/performance and concert hall","15",339
"2.92249503325384e-313","gallery","15",353
"2.92249503325384e-313","library or archives","30",353
"2.92249503325384e-313","museum","45",353
"2.92249503325384e-313","theatre/performance and concert hall","15",353
"2.92249503330324e-313","gallery","15",80
"2.92249503330324e-313","library or archives","30",80
"2.92249503330324e-313","museum","45",80
"2.92249503330324e-313","theatre/performance and concert hall","15",80
"2.92249503335265e-313","gallery","15",107
"2.92249503335265e-313","library or archives","30",107
"2.92249503335265e-313","museum","45",107
"2.92249503335265e-313","theatre/performance and concert hall","15",107
"2.92249503340206e-313","gallery","15",126
"2.92249503340206e-313","library or archives","30",126
"2.92249503340206e-313","museum","45",126
"2.92249503340206e-313","theatre/performance and concert hall","15",126
"2.9224950826604e-313","gallery","15",219
"2.9224950826604e-313","library or archives","30",219
"2.9224950826604e-313","museum","45",219
"2.9224950826604e-313","theatre/performance and concert hall","15",219
"2.92249508270981e-313","gallery","15",237
"2.92249508270981e-313","library or archives","45",237
"2.92249508270981e-313","museum","45",237
"2.92249508270981e-313","theatre/performance and concert hall","15",237
"2.92249513206696e-313","gallery","30",851
"2.92249513206696e-313","library or archives","30",851
"2.92249513206696e-313","museum","45",851
"2.92249513206696e-313","theatre/performance and concert hall","30",851
"2.92249518152294e-313","gallery","15",569
"2.92249518152294e-313","library or archives","30",569
"2.92249518152294e-313","museum","45",569
"2.92249518152294e-313","theatre/performance and concert hall","15",569
"2.92249518162175e-313","gallery","30",142
"2.92249518162175e-313","library or archives","30",142
"2.92249518162175e-313","museum","45",142
"2.92249518162175e-313","theatre/performance and concert hall","30",142
"2.92249518167116e-313","gallery","15",560
"2.92249518167116e-313","library or archives","30",560
"2.92249518167116e-313","museum","45",560
"2.92249518167116e-313","theatre/performance and concert hall","15",560
"2.92249523088009e-313","gallery","30",504
"2.92249523088009e-313","library or archives","30",504
"2.92249523088009e-313","museum","45",504
"2.92249523088009e-313","theatre/performance and concert hall","30",504
